descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Abacate: de 1ª qualidade,",2806948,1,60,ATIVO,kg,415.8,6.93
"Abacaxi espinho",2806949,2,200,ATIVO,UNIDADE,1384,6.92
ACELGA,2806950,3,100,ATIVO,UNIDADE,583,5.83
"Abobrinha verde",2806951,4,200,ATIVO,kg,1004,5.02
"Açucar Mascavo 1Kg",2806952,5,50,ATIVO,PACOTE,732,14.64
AGRIÃO,2806953,6,100,ATIVO,UNIDADE,507,5.07
"Aipim: Mandioca limpa, descascada e congelada. Deve apresent",2806954,7,200,ATIVO,kg,1284,6.42
"ALFACE AMERICANA",2806955,8,400,ATIVO,UNIDADE,1852,4.63
"Alface crespa",2806956,9,600,ATIVO,UNIDADE,1878,3.13
"Alho: selecionado classe 4. Deve apresentar características",2806957,10,350,ATIVO,UNIDADE,2544.5,7.27
"Ameixa fresca nacional",2806958,11,150,ATIVO,kg,1554,10.36
"Amendoim descascado: grãos selecionados de boa coloração, li",2806959,12,70,ATIVO,UNIDADE,349.3,4.99
"Banana Branca: Classificada. Deve apresentar características",2806960,13,1000,ATIVO,kg,4580,4.58
"Batata doce: Produto selecionado de 1ª qualidade, classe méd",2806961,14,150,ATIVO,kg,460.5,3.07
"Batata Inglesa.",2806962,15,500,ATIVO,kg,2030,4.06
BERINJELA,2806963,16,50,ATIVO,kg,305.5,6.11
BETERRABA,2806964,17,250,ATIVO,kg,1480,5.92
BRÓCOLIS,2806965,18,300,ATIVO,kg,2250,7.5
"CANJICA MILHO BRANCA",2806966,19,50,ATIVO,UNIDADE,440,8.8
"Caqui de 1º qualidade",2806967,20,200,ATIVO,Quilograma/Kilograma,1228,6.14
"Cebola de  Cabeça",2806968,21,600,ATIVO,kg,2406,4.01
"Cenoura sem folhas: Cenoura de 1ª qualidade, classe média Ti",2806969,22,400,ATIVO,kg,3628,9.07
CHICORIA,2806970,23,100,ATIVO,kg,342,3.42
Chuchu,2806971,24,300,ATIVO,kg,1362,4.54
"Couve chinesa",2806972,25,100,ATIVO,UNIDADE,529,5.29
"Couve flor",2806973,26,300,ATIVO,kg,1881,6.27
"Couve folha: (couve manteiga) Deve apresentar folhas bem def",2806974,27,400,ATIVO,UNIDADE,1336,3.34
"Espinafre: Deve apresentar folhas bem definidas, de cor verd",2806975,28,50,ATIVO,UNIDADE,194.5,3.89
"Farinha de mandioca.",2806976,29,200,ATIVO,kg,1008,5.04
"Farinha de milho.",2806977,30,200,ATIVO,kg,940,4.7
"Feijão branco tipo I",2806978,31,50,ATIVO,UNIDADE,427.5,8.55
"Feijão Vermelho: tipo 2",2806979,32,600,ATIVO,kg,6090,10.15
GOIABA,2806980,33,100,ATIVO,kg,796,7.96
"Grão de bico",2806981,34,70,ATIVO,UNIDADE,822.5,11.75
Hortelã,2806982,35,50,ATIVO,MAÇO,183,3.66
"Laranja  Pêra",2806983,36,700,ATIVO,kg,2317,3.31
Lentilha,2806984,37,70,ATIVO,UNIDADE,709.1,10.13
"Maçã Vermelha",2806985,39,600,ATIVO,kg,4104,6.84
"Tempeiro Manjericão",2806986,40,30,ATIVO,UNIDADE,150.3,5.01
MANGA,2806987,41,200,ATIVO,kg,1088,5.44
"Mamão comum",2806988,42,300,ATIVO,kg,2355,7.85
MARACUJA.,2806989,43,50,ATIVO,kg,481,9.62
MELANCIA,2806990,44,250,ATIVO,kg,847.5,3.39
MELAO,2806991,45,200,ATIVO,kg,1698,8.49
"Milho de Pipoca",2806992,46,150,ATIVO,UNIDADE,816,5.44
"MILHO VERDE  - in natura",2806993,47,100,ATIVO,kg,737,7.37
"Moranga preta",2806994,48,200,ATIVO,kg,692,3.46
"MORANGO IN NATURA",2806995,49,300,ATIVO,BANDEJA,2403,8.01
"OVOS  DE GALINHA",2806996,50,600,ATIVO,DUZIA,5364,8.94
PEPINO,2806997,51,200,ATIVO,kg,886,4.43
"Pera 01 Qualidade",2806998,52,200,ATIVO,kg,1488,7.44
PESSEGO,2806999,53,200,ATIVO,kg,1950,9.75
PIMENTAO,2807000,54,200,ATIVO,kg,1420,7.1
PINHAO,2807001,55,100,ATIVO,kg,1243,12.43
"Polpa de frutas natural congelada",2807002,56,600,ATIVO,UNIDADE,1782,2.97
Ponkan,2807003,57,400,ATIVO,kg,1848,4.62
RADICHE,2807004,58,100,ATIVO,UNIDADE,337,3.37
"REPOLHO ROXO",2807005,59,100,ATIVO,kg,641,6.41
"REPOLHO VERDE.",2807006,60,150,ATIVO,UNIDADE,1036.5,6.91
RUCULA,2807007,61,150,ATIVO,UNIDADE,657,4.38
"TEMPERO VERDE;",2807008,62,400,ATIVO,MOLHO,1400,3.5
"Tomate Salada",2807009,63,500,ATIVO,kg,4455,8.91
"Uva: tipo rubi, cachos bem formados",2807010,64,300,ATIVO,kg,3216,10.72
VAGEM,2807011,65,200,ATIVO,kg,2726,13.63
"Bebida Láctea com iogurte e polpa de frutas",2807012,66,500,ATIVO,LITRO,3095,6.19
"Leite Integral  UHT",2807013,139,1700,ATIVO,LITROS,8347,4.91
