acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1056,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,28,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1056,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,28,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1056,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,28,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1056,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,28,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1056,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,28,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1056,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,28,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1060,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,36,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1060,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,36,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1060,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,36,33900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1060,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,37,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1060,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,37,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1060,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,37,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1048,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,60,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1048,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,60,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1048,2022,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,60,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
