acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1013,2022,"Aplicacoes Diretas","Outras Especificações",15,1311495,4465067,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,451,
1013,2022,"Aplicacoes Diretas","Outras Especificações",15,1311495,4465067,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,451,
1013,2022,"Aplicacoes Diretas","Outras Especificações",15,1311495,4465067,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,451,
1013,2022,"Aplicacoes Diretas","Convênio de Trânsito - Prefeitura",15,1311497,4465067,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,451,
1013,2022,"Aplicacoes Diretas","Convênio de Trânsito - Prefeitura",15,1311497,4465067,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,451,
1013,2022,"Aplicacoes Diretas","Convênio de Trânsito - Prefeitura",15,1311497,4465067,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,451,
1032,2022,"Aplicacoes Diretas","Receitas de Impostos e de Transferência de Impostos - Educação",12,1311549,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1032,2022,"Aplicacoes Diretas","Receitas de Impostos e de Transferência de Impostos - Educação",12,1311549,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1032,2022,"Aplicacoes Diretas","Receitas de Impostos e de Transferência de Impostos - Educação",12,1311549,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1032,2022,"Aplicacoes Diretas","Salário Educação",12,1311548,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1032,2022,"Aplicacoes Diretas","Salário Educação",12,1311548,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1032,2022,"Aplicacoes Diretas","Salário Educação",12,1311548,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1035,2022,"Aplicacoes Diretas","Transf. de Convênios - Estado/Educação",12,1311551,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1035,2022,"Aplicacoes Diretas","Transf. de Convênios - Estado/Educação",12,1311551,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1035,2022,"Aplicacoes Diretas","Transf. de Convênios - Estado/Educação",12,1311551,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1073,2022,,"Recursos Ordinários",15,1311573,0,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,452,
1073,2022,,"Recursos Ordinários",15,1311573,0,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,452,
1073,2022,,"Recursos Ordinários",15,1311573,0,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,452,
1074,2022,"Aplicacoes Diretas","Recursos Ordinários",15,1311538,4465067,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,451,
1074,2022,"Aplicacoes Diretas","Recursos Ordinários",15,1311538,4465067,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,451,
1074,2022,"Aplicacoes Diretas","Recursos Ordinários",15,1311538,4465067,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,451,
1081,2022,"Aplicacoes Diretas","Recursos Ordinários",27,1311387,4465067,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,813,
1081,2022,"Aplicacoes Diretas","Recursos Ordinários",27,1311387,4465067,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,813,
1081,2022,"Aplicacoes Diretas","Recursos Ordinários",27,1311387,4465067,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,813,
1082,2022,"Aplicacoes Diretas","Recursos Ordinários",15,1311575,4465067,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,751,
1082,2022,"Aplicacoes Diretas","Recursos Ordinários",15,1311575,4465067,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,751,
1082,2022,"Aplicacoes Diretas","Recursos Ordinários",15,1311575,4465067,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,751,
1045,2022,"Aplicacoes Diretas","Transf. do SUS/União",10,1311155,4465067,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1045,2022,"Aplicacoes Diretas","Transf. do SUS/União",10,1311155,4465067,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1045,2022,"Aplicacoes Diretas","Transf. do SUS/União",10,1311155,4465067,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1045,2022,"Aplicacoes Diretas","Receitas de Impostos e de Transferência de Impostos - Saúde",10,1311152,4465067,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1045,2022,"Aplicacoes Diretas","Receitas de Impostos e de Transferência de Impostos - Saúde",10,1311152,4465067,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1045,2022,"Aplicacoes Diretas","Receitas de Impostos e de Transferência de Impostos - Saúde",10,1311152,4465067,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1029,2022,"Aplicacoes Diretas","Transf. de Convênios Estado Não rel. educ/saude/assit. social",6,1311483,4465067,"SEC. MUN. DA FAZENDA"," ",1004,181,
1029,2022,"Aplicacoes Diretas","Transf. de Convênios Estado Não rel. educ/saude/assit. social",6,1311483,4465067,"SEC. MUN. DA FAZENDA"," ",1004,181,
1029,2022,"Aplicacoes Diretas","Transf. de Convênios Estado Não rel. educ/saude/assit. social",6,1311483,4465067,"SEC. MUN. DA FAZENDA"," ",1004,181,
1029,2022,"Aplicacoes Diretas","Recursos Ordinários",6,1311484,4465067,"SEC. MUN. DA FAZENDA"," ",1004,181,
1029,2022,"Aplicacoes Diretas","Recursos Ordinários",6,1311484,4465067,"SEC. MUN. DA FAZENDA"," ",1004,181,
1029,2022,"Aplicacoes Diretas","Recursos Ordinários",6,1311484,4465067,"SEC. MUN. DA FAZENDA"," ",1004,181,
