descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"camera de monitoramento cúpula",3682097,8,20,ATIVO,UNIDADE,3909.6,195.48
"Câmera de Monitoramento canhão",3682098,9,20,ATIVO,UNIDADE,3965.4,198.27
"GABINETE ATX 4 BAIAS COM FONTE 450W 24 PINOS.",3682099,18,10,ATIVO,PEÇA,3540,354
"HD SSD SSD 240 gb 2,5´´ SATA 3",3682100,23,50,ATIVO,UNIDADE,5920,118.4
"HD SSD SSD 480 gb 2,5´´ SATA 3",3682101,24,20,ATIVO,UNIDADE,3540,177
"HD SSD SSD 960 gb 2,5´´ SATA 3",3682102,25,20,ATIVO,UNIDADE,6996,349.8
"HD externo 01 TB 3.0 USB",3682103,26,10,ATIVO,UNIDADE,3190,319
"HD EXTERNO Externo USB 3.0 2TB",3682104,27,10,ATIVO,UNIDADE,4284,428.4
"TECLADO ABNT 2 - USB - PT BR",3682105,42,100,ATIVO,UNIDADE,2390,23.9
"CABO DE REDE CX DE 305 M CAT 5",3682106,51,20,ATIVO,CAIXA,6080,304
"CASE para HD USB 3.0",3682107,63,10,ATIVO,UNIDADE,1120,112
"CARTÃO DE MEMÓRIA MICRO SDHC",3682108,64,10,ATIVO,UNIDADE,280,28
"CARTÃO DE MEMÓRIA MICRO SDHC 64GB",3682109,65,10,ATIVO,UNIDADE,440,44
"CONECTOR RJ-45 PARA CABO UTP",3682110,68,100,ATIVO,UNIDADE,20,0.2
"CONVERSOR HDMI p/ VGA",3682111,69,20,ATIVO,UNIDADE,788.4,39.42
"MEMÓRIA 4GB DDR 3/ 4GB",3682112,78,30,ATIVO,UNIDADE,2009.1,66.97
"MEMÓRIA DDR4-2666 c/ LATÊNCIA",3682113,80,20,ATIVO,UNIDADE,3399.8,169.99
"bateria 3V CR2032",3682114,86,30,ATIVO,UNIDADE,87.3,2.91
"PLACA DE REDE PCI EXPRESS GIGABIT",3682115,87,20,ATIVO,UNIDADE,1298,64.9
"SUPORTE p/ PROJETOR",3682116,93,10,ATIVO,UNIDADE,1140,114
"AUTO TRANSFORMADOR",3682117,97,20,ATIVO,UNIDADE,4656,232.8
"WEBCAM USB 2.0",3682118,98,20,ATIVO,UNIDADE,6280,314
