descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Pneu Novo 1100x20, compactador 18 lonas",3962442,19,6,ATIVO,UNIDADE,29640,4940
"Pneu Novo 1300x24, compactador 8 lonas",3962443,20,4,ATIVO,UNIDADE,23956,5989
"Pneu Novo 165/70 R13",3962444,25,24,ATIVO,UNIDADE,9024,376
"Pneu Novo 17.5x25 L3 16 lonas",3962445,27,6,ATIVO,UNIDADE,46740,7790
"Pneu Novo 175/65 R14",3962446,28,60,ATIVO,UNIDADE,21540,359
"Pneu Novo 175/70 R14",3962447,29,48,ATIVO,UNIDADE,19584,408
"Pneu Novo 185/65 R14",3962448,31,36,ATIVO,UNIDADE,13536,376
"Pneu Novo 185/70 R14",3962449,32,60,ATIVO,UNIDADE,25500,425
"Pneu Novo 195 R14",3962450,35,12,ATIVO,UNIDADE,7008,584
"Pneu Novo 20.5x25 L3 20 lonas",3962451,41,2,ATIVO,UNIDADE,35230,17615
"Pneu Novo 225/50 R17",3962452,44,8,ATIVO,UNIDADE,3392,424
"Pneu Novo 205/60 R16",3962453,46,72,ATIVO,UNIDADE,25776,358
"Pneu Novo 265/60 R18 A/T",3962454,58,8,ATIVO,UNIDADE,8560,1070
"Pneu Novo 23.1x26",3962455,59,4,ATIVO,UNIDADE,34920,8730
"Pneu Novo 31x10.5 R15",3962456,60,4,ATIVO,UNIDADE,3132,783
"Pneu Novo 275/70x22.5 radial, liso",3962457,61,10,ATIVO,UNIDADE,24150,2415
"Pneu Novo 275/80x22.5 radial, misto, borrachudo",3962458,65,18,ATIVO,UNIDADE,62028,3446
"Pneu Novo 750x16 borrachudo 12 lonas",3962459,66,4,ATIVO,UNIDADE,3580,895
"Pneu Novo 750x16 liso 12 lonas",3962460,67,2,ATIVO,UNIDADE,1590,795
"Pneu Novo 900x20 radial, misto, borrachudo 14 lonas",3962461,68,27,ATIVO,UNIDADE,73575,2725
"Pneu Novo 900x20 radial, misto, borrachudo 14 lonas",3962462,69,9,ATIVO,UNIDADE,24525,2725
"Pneu Novo 900x20 radial, misto, liso 14 lonas",3962463,70,27,ATIVO,UNIDADE,73170,2710
"Pneu Novo 295/80x22.5 radial, liso",3962464,71,20,ATIVO,UNIDADE,62360,3118
"Pneu Novo 900x20 radial, misto, liso 14 lonas",3962465,72,9,ATIVO,UNIDADE,24390,2710
"Pneu Novo 235/75 R17.5 radial, misto, liso",3962466,73,12,ATIVO,UNIDADE,30780,2565
"Serviços de balanceamento, alinhamento, cambagem e montagem",3962467,82,500,ATIVO,HORA,73500,147
