descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Tubos de aço galvanizado a fogo de 2x 3M x 2mm",1319849,5,1125,ATIVO,UNIDADE,64113.75,56.99
"placa de aço #18, destinada a sinalização viária vertical",1319850,4,525,ATIVO,"METRO QUADRADO",76802.25,146.29
"Tubos de aço galvanizado a fogo de 2x 3,5M x 2mm",1319851,3,100,ATIVO,UNIDADE,7696,76.96
"Tubos de aço galvanizado a fogo de 2x 3M x 2mm",1319852,2,375,ATIVO,UNIDADE,21371.25,56.99
"placa de aço #18, destinada a sinalização viária vertical",1319853,1,175,ATIVO,"METRO QUADRADO",25600.75,146.29
"Tubos de aço galvanizado a fogo de 2x 3,5M x 2mm",1319854,6,300,ATIVO,UNIDADE,23088,76.96
