descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ACIDO VALPROICO 500MG",1261037,9,225000,ATIVO,COMPRIMIDO,134775,0.599
"ACIDO VALPROICO 500MG",1261038,8,75000,ATIVO,COMPRIMIDO,44925,0.599
"ACIDO VALPROICO 250 MG",1261039,7,165000,ATIVO,CAPSULA,37950,0.23
"ACIDO VALPROICO 250 MG",1261040,6,55000,ATIVO,CAPSULA,12650,0.23
