ano,data,dataVencimento,itens,numero,ocorrencias
2017,2017-12-18,2018-12-18,"itens_2933f3ea-00b8-4dca-b887-13f380db88b2.csv",66," "
2017,2017-12-18,2018-12-18,"itens_193cf6f3-114a-41bd-9012-a4a19bb2b7d7.csv",68," "
2017,2017-12-18,2018-12-18,"itens_045b40d6-cd73-4a4f-9fb9-61a2dff44c84.csv",67," "
2017,2017-12-18,2018-12-18,"itens_6748081a-9acb-4236-9ff7-2a1e2d65b597.csv",19," "
