descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Oleo de Soja, 900 ml",1243257,1,516,ATIVO,UNIDADE,2012.4,3.9
"Macarrão, pacote de 500gr",1243258,2,2064,ATIVO,PACOTE,4334.4,2.1
"LEITE - 1 litro",1243259,3,2580,ATIVO,LITROS,5985.6,2.32
"FEIJÃO PRETO - pct 1 kilo",1243260,4,1032,ATIVO,kg,4850.4,4.7
"Farinha de mandioca, pacote de 01 kg",1243261,5,516,ATIVO,kg,1738.92,3.37
"FARINHA D TRIGO - pct 1 kilo",1243262,6,516,ATIVO,kg,1563.48,3.03
"FARINHA DE MILHO - pct 1 kilo",1243263,7,516,ATIVO,kg,1563.48,3.03
"Biscoito Agua e Sal - 400 gr",1243264,8,1032,ATIVO,PACOTE,3890.64,3.77
"doce de leite 400g",1243265,10,516,ATIVO,UNIDADE,2069.16,4.01
"extrato de tomate 340 g",1243266,15,516,ATIVO,UNIDADE,701.76,1.36
"CAFÉ - pct  500g",1243267,12,516,ATIVO,PACOTE,4592.4,8.9
"acúcar refinado pacote de 1 kilo",1243268,13,2580,ATIVO,kg,7533.6,2.92
"sal refinado iodado pct 500g",1243269,14,516,ATIVO,PACOTE,552.12,1.07
"Sardinha -125gr",1243270,16,1032,ATIVO,LATA,3106.32,3.01
"ARROZ PCT COM 5KG",1243271,17,516,ATIVO,PACOTE,5753.4,11.15
"absorvente pct com 8 unidades",1243272,18,516,ATIVO,PACOTE,1935,3.75
"detergente líquido 500g",1243273,19,516,ATIVO,UNIDADE,774,1.5
"papel higiênico pct com 04 unidades",1243274,20,516,ATIVO,PACOTE,2430.36,4.71
"sabão em barra 200g",1243275,21,516,ATIVO,UNIDADE,1625.4,3.15
"SABONETE - Em barra de 90 gramas",1243276,23,516,ATIVO,UNIDADE,614.04,1.19
"OVOS DE GALINHA",1243277,11,516,ATIVO,DUZIA,3328.2,6.45
"sabão em pó caixa com 1 kilo",1243278,22,516,ATIVO,kg,3384.96,6.56
"BISCOITO DOCE - pct 400g",1243279,9,1032,ATIVO,PACOTE,3766.8,3.65
