descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Abaixador de Língua (madeira) pacote com 100 unidades",4431273,1500,INABILITADO,PCT,6135,4.09
"Água destilada - galões de 05 lts",4431274,1000,DESCLASSIFICADO,GL,7430,7.43
"Agulhas hipodérmicas 13mmX4,5mm",4431276,50000,DESCLASSIFICADO,CX,4500,0.09
"Agulhas hipodérmicas 20mmX5,5mm",4431277,20000,DESCLASSIFICADO,CX,1800,0.09
"Agulhas hipodérmicas 25mmX6mm",4431278,45000,DESCLASSIFICADO,UNI,4500,0.1
"Agulhas hipodérmicas 25mmX 7mm",4431279,85000,DESCLASSIFICADO,UNI,7650,0.09
"Agulhas hipodérmicas 25mmX8mm",4431280,10000,DESCLASSIFICADO,UNI,900,0.09
"Agulhas hipodérmicas 30mmX8mm",4431281,20000,DESCLASSIFICADO,UNI,1800,0.09
"Agulhas hipodérmicas 40mmX12mm",4431282,90000,DESCLASSIFICADO,UNI,9000,0.1
"Algodão Hidrófilo, 100% algodão alvejado,",4431285,400,DESCLASSIFICADO,UN,3860,9.65
"Atadura de algodão Ortopédico  12 cmX1,80MT",4431289,10,VENCEU,PCT,112.5,11.25
"Atadura de algodão Ortopédico 15 cm X 1,80 mt",4431290,10,DESCLASSIFICADO,UNI,140.5,14.05
"Atadura de algodão Ortopédico - 20 cm X 1,80MT.",4431291,10,DESCLASSIFICADO,UN,187.3,18.73
"Atadura Gessada 100% algodão - 8cm x 200cm",4431292,10,DESCLASSIFICADO,UN,204.3,20.43
"Ataduras de Crepom 10 cm de largura 1.80 m de comprimento",4431297,25000,DESCLASSIFICADO,UNI,18750,0.75
"Ataduras de Crepom 12 cm de largura 1.80 m de comprimento",4431298,25000,DESCLASSIFICADO,UNI,22500,0.9
"Ataduras de Crepom 15 cm de largura 1.80 m de comprimento",4431299,36000,DESCLASSIFICADO,UNI,40680,1.13
"Ataduras de Crepom 20 cm de largura 1.80 m de comprimento",4431300,18000,DESCLASSIFICADO,UNI,27000,1.5
"Ataduras de Crepom 06 cm de largura  1.80 m de comprimento",4431301,5000,DESCLASSIFICADO,UNI,2250,0.45
"Ataduras de Crepom 08 cm de largura  1.80 m de comprimento",4431302,25000,DESCLASSIFICADO,UNI,16750,0.67
"Bolsa Coletora de urina sistema fechado  2000mL",4431305,500,DESCLASSIFICADO,UNI,1920,3.84
