acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
6005,2017,"Aplicacoes Diretas","Salário Educação",12,1004265,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1025,365,
6006,2017,"Aplicacoes Diretas","Transferências do FUNDEB - 40%",12,1004321,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1023,361,
7015,2017,"Aplicacoes Diretas","Contribuição para o Custeio dos Serviços de Iluminação Pública - COSIP",4,1005145,4697776,"SEC. MUN. DE INFRAEST. E MOBILIDADE URBANA"," ",1017,751,
7017,2017,"Aplicacoes Diretas","Transf. de Convênios Estado Não rel. educ/saude/assit. social",4,1005185,4697776,"SEC. MUN. DE INFRAEST. E MOBILIDADE URBANA"," ",1017,122,
1019,2017,"Aplicacoes Diretas","Convênio de Trânsito - Prefeitura",4,1005562,4697776,"GABINETE DO PREFEITO"," ",1021,122,
1094,2017,"Aplicacoes Diretas","Transf. do Sist. Unico de Assist. Social-SUAS/União",8,1005733,4465067,"FUNDO MUN. DE ASSIST. SOCIAL"," ",1059,243,
1095,2017,"Aplicacoes Diretas","Transf. do Sist. Unico de Assist. Social-SUAS/União",8,1005845,4465067,"FUNDO MUN. DE ASSIST. SOCIAL"," ",1060,243,
1148,2017,"Aplicacoes Diretas","Outras Especificações",18,1006333,4697776,"FUNDAÇÃO MUN. DO MEIO AMBIENTE"," ",1012,122,
1121,2017,"Aplicacoes Diretas","Transf. do SUS/União",10,1006661,4697776,"FUNDO MUNICIPAL DE SAÚDE"," ",1049,304,
1123,2017,"Aplicacoes Diretas","Transf. do SUS/União",10,1006699,4697776,"FUNDO MUNICIPAL DE SAÚDE"," ",1049,301,
1125,2017,"Aplicacoes Diretas","Transf. do SUS/União",10,1006784,4697776,"FUNDO MUNICIPAL DE SAÚDE"," ",1049,305,
1174,2017,"Aplicacoes Diretas","Transf. do SUS/União",10,1007014,4697776,"FUNDO MUNICIPAL DE SAÚDE"," ",1049,301,
