ano,data,dataVencimento,itens,numero,ocorrencias
2017,2017-08-18,2018-08-18,"itens_2c3f5457-dd62-4480-922f-21e3f6376807.csv",12," "
2017,2017-08-18,2018-08-18,"itens_cea148a2-aab8-43c5-a615-518aa80050dc.csv",49," "
2017,2017-08-18,2018-08-18,"itens_087a56e1-c10b-442e-8ccc-5ee36c77416c.csv",45," "
2017,2017-08-18,2018-08-18,"itens_b42a51b2-6de4-4eff-9d0c-90e7cf96ca04.csv",48," "
2017,2017-08-18,2018-08-18,"itens_8e804cd8-3169-4bd0-889e-3795c35b66e1.csv",55," "
2017,2017-08-18,2018-08-18,"itens_6916db89-7d96-435a-9f17-813c74797efe.csv",47," "
2017,2017-08-18,2018-08-18,"itens_cc7b0af6-1d53-4ffc-8d79-e6f4655909f2.csv",54," "
2017,2017-08-18,2018-08-18,"itens_c413475c-dd50-4296-953a-426ef00aeb89.csv",56," "
2017,2017-08-18,2018-08-18,"itens_c9ed3b5c-190d-4424-8a84-ff80ec9d9b54.csv",46," "
2017,2017-08-18,2018-08-18,"itens_5a91957e-78f7-46f1-9e20-3767d6423ff1.csv",44," "
2017,2017-08-18,2018-08-18,"itens_3acc9721-3717-406d-9026-923b12756e71.csv",50," "
2017,2017-08-18,2018-08-18,"itens_4020b3ef-8866-4404-9318-e10aba761703.csv",53," "
2017,2017-08-18,2018-08-18,"itens_c0426698-97fd-4524-90d8-8a1e0f7f9b30.csv",52," "
2017,2017-08-18,2018-08-18,"itens_94ae8319-e94e-4e97-a6bf-7f12e51420e5.csv",51," "
2017,2017-08-18,2018-08-18,"itens_7e9fa15e-aa97-400b-94ed-c3363909750f.csv",43," "
