acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
5006,2017,"Aplicacoes Diretas","Transf. de Convênios Estado Não rel. educ/saude/assit. social",6,1003945,4697776,"SEC. MUN. DA FAZENDA"," ",1005,181,
5007,2017,"Aplicacoes Diretas","Convênio Trânsito - Militar",6,1003969,4697776,"SEC. MUN. DA FAZENDA"," ",1005,181,
