descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"TIAMINA 300 MG",1260809,259,8000,ATIVO,COMPRIMIDO,1374.4,0.1718
"Timolol, Maleato 0,5% 5ml",1260810,260,200,ATIVO,FRASCO,290,1.45
"tramadol, cloridrato - 50mg",1260811,261,200000,ATIVO,COMPRIMIDO,30000,0.15
"tramadol, cloridrato - 50mg",1260812,262,600000,ATIVO,COMPRIMIDO,90000,0.15
"GLUCONATO DE CALCIO 10% - AMPOLA 10 ML",1260813,145,200,ATIVO,AMP,360,1.8
"ALPRAZOLAM 2MG CPR",1260814,272,3000,ATIVO,COMPRIMIDO,495.6,0.1652
"Anlodipino 10mg",1260815,275,500,ATIVO,COMPRIMIDO,29.75,0.0595
"BUDESONIDA 50MCG AEROSSOL NASAL",1260816,282,10,ATIVO,FRASCO,258.6,25.86
"CITALOPRAM, BROMIDRATO DE 20 MG",1260817,288,1500,ATIVO,COMPRIMIDO,208.2,0.1388
"CLONAZEPAM 0,5MG",1260818,289,2500,ATIVO,COMPRIMIDO,125,0.05
"codeina, fosfato de 30mg+Paracetamol 500mg",1260819,291,1500,ATIVO,COMPRIMIDO,439.5,0.293
"glimepirida 4mg",1260820,305,500,ATIVO,COMPRIMIDO,198.25,0.3965
"glimepirida 2mg",1260821,306,1000,ATIVO,COMPRIMIDO,90,0.09
"Hidralazina, Cloridrato de 25mg (comprimido)",1260822,309,1000,ATIVO,COMPRIMIDO,325.8,0.3258
"LEVOTIROXINA 100MCG",1260823,321,1380,ATIVO,CPR,181.19,0.1313
"Sulfametoxazol 400mg + trimetoprima 80mg",1260824,252,120000,ATIVO,COMPRIMIDO,10680,0.089
"Sulfametoxazol 200mg+ Trimetoprima 40mg/5mL 100ml",1260825,251,4000,ATIVO,FRASCO,6392,1.598
"Paracetamol 200mg/ml solucao oral 15ml",1260826,224,27000,ATIVO,FRASCO,16059.6,0.5948
"Risperidona 1mg",1260827,241,30000,ATIVO,COMPRIMIDO,4758,0.1586
"PIRIMETAMINA 25 MG",1260828,231,7000,ATIVO,COMPRIMIDO,620.2,0.0886
"petidina, cloridrato - 50mg/mL solução injetável",1260829,229,500,ATIVO,AMP,964.85,1.9297
"GLICOSE 50% 10ML",1260830,144,1500,ATIVO,AMPOLA,345,0.23
"FENOBARBITAL 100mg",1260831,128,280000,ATIVO,COMPRIMIDO,20972,0.0749
"LEVOTIROXINA 50MCG",1260832,322,1500,ATIVO,CPR,231.9,0.1546
"Fitomenadiona 10mg/ml solução injetavel 5ml",1260833,133,50,ATIVO,AMP,59.48,1.1895
"Midazolam, maleato 5mg/mL 3ml",1260834,206,500,ATIVO,COMPRIMIDO,469,0.938
"Metoclopramida 4mg/mL solução oral 10ml",1260835,197,2000,ATIVO,FRASCO,1242.4,0.6212
"Levonorgestrel 0,75mg com dois comprimidos",1260836,178,200,ATIVO,COMPRIMIDO,528.68,2.6434
"LEVOFLOXACINO 500MG",1260837,173,5000,ATIVO,COMPRIMIDO,4850,0.97
"Levodopa 250mg + Carbidopa 25mg.",1260838,172,36000,ATIVO,COMPRIMIDO,19800,0.55
"Isossorbida, mononitrato 20mg",1260839,164,500000,ATIVO,COMPRIMIDO,36700,0.0734
"Glicazida 30 mg comprimido de liberação prolongada",1260840,142,60000,ATIVO,COMPRIMIDO,17400,0.29
"Ibuprofeno 50mg/mL 30ml",1260841,156,15000,ATIVO,FRASCO,13485,0.899
"Hidrocortisona 100mg",1260842,152,4000,ATIVO,"Frasco ampola",11156,2.789
"Risperidona 2mg",1260843,242,35000,ATIVO,COMPRIMIDO,5551,0.1586
"levotiroxina 88mcg",1260844,323,360,ATIVO,COMPRIMIDO,73.12,0.2031
"Meloxicam 15mg",1260845,330,720,ATIVO,COMPRIMIDO,76.1,0.1057
"levotiroxina sódica 150mcg",1260846,325,720,ATIVO,COMPRIMIDO,149.69,0.2079
"Levotiroxina sódica 75 mcg",1260872,326,1440,ATIVO,COMPRIMIDO,249.84,0.1735
"Lorazepan 2mg",1260873,328,360,ATIVO,COMPRIMIDO,25.92,0.072
"Dopamina 5 mg/ml ampola de 10ml",1260874,114,200,ATIVO,AMP,264.34,1.3217
"Nortriptilina 75mg",1260875,335,1200,ATIVO,COMPRIMIDO,872.28,0.7269
"Pantoprazol 20mg",1260876,336,900,ATIVO,COMPRIMIDO,166.5,0.185
"PARACETAMOL 750 MG",1260877,337,360,ATIVO,COMPRIMIDO,26.17,0.0727
"salmeterol, xinafoato 25mcg +fluticasona, propionato de 125",1260878,345,360,ATIVO,FRASCO,33865.2,94.07
"VENLAFAXINA, CLORIDRATO DE 75MG",1260879,351,672,ATIVO,COMPRIMIDO,399.71,0.5948
"Levotiroxina 25mcg",1260882,324,1080,ATIVO,COMPRIMIDO,150.66,0.1395
"Diazepam 5mg/ml solução injetavel 2ml",1260895,103,1800,ATIVO,AMP,1024.2,0.569
"benzilpenicilina benzatina - 1.200.000 UI",1260896,45,11250,ATIVO,"Frasco ampola",93262.5,8.29
"CLONIDINA 0,1MG CPR",1260897,86,1000,ATIVO,COMPRIMIDO,225.6,0.2256
"CLONIDINA 0,2 MG",1260899,87,2000,ATIVO,COMPRIMIDO,690,0.345
"ACIDO ACETILSALICILICO 100 MG",1260900,3,2000000,ATIVO,COMPRIMIDO,38000,0.019
"Adrenalina 1mg/mL 1ml",1260901,12,800,ATIVO,AMP,2080,2.6
"Alendronato de sódio 70mg",1260902,17,6000,ATIVO,COMPRIMIDO,1494,0.249
"Anlodipino, besilato 5mg",1260903,34,1500000,ATIVO,COMPRIMIDO,29550,0.0197
"Atropina 0,25mg/mL",1260904,36,300,ATIVO,AMP,99,0.33
"Bromidrato de fenoterol 5mg/ml solução para inalação 20ml",1260906,55,2000,ATIVO,FRASCO,4560,2.28
"Carbonato de cálcio 1250 mg",1260907,64,80000,ATIVO,COMPRIMIDO,6000,0.075
"Carvão ativado 1kg",1260908,68,4,ATIVO,PAC,250.8,62.7
"Carvedilol 25 mg",1260909,70,10000,ATIVO,COMPRIMIDO,1700,0.17
"CARVEDILOL 3,125MG CPR",1260910,71,5000,ATIVO,COMPRIMIDO,885,0.177
"benzilpenicilina benzatina - 1.200.000 UI",1260911,44,3750,ATIVO,"Frasco ampola",31087.5,8.29
"Carvedilol 6,25 mg",1260912,72,10000,ATIVO,COMPRIMIDO,1760,0.176
"Cefalexina 50mg/mL suspensão oral 60ml",1260913,75,10000,ATIVO,FRASCO,56300,5.63
