descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Ar condicionado Q/F tipo split HI WALL, 24000 BTU/h.",0,4,PERDEU," ",11552.64,2888.16
"Ar condicionado Q/F tipo split HI WALL, 18000 BTU/h.",0,3,PERDEU," ",5716.59,1905.53
"Aparelho Ar Cond. Split HI-WALL 30.000 BTU/H",0,1,PERDEU," ",4714,4714
"Ar condicionado Q/F tipo split HI WALL, 12000 BTU/h.",0,10,PERDEU," ",12733.3,1273.33
"Cortina de ar de 1,5 m, com controle remoto",0,1,PERDEU," ",664.47,664.47
"CADEIRA GIRATORIA",0,13,VENCEU," ",2929.39,225.3377
"longarina de tres lugares",0,3,VENCEU," ",1310.72,436.9058
"Mesa Escrivaninha em MDF 18mm",0,7,VENCEU," ",3368.31,481.1868
"Armario alto em MDF,com 2 portas,dimensões:0,95 x 0,50 x 1",0,1,VENCEU," ",548.1,548.1003
"Carro para transporte de materiais",0,3,VENCEU," ",2925.5,975.1659
"Armário baixo em MDF",0,9,VENCEU," ",2993.4,332.5995
"Estante de aço (chapa 26)",0,7,VENCEU," ",2906.8,415.2573
"Mesa Escrivaninha em L MDF",0,4,VENCEU," ",1924.75,481.1868
Palete,0,10,VENCEU," ",1121.78,112.1785
"Armário arquivo para pasta suspensa,com chave",0,7,VENCEU," ",3271.87,467.4105
"Mesa de reuniao redonda em MDF 30mm",0,1,VENCEU," ",493.98,493.9791
"Carro de limpeza multifuncional",0,1,VENCEU," ",816.74,816.7384
"Bancada em aço inoxidavel",0,1,VENCEU," ",2570.27,2570.2658
"cadeira fixa 4 pes,espaldar médio",0,13,VENCEU," ",2443.33,187.9482
"cadeira fixa 4 pes,espaldar médio",0,50,VENCEU," ",5018.52,100.3703
"CADEIRA GIRATORIA",0,1,VENCEU," ",288.32,288.3185
"Mesa de reuniao retangular em MDF minimo 25mm",0,1,VENCEU," ",874.8,874.7957
"Carros para transporte de resíduos em polipropileno,sem tamp",0,1,VENCEU," ",716.37,716.3681
"Sofa-cama hospitalar",0,1,VENCEU," ",1312.69,1312.6855
GAVETEIRO,0,1,VENCEU," ",594.35,594.3494
