descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Saco estanque 20 L",1297585,15,12,ATIVO,UNIDADE,1815.84,151.32
"Mini Fogareiro a gás",1297586,8,12,ATIVO,UNIDADE,931.2,77.6
"Travesseiro autoinflável",1299608,4,12,ATIVO,UNIDADE,1799.76,149.98
"Kit marmita",1299609,9,12,ATIVO,UNIDADE,950.4,79.2
"Rede de selva com mosquiteiro",1303773,14,12,ATIVO,UNIDADE,1412.64,117.72
"Mochila de Hidratação",1303774,11,12,ATIVO,UNIDADE,1251.36,104.28
"Saco estanque 13 L",1305748,16,12,ATIVO,UNIDADE,1559.88,129.99
Talheres,1305749,10,12,ATIVO,UNIDADE,353.52,29.46
"Saco de dormir",1341668,2,12,ATIVO,UNIDADE,1904.88,158.74
"Barraca tipo Iglu",1341669,1,12,ATIVO,UNIDADE,3586.8,298.9
