cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
81.317.893/0001-03,INDIVIDUAL," "," ","UNIDADE RADIOLOGICA CRICIUMA LTDA.",,," "
80.978.596/0001-38,INDIVIDUAL," "," ","PRONTO AR PULMOCLINICA CLINICA MÉDICA LTDA",,," "
00.750.073/0001-09,INDIVIDUAL," "," ","CTC-CENTRO DE TRATAMENTO DE CALCULOS RENAIS LTDA",,," "
75.785.576/0001-00,INDIVIDUAL," "," ","LABORATÓRIO SANTA RITA LTDA",,," "
75.896.282/0001-56,INDIVIDUAL," "," ","LABORATÓRIO MONTEIRO LTDA",,," "
85.323.475/0001-71,INDIVIDUAL," "," ","LABORATÓRIO DAGOSTIM LTDA",,," "
08.606.934/0001-83,INDIVIDUAL," "," ","RESULTRA DIAGNOSTICO POR IMAGEM LTDA",,," "
83.852.970/0001-42,INDIVIDUAL," "," ","DE LUCA SERVIÇOS DE IMAGINOLOGIA SS",,," "
13.824.794/0001-50,INDIVIDUAL," "," ","UNIDADE RADIOLOGICA CRICIUMA DE RESSONANCIA",,," "
09.349.429/0001-63,INDIVIDUAL," "," ","UNIDADE RADIOLOGICA CRICIUMA DE TOMOGRAFIA COMPUTA",,," "
05.754.281/0001-91,INDIVIDUAL," "," ","CLINIIMAGEM DIAGNOSTICO POR IMAGEM LTDA",,," "
92.736.040/0008-90,INDIVIDUAL," "," ","SOCIEDADE LITERARIA E CARITATIVA SANTO AGOSTINHO",,," "
82.995.705/0003-12,INDIVIDUAL," "," ","FLÁVIO PAULO ALTHOFF DIAGNÓSTICO POR IMAGEM LTDA",,," "
22.020.946/0001-52,INDIVIDUAL," "," ","ENDOSUL CLINICA DE GASTROENTEROLOGIA LTDA ME",,," "
