ano,data,dataVencimento,itens,numero,ocorrencias
2017,2017-08-03,2018-08-03,"itens_984d3eb7-8de4-4341-82a8-46e4590e75dc.csv",32," "
2017,2017-08-03,2018-08-03,"itens_80e70eae-b3a0-4e5f-882d-7019e972b3c3.csv",24," "
2017,2017-08-03,2018-08-03,"itens_c945a109-27cd-4b6c-af46-cbb8039845a2.csv",25," "
2017,2017-08-03,2018-08-03,"itens_9875e436-c6d5-4829-8bc9-5988f9998f12.csv",31," "
2017,2017-08-03,2018-08-03,"itens_60c63364-6d38-404e-99e7-4deecef3ff55.csv",28," "
2017,2017-08-03,2018-08-03,"itens_833f41ca-cab6-4a6c-92db-efc52bd59574.csv",29," "
2017,2017-08-03,2018-08-03,"itens_71e113b3-e9b5-451a-be75-85ab3eceefc6.csv",27," "
2017,2017-08-03,2018-08-03,"itens_2278baa7-aaa0-4f2a-a969-3b811d5fddf1.csv",30," "
2017,2017-08-03,2018-08-03,"itens_f40c3df2-e882-4ce7-a950-dd48a5612259.csv",26," "
2017,2017-08-03,2018-08-03,"itens_0d62c330-2f49-4d59-9db0-0d4a8b0a620f.csv",10," "
