descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ÁCIDO FÓLICO 5 MG",4431719,400000,PERDEU,COMP,16800,0.042
"Alendronato de sódio 70mg",4431731,6000,PERDEU,COMP,1590,0.265
"Amitriptilina , cloridrato 25mg",4431737,375000,PERDEU,COMP,26250,0.07
"Amitriptilina , cloridrato 25mg",4431738,1125000,VENCEU,COMP,75825,0.0674
"Beclometasona 250mcg/mL - 200 doses",4431755,100,VENCEU,FR.,4200,42
"Beclometasona 50mcg spray nasal com 200 doses /FR. 11,4ml",4431757,200,VENCEU,FR.,3400,17
"Betametasona, diproprionato +  betametasona fosfato/AMP 1ml",4431761,1000,PERDEU,AMP,2900,2.9
"Biperideno, cloridrato 2mg",4431763,180000,DESCLASSIFICADO,COMP,31680,0.176
"BROMETO DE N-BUTIL ESCOPOLAMINA 4MG + DIPIRONA SODICA 500MG",4431768,15000,PERDEU,AMP,20700,1.38
"Carbonato de cálcio 500+ vitamina D 400 UI",4431779,150000,DESCLASSIFICADO,COMP,45000,0.3
"Carbonato de cálcio 500+ vitamina D 400 UI",4431780,450000,PERDEU,COMP,58500,0.13
"Cefalexina 500mg",4431788,225000,DESCLASSIFICADO,CP,121500,0.54
"CLONAZEPAM 2MG",4431799,1125000,DESCLASSIFICADO,COMP,87750,0.078
"Clopidogrel 75 mg - comprimido revestido",4431803,161250,VENCEU,COMP,60468.75,0.375
"DIAZEPAM 10 MG",4431815,900000,DESCLASSIFICADO,COMP,45000,0.05
"Diazepam 5mg",4431816,20000,DESCLASSIFICADO,COMP,1000,0.05
"Doxazosina 2 mg",4431829,80000,VENCEU,COMP,8800,0.11
"GLIBENCLAMIDA 5 MG",4431856,1500000,DESCLASSIFICADO,COMP,45000,0.03
"Haloperidol 5mg",4431862,230000,DESCLASSIFICADO,COMP,32660,0.142
"Isossorbida, dinitrato 5mg sublingual",4431878,250000,PERDEU,COMP,49500,0.198
"Metformina 500 mg",4431906,1050000,DESCLASSIFICADO,COMP,79800,0.076
"Metoclopramida 5mg/mL  2ml",4431913,27000,DESCLASSIFICADO,AMP,8586,0.318
"METOPROLOL, SUCCINATO 50MG",4431915,50000,PERDEU,COMP,45900,0.918
"Nifedipino 10mg",4431926,400000,PERDEU,COMP,13200,0.033
"Ondansetrona 4mg/2ml injetável",4431937,2000,DESCLASSIFICADO,AMP,1520,0.76
"Prednisona 20mg",4431948,100000,DESCLASSIFICADO,COMP,26800,0.268
"Prednisona 20mg",4431949,300000,DESCLASSIFICADO,COMP,80400,0.268
"PREDNISONA 5 MG",4431950,220000,PERDEU,CP,33880,0.154
"PROPANOLOL 40 MG",4431953,1000000,VENCEU,CP,14000,0.014
"RANITIDINA 50 MG/2ML",4431955,6000,DESCLASSIFICADO,AMP,3000,0.5
"Stryphnodendron adstringens coville pomada 20g",4431963,1500,VENCEU,BIS,71850,47.9
"SULFATO FERROSO 40 MG",4431970,800000,DESCLASSIFICADO,COMP,33600,0.042
"tetracaína, cloridrato + fenilefrina, cloridrato 1% + 0,1%",4431973,400,VENCEU,FR.,3076,7.69
"Vitaminas do complexo B 2ml",4431984,12000,DESCLASSIFICADO,AMP,10500,0.875
"Bamifilina 300mg",4431993,720,VENCEU,CP,1022.4,1.42
"BECLOMETASONA, DIPROPIONATO DE 100MCG+FORMOTEROL, FUMARATO D",4431994,2,VENCEU,FR/SP,167.16,83.58
"CICLOBENZAPRINA 10MG+CAFEINA",4432001,2000,VENCEU,COMP,1940,0.97
"Doxazosina 4mg",4432013,3000,VENCEU,CP,900,0.3
"Harpagophytum Procumbens 400mg",4432023,720,VENCEU,CP,1303.2,1.81
"indapamida 1,5mg",4432027,360,VENCEU,COMP,75.6,0.21
"Propatilnitrato 10mg",4432056,720,VENCEU,CP,273.6,0.38
"TRAMADOL 37,5 MG+PARACETAMOL 325MG",4432064,720,VENCEU,COMP,1108.8,1.54
