descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"REPARTICAO DE PINUS",1296992,440,100,ATIVO,"METRO QUADRADO",1384,13.84
"reparo para válvula descarga",1296993,439,30,ATIVO,UNIDADE,489,16.3
"REJUNTE PARA CERAMICA",1296996,436,270,ATIVO,kg,402.3,1.49
"régua alumínio 2m x 5cm",1296997,435,5,ATIVO,UNIDADE,65.95,13.19
"rodaforro pvc 6mt",1297000,442,20,ATIVO,BARRA,354,17.7
"refletor alumínio 400w retang. E40",1297002,430,12,ATIVO,UNIDADE,237.6,19.8
"Reator vapor mercurio 400w",1297005,427,100,ATIVO,UNIDADE,5990,59.9
"Reator eletr. 2x20w alto fator",1297007,425,75,ATIVO,PECAS,1642.5,21.9
"prego para telha galv. 18 x 30 Ardox",1297010,422,10,ATIVO,kg,92.5,9.25
"tabua de eucalipto beneficiada",1297020,464,5,ATIVO,"METRO CUBICO",4640,928
"Prego com cabeça 25x72,pacote de 01 Kg",1297028,420,400,ATIVO,kg,3436,8.59
"rolo lã de carneiro  5cm c/ cabo",1297036,448,12,ATIVO,UNIDADE,32.88,2.74
"solução ácida 5 litros limpeza de pisos",1297038,457,50,ATIVO,GALAO,1235,24.7
"PLAFON BRANCO 100W",1297047,385,25,ATIVO,UNIDADE,46,1.84
"piso cerâmico 20 x 20 A PEI-4 (parede)",1297050,382,135,ATIVO,"METRO QUADRADO",743.85,5.51
"Prego com cabeça 22x45,pacote de 01 Kg",1297065,418,200,ATIVO,kg,1470,7.35
"Porta papel higiênico em aço inoxidável",1297081,403,7,ATIVO,UNIDADE,111.3,15.9
"porta int. semi-oca 0,60 x 2,10 pinus",1297084,400,50,ATIVO,UNIDADE,1291,25.82
"Porta ext. almof. cedro 0,70 x 2,10",1297086,398,7,ATIVO,UNIDADE,951.3,135.9
"Pneu carrinho de mão 350 x 8 ( 4 lonas)",1297089,395,4,ATIVO,UNIDADE,91.6,22.9
"porta sabonete líquida externa (acrílico)",1297090,405,7,ATIVO,UNIDADE,181.3,25.9
"tubo esgoto em PVC  40mm",1297098,543,250,ATIVO,TUBO,622.5,2.49
"tubo eletroduto pvc 1.1/2         (br 3m)",1297102,539,25,ATIVO,BARRA,547.5,21.9
"tubo eletroduto pvc 1  preto    (br 3m)",1297103,538,20,ATIVO,BARRA,235,11.75
"tubo galv. nbr 5580 1        (2,65mm)",1297104,548,25,ATIVO,BARRA,2447.5,97.9
"tubo corrugado drenagem 4 (preto)",1297106,535,1000,ATIVO,METRO,3990,3.99
"tubo concreto 20cm",1297108,533,70,ATIVO,UNIDADE,632.1,9.03
"trena com fita em fibra de vidro comprimento de 50m,com trav",1297109,532,7,ATIVO,UNIDADE,323.4,46.2
"Torneira metal p/ pia ¾ simples",1297112,529,7,ATIVO,UNIDADE,107.1,15.3
