descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"POLIA RODA LIVRE",1293080,973,6,ATIVO,UNIDADE,1550.58,258.4295
"PORTA ESCOVA DA PARTIDA",1293081,974,6,ATIVO,UNIDADE,633.51,105.585
"REGULADOR DE VOLTAGEM  14V",1293082,975,6,ATIVO,UNIDADE,2156.78,359.4631
"RELE DE PISCA",1293083,976,6,ATIVO,UNIDADE,247.92,41.3198
"RELE TEMPORIZADOR 6T 12V",1293084,977,6,ATIVO,UNIDADE,475.07,79.1789
"REPARO ALTERNADOR 12V 90A",1293085,978,6,ATIVO,UNIDADE,282.19,47.0314
"REPARO MOTOR DE PARTIDA",1293086,979,6,ATIVO,UNIDADE,386.72,64.4537
"ROLAMENTO ALT.INTERMEDIARIO",1293087,980,6,ATIVO,UNIDADE,543.08,90.5128
"ROLAMENTO ALT.INTERMEDIARIO",1293088,981,6,ATIVO,UNIDADE,322.47,53.7445
"ROTOR P/ALTERNADOR 12V 90A",1293089,982,6,ATIVO,UNIDADE,3375.07,562.512
"SENSOR DE NIVEL (BOIA) COMBUSTIVEL",1293090,983,6,ATIVO,UNIDADE,791.06,131.8425
"SENSOR DE ROTAÇÃO",1293091,984,6,ATIVO,UNIDADE,754.58,125.764
"SOQUETE FAROL S/LAMPADA",1293092,985,6,ATIVO,UNIDADE,142.43,23.7388
"TENSOR DA CORREIA DO ALTERNADOR",1293093,986,6,ATIVO,UNIDADE,1928.08,321.3462
"VELA AQUECEDORA (BOSCH) 149MM",1293094,987,6,ATIVO,UNIDADE,971.39,161.8977
"TERMINAL DE BATERIA",1293095,988,12,ATIVO,UNIDADE,133.15,11.0959
SERVIÇO/HORA,1293096,989,100,ATIVO,HORA,5295.12,52.9512
"ALTERNADOR KCB1 14V 90A",1293097,990,1,ATIVO,UNIDADE,3143.91,3143.91
"ANEL DE AJUSTE ROLAMENTO",1293098,991,3,ATIVO,UNIDADE,84.4,28.1348
"PLANETARIA DA PARTIDA",1293099,972,6,ATIVO,UNIDADE,2358.29,393.0484
"BARRA DO LIMPADOR LE/LD",1293100,992,6,ATIVO,UNIDADE,408.75,68.1257
"BOBINA DE CAMPO PARTIDA",1293101,994,3,ATIVO,UNIDADE,467.45,155.8161
"CASCO DE BATERIA 90 AH",1293102,996,3,ATIVO,UNIDADE,193.35,64.4515
"CHAVE MAGNETICA PARTIDA 12V",1293103,997,3,ATIVO,UNIDADE,643.7,214.5668
"CHAVE SETA",1293104,998,3,ATIVO,UNIDADE,2205.62,735.2069
"CHICOTE FAROL",1293105,999,3,ATIVO,UNIDADE,233.75,77.9175
"COMUTADOR DE IGNICAO C/CHAVES",1293106,1000,3,ATIVO,UNIDADE,335.12,111.7058
