descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"AGUA DESTILADA 5ML",1260915,14,10000,ATIVO,AMPOLA,1750,0.175
"Amiodarona, cloridrato 50mg/mL 3ml",1260916,22,400,ATIVO,AMP,600,1.5
"BROMETO DE N. BUTIL ESCOPOLAMINA 20 MG/1ML SOL. INJ.",1260917,53,3000,ATIVO,AMP,2640,0.88
"CLONAZEPAM 2MG",1260918,84,375000,ATIVO,COMPRIMIDO,20625,0.055
"CLONAZEPAM 2MG",1260919,85,1125000,ATIVO,COMPRIMIDO,61875,0.055
"Doxiciclina 100 mg",1260920,116,3000,ATIVO,COMPRIMIDO,420,0.14
"METILDOPA 250 MG",1260921,194,75000,ATIVO,COMPRIMIDO,17250,0.23
"Ivermectina 6mg",1260922,166,5000,ATIVO,COMPRIMIDO,940,0.188
"Loratadina 10mg",1260923,186,400000,ATIVO,COMPRIMIDO,16680,0.0417
"Metformina 500 mg",1260924,190,350000,ATIVO,COMPRIMIDO,19600,0.056
"METILDOPA 250 MG",1260925,195,225000,ATIVO,COMPRIMIDO,51750,0.23
"NORADRENALINA 2MG/ML AMPOLA 4ML",1260927,216,300,ATIVO,AMP,675,2.25
"GLIBENCLAMIDA 5 MG",1260928,141,1500000,ATIVO,COMPRIMIDO,26550,0.0177
"Ondansetrona 4mg/2ml injetável",1260944,222,2000,ATIVO,AMP,1300,0.65
"Vitaminas do complexo B 2ml",1260946,269,12000,ATIVO,AMP,8400,0.7
"PROPILTIOURACILA 100MG",1260963,342,1800,ATIVO,COM,1044,0.58
"ATENOLOL 50MG",1260981,35,1500000,ATIVO,COMPRIMIDO,49500,0.033
