descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Agua Sanitária 5 Litros",1297561,2,8000,ATIVO,UNIDADE,32000,4
"Detergente Líquido Neutro de uso geral 500 mL",1299583,25,5142,ATIVO,UNIDADE,5142,1
"Alvejante a base de hipoclorito de sódio 5 litros",1301650,7,4310,ATIVO,GALAO,25730.7,5.97
"Amaciante para tecidos 5 litros",1301651,8,4130,ATIVO,GALAO,20650,5
"Cera em pasta 13 quilos",1301652,12,50,ATIVO,UNIDADE,8750,175
"Sapolio cremoso,",1305722,67,5890,ATIVO,UNIDADE,9718.5,1.65
"Água sanitária 1lt",1305725,1,1900,ATIVO,UNIDADE,2470,1.3
"Cera auto-brilho 750 mL",1305727,11,1144,ATIVO,CAIXA,40040,35
"Desinfetante de uso geral 5 Litros",1305728,17,6040,ATIVO,GALAO,28690,4.75
"Detergente Líquido de uso geral 5 litros.",1309811,24,8300,ATIVO,UNIDADE,53950,6.5
"Sabão em pó com amaciante atomizado (granulado) 1kg:",1311832,57,7170,ATIVO,UNIDADE,18642,2.6
"Desinfetante de uso geral 500mL",1311836,18,1200,ATIVO,UNIDADE,1200,1
