descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Locação de Cadeiras plásticas tipo PVC branca (7diárias - 12",1,840,"Não cotou",DR,0,0
"Locação de 50 Mesas plásticas tipo PVC branca medindo 70x70x",2,350,"Não cotou",DIA,0,0
"Locação da arquibancada em estrutura de ferro galvanizada c/",3,30,"Não cotou",UND,0,0
"Locação de tenda 5m x 5m em estrutura de ferro galvanizada,",4,2,"Não cotou",UND,0,0
"SERVIÇOS DE ILUMINAÇÃO PARA CERIMONIAL DE ABERTURA -",5,1,Perdeu,UND,3648.13,3648.1266
"SERVIÇOS DE SONORIZAÇÃO PARA COMPETIÇÕES Tipo 01-",6,42,Perdeu,DIA,13433.1,319.8358
"SERVIÇOS DE SONORIZAÇÃO PARA COMPETIÇÕES TIPO 2-",7,14,Perdeu,DIA,5317.27,379.805
"SERVIÇOS DE SONORIZAÇÃO PARA COMPETIÇÕES TIPO 3-",8,7,Perdeu,DIA,2938.49,419.7844
"SERVIÇOS DE SONORIZACAO PARA CERIMONIAL DE ABERTURA E ENCERR",9,1,Perdeu,DIA,3873.01,3873.0111
