descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ABOBORA TRONCO",4364070,240,VENCEU,KG,907.2,3.78
ACELGA,4364071,212,VENCEU,UND,530,2.5
"ACHOCOLATADO EM PO",4364072,72,NAO_COTOU,LAT,0,0
"AÇUCAR BRANCO REFINADO",4364073,180,PERDEU,KG,567,3.15
"AÇUCAR EM SACHÊ",4364074,115,PERDEU,CX,966,8.4
"AÇÚCAR MASCAVO",4364075,28,PERDEU,KG,322,11.5
ADOCANTE,4364076,60,NAO_COTOU,FRA,0,0
AGRIÃO,4364077,284,VENCEU,UND,789.52,2.78
"AGUA MINERAL COM GÁS 500ML",4364078,276,NAO_COTOU,ML,0,0
"AGUA MINERAL SEM GÁS 20 L",4364079,68,NAO_COTOU,LT,0,0
AIPIM,4364080,116,VENCEU,KG,473.28,4.08
"ALFACE CRESPA.",4364081,580,VENCEU,UND,1003.4,1.73
"ALHO IN NATURA De 1ª qualidade, grupo branco/subgrupo nobre/",4364082,40,PERDEU,KG,959.6,23.99
ALMEIRÃO/RADICHE,4364083,480,VENCEU,UND,854.4,1.78
"AMENDOIM DESCASCADO",4364084,20,PERDEU,KG,432,21.6
"ARROZ INTEGRAL 01 KG",4364085,120,NAO_COTOU,CX,0,0
"arroz parboilizado tipo 1",4364086,580,PERDEU,KG,1861.8,3.21
"AZEITE DE OLIVA TIPO EXTRA VIRGEM 500ML",4364087,34,NAO_COTOU,ML,0,0
"BACON DEFUMADO",4364088,60,PERDEU,KG,2566.2,42.77
"Bacon de 1ª qualidade",4364089,80,PERDEU,KG,2639.2,32.99
"BANANA BRANCA.",4364090,298,VENCEU,KG,679.44,2.28
"BANHA DE PORCO",4364091,25,PERDEU,KG,242.25,9.69
"BATATA DOCE",4364092,192,VENCEU,KG,391.68,2.04
"BATATA  INGLESA",4364093,296,VENCEU,KG,840.64,2.84
BERINJELA,4364094,96,VENCEU,KG,287.04,2.99
BETERRABA,4364095,106,VENCEU,KG,295.74,2.79
"BISCOITO DOCE.",4364096,120,NAO_COTOU,UND,0,0
BRÓCOLIS,4364097,148,VENCEU,UND,515.04,3.48
"CAFE TORARDO E MOÍDO",4364098,320,NAO_COTOU,KG,0,0
"CARNE BOVINA MOIDA",4364099,45,PERDEU,KG,854.1,18.98
"CARNE BOVINA, CORTE ACÉM",4364100,190,PERDEU,KG,3209.1,16.89
"CARNE BOVINA, CORTE RABADA",4364101,150,PERDEU,KG,2526,16.84
"CARNE BOVINA, COSTELA DE BOI",4364102,228,PERDEU,KG,2820.36,12.37
"Carne bovina de coxão mole",4364103,390,PERDEU,KG,9590.1,24.59
"CARNE DEFUMADA",4364104,80,NAO_COTOU,KG,0,0
"CARNE SUÍNA, CORTE COSTELA DE PORCO",4364105,218,PERDEU,KG,4043.9,18.55
"Carne suína, corte tipo carré, resfriada, de primeira qualid",4364106,178,PERDEU,KG,2205.42,12.39
"Cebola de cabeça",4364107,298,VENCEU,KG,742.02,2.49
CENOURA,4364108,192,VENCEU,KG,533.76,2.78
"CHA DE DIVERSOS SABORES",4364109,40,NAO_COTOU,CX,0,0
Chuchu,4364110,192,VENCEU,KG,545.28,2.84
"Cominho em pó.",4364111,48,NAO_COTOU,UND,0,0
"Condimento colorífíco em pó",4364112,24,NAO_COTOU,EMB,0,0
"COUVE FLOR,",4364113,288,VENCEU,UND,1002.24,3.48
"COUVE FOLHA COM QUALIDADE",4364114,288,VENCEU,UND,544.32,1.89
"CREME AVELÃ",4364115,48,NAO_COTOU,UND,0,0
"CREME DE LEITE.",4364116,324,NAO_COTOU,UND,0,0
"Doce de frutas.",4364117,100,NAO_COTOU,UND,0,0
"DOCE DE LEITE DE 1 QUALIDADE",4364118,80,NAO_COTOU,UND,0,0
"ERVA MATE",4364119,24,NAO_COTOU,EMB,0,0
ERVILHA,4364120,288,NAO_COTOU,LAT,0,0
ESPINAFRE,4364121,288,VENCEU,MA,544.32,1.89
"Extrato de tomate.",4364123,208,NAO_COTOU,UND,0,0
"Farinha de mandioca",4364124,120,NAO_COTOU,KG,0,0
"FARINHA DE MILHO",4364125,144,PERDEU,KG,475.2,3.3
"FARINHA DE ROSCA PARA USO CULINÁRIO",4364126,110,NAO_COTOU,KG,0,0
"FARINHA DE TRIGO ESPECIAL",4364127,190,NAO_COTOU,KG,0,0
"FEIJAO PRETO",4364128,180,PERDEU,KG,1078.2,5.99
"FEIJAO VERMELHO",4364129,40,PERDEU,KG,438.8,10.97
"Fermento Biológico.",4364130,24,NAO_COTOU,UND,0,0
"Fermento em Pó Químico;",4364131,48,NAO_COTOU,PCT,0,0
"Fígado Bovino",4364132,80,PERDEU,KG,920,11.5
"Filé de Peito de Frango",4364133,120,PERDEU,KG,2398.8,19.99
"FUBA MIMOSO DE MILHO 1 KG",4364134,36,NAO_COTOU,KG,0,0
"GALINHA CAIPIRA",4364135,174,NAO_COTOU,KG,0,0
"Gelatina em pó",4364136,180,NAO_COTOU,EMB,0,0
"GRANOLA 850G",4364137,100,NAO_COTOU,UND,0,0
IOGURTE,4364138,90,NAO_COTOU,LS,0,0
"IOGURTE COM POLPA DE FRUTAS 900G",4364139,50,NAO_COTOU,UND,0,0
LARANJA,4364140,380,VENCEU,KG,828.4,2.18
"LARANJA POKAN",4364141,210,VENCEU,KG,491.4,2.34
"LEITE LÍQUIDO SEMI DESNATADO",4364142,1980,NAO_COTOU,LT,0,0
"LIMÃO TAITI",4364143,50,VENCEU,KG,174.5,3.49
"LINGUIÇA SUÍNA",4364145,50,PERDEU,KG,590,11.8
MAÇA,4364146,210,VENCEU,KG,646.8,3.08
"MACARRÃO 1ª QUALIDADE",4364147,312,NAO_COTOU,UND,0,0
"Maionese Tradicional",4364148,115,NAO_COTOU,POT,0,0
MAMAO,4364149,78,VENCEU,KG,304.2,3.9
"MANDIOCA, AIPIM",4364150,120,VENCEU,KG,526.8,4.39
"MARACUJA AZEDO",4364151,50,VENCEU,KG,222.5,4.45
"MARGARINA CREMOSA.",4364152,270,NAO_COTOU,POT,0,0
"MASSA PARA LASANHA",4364153,24,NAO_COTOU,KG,0,0
"MEL DE ABELHA",4364154,16,NAO_COTOU,UND,0,0
MELANCIA,4364155,250,VENCEU,KG,372.5,1.49
MELAO,4364156,129,VENCEU,KG,424.41,3.29
"MILHO VERDE",4364157,98,PERDEU,UND,441,4.5
"Milho Verde pré-cozido",4364158,98,NAO_COTOU,LAT,0,0
"Moranga Kabotiá",4364159,72,VENCEU,UND,136.08,1.89
"OLEO DE COCO 200 ML",4364160,45,NAO_COTOU,UND,0,0
"Óleo de soja refinado.",4364162,680,NAO_COTOU,UND,0,0
Orégano.,4364163,78,NAO_COTOU,UND,0,0
"OVOS CLASSE A",4364164,198,PERDEU,CX,1172.16,5.92
PEPINO,4364165,168,VENCEU,KG,478.8,2.85
"PEPINO EM CONSERVA",4364166,80,NAO_COTOU,UND,0,0
PERA,4364167,124,VENCEU,KG,766.32,6.18
PIMENTAO,4364168,98,VENCEU,KG,331.24,3.38
PINHAO,4364169,50,PERDEU,KG,325,6.5
"PRESUNTO SUÍNO",4364170,360,DESCLASSIFICADO,KG,8452.8,23.48
Queijo,4364171,360,DESCLASSIFICADO,KG,9180,25.5
"REFRIGERANTE: SABOR COLA",4364172,80,NAO_COTOU,UND,0,0
"REFRIGERANTE: SABOR LIMÃO",4364173,80,NAO_COTOU,UND,0,0
REPOLHO,4364174,48,VENCEU,UND,114.24,2.38
"REPOLHO ROXO",4364175,48,VENCEU,UND,167.52,3.49
RUCULA,4364176,215,VENCEU,UND,470.85,2.19
"SABAO EM PO",4364177,160,NAO_COTOU,KG,0,0
SAL,4364178,140,NAO_COTOU,KG,0,0
"Salsicha Tipo Hot Dog",4364179,60,NAO_COTOU,KG,0,0
"SORVETE DE CREME",4364180,38,NAO_COTOU,UND,0,0
"Suco em pó",4364181,325,NAO_COTOU,GR,0,0
"Suco Integral",4364182,60,NAO_COTOU,UND,0,0
TAPIOCA,4364183,115,NAO_COTOU,EMB,0,0
"TEMPERO PRONTO",4364184,90,NAO_COTOU,UND,0,0
"TEMPERO VERDE - MOLHO.",4364185,240,VENCEU,UND,357.6,1.49
TOMATE,4364186,198,VENCEU,KG,671.22,3.39
VAGEM,4364187,135,VENCEU,KG,741.15,5.49
"Vinagre de álcool.",4364188,216,NAO_COTOU,UND,0,0
