descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"BICO INJETOR DE COMBUSTÍVEL",1293764,16,15,ATIVO,PECAS,3300,220
"SINCRONIZADO 1ªA5ª",1293765,353,50,ATIVO,PECAS,7500,150
"SILENCIOSO TRASEIRO",1293766,352,50,ATIVO,PECAS,11000,220
"SILENCIOSO INTERMEDIARIO",1293767,351,50,ATIVO,PECAS,8500,170
"SENSOR TEMPERATURA",1293768,350,50,ATIVO,PECAS,3250,65
"SENSOR MAP",1293769,349,50,ATIVO,PECAS,11000,220
"SENSOR DE ROTAÇÃO.",1293770,348,50,ATIVO,PEÇA,7500,150
"SENSOR DE BORBOLETA",1293771,347,50,ATIVO,PECAS,7500,150
"SELO DO MOTOR",1293772,346,50,ATIVO,PECAS,500,10
"SELO CAIXA.",1293773,345,50,ATIVO,PEÇA,1500,30
"SAIDA COMPLETA DO MOTOR",1293774,344,50,ATIVO,PECAS,42500,850
"ROLAMENTO TRASEIRO EXTERNO",1293775,343,50,ATIVO,PECAS,250,5
"ROLAMENTO DO SEMI-EIXO",1293776,342,50,ATIVO,PEÇA,7000,140
"ROLAMENTO EIXO TRANSMISSÃO",1293777,341,50,ATIVO,PECAS,1000,20
"ROLAMENTO DO PINHÃO.",1293778,340,50,ATIVO,PEÇA,6000,120
"ROLAMENTO DE RODA TRASEIRA.",1293779,339,50,ATIVO,PEÇA,8000,160
"ROLAMENTO DE RODA DIANTEIRO",1293780,338,50,ATIVO,PECAS,6000,120
"ROLAMENTO DO ESTICADOR DA CORREIA",1293781,337,50,ATIVO,PECAS,7000,140
"ROLAMENTO DA COROA.",1293782,336,50,ATIVO,PEÇA,1000,20
"ROLAMENTO DA COLUNA",1293783,335,50,ATIVO,PECAS,2000,40
"ROLAMENTO DA EMBREAGEM.",1293784,334,50,ATIVO,PEÇA,3750,75
"RETENTOR TRASEIRO.",1293785,333,50,ATIVO,PEÇA,7000,140
"RETENTOR DIANTEIRO.",1293786,332,50,ATIVO,PEÇA,2250,45
"RETENTOR DE VÁLVULAS.",1293787,331,50,ATIVO,PEÇA,200,4
"RETENTOR DA PRIZE",1293788,330,50,ATIVO,PEÇA,1750,35
"RESERVATÓRIO DE ÁGUA.",1293789,329,50,ATIVO,PEÇA,4000,80
"REGULADOR FREIO",1293790,328,50,ATIVO,PECAS,2500,50
"REGULADOR DE PRESSAO DA BOMBA.",1293791,327,50,ATIVO,PEÇA,4500,90
"SONDA LAMBDA",1293792,354,50,ATIVO,PECAS,12750,255
RADIADOR.,1293793,326,15,ATIVO,PEÇA,5250,350
"SUPORTE DE CAIXA",1293794,355,50,ATIVO,PECAS,12500,250
"SUPORTE DO ESCAPAMENTO",1293795,357,50,ATIVO,PEÇA,750,15
"ABRAÇADEIRA DO ESCAPAMENTO",1293796,384,100,ATIVO,PEÇA,400,4
"ABAFADOR DO CATALIZADOR",1293797,383,50,ATIVO,PECAS,3000,60
"MAO DE OBRA MECANICA",1293798,382,2500,ATIVO,HORAS,125000,50
"MÃO DE OBRA DIREÇÃO HIDRAULICA",1293799,381,1000,ATIVO,HORA,50000,50
"SERVIÇO TORNEARIA",1293800,380,500,ATIVO,HORA,25000,50
"servico de solda",1293801,379,100,ATIVO,HORA,5000,50
"SERVIÇO AR CONDICIONADO",1293802,378,100,ATIVO,HORA,5000,50
"LIMPEZA DE BICO INJETOR",1293803,377,100,ATIVO,SERVIÇO,1000,10
VIRABREQUIM.,1293804,376,50,ATIVO,PEÇA,50000,1000
"VARETA DO OLEO DO MOTOR",1293805,375,50,ATIVO,PEÇA,2000,40
"VALVULA TORRE",1293806,374,50,ATIVO,PECAS,250,5
"VALVULA TERMOSTATICA",1293807,373,50,ATIVO,PECAS,10000,200
"VÁLVULAS DO CABEÇOTE",1293808,372,50,ATIVO,PECAS,1500,30
"UNIDADE COMANDO E.C.U",1293809,371,50,ATIVO,PEÇA,60000,1200
TUCHOS.,1293810,370,50,ATIVO,PEÇA,2000,40
"TRAVESSA DO RADIADOR",1293811,369,50,ATIVO,PECAS,7500,150
"TORRE SUSPENSÃO COMPLETA",1293812,368,50,ATIVO,PEÇA,5000,100
"TENSIONADOR CORREIRA.",1293813,367,50,ATIVO,PEÇA,10500,210
"TAMPA RADIADOR",1293814,366,50,ATIVO,PECAS,1250,25
"TAMPA DO OLEO",1293815,365,50,ATIVO,PECAS,1250,25
"TAMPA DE COMBUSTIVEL.",1293816,364,50,ATIVO,PEÇA,6250,125
"TAMBOR FREIO TRASEIRO.",1293817,363,50,ATIVO,PEÇA,4500,90
SUSPIRO,1293818,362,50,ATIVO,PECAS,1750,35
"SUPORTE SUPERIOR DO RADIADOR",1293819,361,50,ATIVO,PECAS,2000,40
"SUPORTE INFERIOR DO RADIADOR",1293820,360,50,ATIVO,PECAS,2000,40
"SUPORTE DO MOTOR",1293821,359,50,ATIVO,PEÇA,15000,300
"SUPORTE DO ESCAPAMENTO INTERMEDIÁRIO",1293822,358,50,ATIVO,PECAS,750,15
"SUPORTE DIANTEIRO DO MOTOR",1293823,356,50,ATIVO,PECAS,2000,40
"ADITIVO RADIADOR",1293824,385,100,ATIVO,LITRO,1000,10
"PROTEÇÃO DO MOTOR.",1293825,325,50,ATIVO,PEÇA,6000,120
"PROTEÇÃO DA CORREIA EXTERNA",1293826,323,50,ATIVO,PECAS,7750,155
"KIT ESTABILIZADOR.",1293827,291,50,ATIVO,PEÇA,1000,20
"KIT BRAÇO OSCILANTE",1293828,290,50,ATIVO,PECAS,1500,30
"KIT AMORTECEDOR",1293829,289,50,ATIVO,PECAS,2100,42
"JUNTA SAÍDA MOTOR.",1293830,288,50,ATIVO,PEÇA,750,15
"JUNTA SAÍDA ADMISSÃO.",1293831,287,50,ATIVO,PEÇA,750,15
"JUNTA HOMOCINETICA EXTERNA COMPLETA.",1293832,286,50,ATIVO,PEÇA,17500,350
"JUNTA DO MOTOR",1293833,285,50,ATIVO,JOGO,6500,130
"JUNTA DO CÁRTER.",1293834,284,50,ATIVO,PEÇA,2250,45
"JUNTA DO CABEÇOTE.",1293835,283,50,ATIVO,PEÇA,3750,75
"JUNTA DA TAMPA DE VÁLVULAS.",1293836,282,50,ATIVO,PEÇA,2450,49
"JUNTA DA DESCARGA.",1293837,281,50,ATIVO,PEÇA,500,10
"JUNTA DA CAIXA DE  CÂMBIO",1293838,280,50,ATIVO,PEÇA,750,15
"JUNTA COLETOR  ESCAPE",1293839,279,50,ATIVO,PEÇA,750,15
"JUNTA  CATALIZADOR",1293840,278,50,ATIVO,PEÇA,500,10
"JUNTA CAIXA",1293841,277,50,ATIVO,PECAS,1000,20
"Vela ignição.",1293842,276,50,ATIVO,JOGO,4000,80
"JOGO DE JUNTA COMPLETO",1293843,275,50,ATIVO,JOGO,14000,280
"SAPATA FREIO",1293844,274,50,ATIVO,JOGO,8000,160
"CABO PARA VELAS",1293845,273,50,ATIVO,JOGO,7500,150
"INTERRUPTOR  ÓLEO",1293846,272,50,ATIVO,PEÇA,2750,55
HIDROVÁCUO,1293847,271,50,ATIVO,PECAS,47500,950
"GUIA DE VALVULA",1293848,270,50,ATIVO,PECAS,500,10
"GRAXA ROLAMENTO.",1293849,269,50,ATIVO,kg,1050,21
"GARFO DE  EMBREAGEM",1293850,268,50,ATIVO,PEÇA,6000,120
"GARFO DA 1ª A 5ª",1293851,267,50,ATIVO,PEÇA,5500,110
"FLUIDO DE FREIO",1293852,266,100,ATIVO,LITRO,2000,20
"FLEXIVEL ESCAPAMENTO",1293853,265,50,ATIVO,PECAS,8500,170
"KIT FIXAÇÃO PASTILHA",1293854,292,50,ATIVO,PECAS,750,15
"PROTEÇÃO DA CORREIA INTERNA",1293855,324,50,ATIVO,PECAS,6000,120
"KIT HOMOCINÉTICA.",1293856,293,50,ATIVO,PEÇA,1750,35
"KIT REPARO EIXO TRASEIRO",1293857,295,50,ATIVO,PECAS,7500,150
"PRISIONEIRO DO AMORTECEDOR",1293858,322,50,ATIVO,PECAS,150,3
"PRISIONEIRO DA DESCARGA.",1293859,321,50,ATIVO,PEÇA,150,3
"PONTEIRA DE DIREÇÃO.",1293860,320,50,ATIVO,PEÇA,4500,90
POLIA.,1293861,319,50,ATIVO,PEÇA,3750,75
"PLATÔ DE EMBREAGEM.",1293862,318,50,ATIVO,PEÇA,15000,300
"PIVO PARA SUSPENSÃO DIANTEIRA",1293863,317,50,ATIVO,PEÇA,3750,75
"PISTÃO PARA MOTOR.",1293864,316,50,ATIVO,JOGO,21500,430
"PASTILHA DE FREIO",1293865,315,50,ATIVO,UNIDADE,5750,115
"PARAFUSO DO SUPORTE DA CAIXA",1293866,314,100,ATIVO,PECAS,500,5
"PARAFUSO DA PINÇA DE FREIO.",1293867,313,100,ATIVO,PEÇA,500,5
"PARAFUSO BANDEJA TRASEIRA",1293868,312,100,ATIVO,PECAS,1000,10
"OLEO HIDRAULICO",1293869,311,100,ATIVO,PEÇA,1900,19
"OLEO DE MOTOR",1293870,310,100,ATIVO,LITRO,2100,21
"ÓLEO DE CAIXA",1293871,309,100,ATIVO,LITRO,2500,25
"MOTOR DE  PASSO",1293872,308,50,ATIVO,PECAS,7500,150
"MONTANTE COM ROLAMENTO.",1293873,307,50,ATIVO,PEÇA,27500,550
"MOLA DE SUSPENSÃO TRASEIRA",1293874,306,50,ATIVO,PECAS,7500,150
"MOLA DE SUSPENSÃO DIANTEIRA",1293875,305,50,ATIVO,PECAS,7000,140
"MANGUEIRA DO SUSPIRO.",1293876,304,50,ATIVO,PEÇA,2750,55
"MANGUEIRA DO RADIADOR SUPERIOR.",1293877,303,50,ATIVO,PECAS,5500,110
"MANGUEIRA DO RADIADOR INFERIOR.",1293878,302,50,ATIVO,PEÇA,3500,70
"MANGUEIRA DO COMBUSTIVEL",1293879,301,50,ATIVO,PEÇA,500,10
"MANGUEIRA DA MOLA ESPIRAL",1293880,300,50,ATIVO,PECAS,250,5
"MANOPLA MARCHA.",1293881,299,50,ATIVO,PEÇA,1250,25
"MANOPLA BANCO.",1293882,298,50,ATIVO,PEÇA,1750,35
MACACO.,1293883,297,15,ATIVO,PEÇA,825,55
"LIQUIDO LIMPEZA",1293884,296,100,ATIVO,LITRO,1200,12
"KIT INJEÇÃO",1293885,294,50,ATIVO,PECAS,1750,35
"FLEXIVEL DE FREIO  DIANTEIRO",1293886,264,50,ATIVO,PEÇA,2750,55
"ALAVANCA FREIO DE MAO",1293887,386,50,ATIVO,PECAS,5000,100
"AMORTECEDOR DIANTEIRO",1293888,388,50,ATIVO,PECAS,14750,295
