descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Estilete Grande Rosca Emborrachado",1297566,3,4,ATIVO,UNIDADE,95.2,23.8
"Vinil Transparente - Rolo com 1,22x45M",1297567,11,1,ATIVO,UNIDADE,340,340
"Trena (3m)",1297568,8,2,ATIVO,UNIDADE,14.7,7.35
"Vinil Preto Semi-Fosco ou Acetinado (automotivo) - Rolo com",1299587,9,10,ATIVO,UNIDADE,3485,348.5
"Lamina Estilete Pequeno",1301656,4,15,ATIVO,CAIXA,9.3,0.62
"Feltro para aplicação de Vinis",1303746,6,8,ATIVO,UNIDADE,62.56,7.82
"Mascara Médio Tak - Rolo 1,00x45M",1303747,13,2,ATIVO,UNIDADE,616,308
"Refletivos Grau Engenharia Branco, Verde, Amarelo, Azul, Ver",1305731,15,6,ATIVO,UNIDADE,10680,1780
"Lâmina de Recorte Plotter (Roland 60° Vinis espessos)",1305732,1,20,ATIVO,UNIDADE,476,23.8
"Régua de alumínio de 1 metro",1307806,7,2,ATIVO,UNIDADE,63,31.5
"Refletivos Grau Engenharia Branco, Verde, Amarelo, Azul, Ver",1309816,16,16,ATIVO,UNIDADE,28480,1780
"Lamina Estilete Grande",1309817,5,40,ATIVO,CAIXA,27.2,0.68
"Vinil Jateado Transparente - Rolo com 1,22x45M",1313896,12,1,ATIVO,UNIDADE,357,357
"Estilete Pequeno Metal",1316024,2,4,ATIVO,UNIDADE,43.8,10.95
"Vinil Branco Semi-Fosco ou Acetinado (automotivo) - Rolo com",1316025,10,8,ATIVO,UNIDADE,5060,632.5
"Vinis Vermelho Vivo, Azul Rivera, Amarelo Ouro, Verde Abacat",1318031,14,9,ATIVO,UNIDADE,3915,435
