descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"abraçadeira 3/4 material de chapa aço zincado",4364200,12,PERDEU,UND,6,0.5
"abraçadeira mangueira 19 x 27 (3/4 x 1)",4364201,7,VENCEU,UND,4.9,0.7
"abraçadeira pvc eletroduto 1.1/2",4364202,7,PERDEU,UND,6.65,0.95
"abraçadeira pvc eletroduto 3/4",4364203,7,VENCEU,UND,7,1
"acabamento registro c50  1/2 x 1",4364204,2,VENCEU,UND,45.78,22.89
"adaptador curto soldavel 25 x 3/4",4364205,5,VENCEU,UND,1.75,0.35
"adaptador curto soldavel 32 x 1",4364206,5,VENCEU,UND,4,0.8
"adaptador curto soldavel 50 x 1.1/2",4364207,5,VENCEU,UND,10,2
"adaptador curto soldavel 60 x 2",4364208,5,VENCEU,UND,24,4.8
"adaptador flange soldável 20x1/2",4364209,2,VENCEU,UND,8.34,4.17
"adaptador flange soldável 25x3/4",4364210,5,VENCEU,UND,24.35,4.87
"ADAPTADOR FLANGE SOLDAVEL 32X1",4364211,5,VENCEU,UND,29.9,5.98
"adaptador flange soldável 50x1.1/2",4364212,5,VENCEU,UND,33.9,6.78
"adesivo pvc 175gr c/ pincel",4364213,50,PERDEU,UND,465,9.3
"ancinho c/ cabo 14 dentes (reforçado)",4364214,5,VENCEU,UND,71.9,14.38
"Anel de vedação para Vaso Sanitário em Cera Padrão Universal",4364215,25,VENCEU,UND,137,5.48
"ar 11 s/ roldana",4364216,5,PERDEU,UND,45,9
"ar 22 s/ roldana",4364217,5,VENCEU,UND,98.45,19.69
"ar 33 s/ roldana.",4364218,5,PERDEU,UND,108.5,21.7
"araldite normal Prof. 10min",4364219,5,VENCEU,UND,79.45,15.89
"Arame farpado com carga de ruptura min. de 350Kgf, Rolo 250m",4364220,10,PERDEU,RL,530,53
"arame farpado com carga de ruptura min. de 350Kgf,500m",4364221,5,PERDEU,RL,1245,249
"Arame Galvanizado com bitola de N° 14 (2,10mm) para Amarraçã",4364222,25,PERDEU,KG,200,8
"Arame Galvanizado com bitola de N° 16 (1,65mm) para Amarraçã",4364223,15,PERDEU,KG,120,8
"Arame Galvanizado com bitola de N° 18 (1,24mm) para Amarraçã",4364224,10,VENCEU,KG,120,12
"Arame Galvanizado com bitola de N° 20 (0,89mm) para Amarraçã",4364225,10,PERDEU,KG,190,19
"Arame Recozido para ferragem de construção Civil com aplicaç",4364226,7,VENCEU,UND,42,6
"arco de serra profissional 12´´ regulável cabo recartilhado",4364227,5,VENCEU,UND,85,17
"AREIA BARRENTA",4364228,30,PERDEU,M3,1185,39.5
"areia de lagoa fina",4364229,150,PERDEU,M3,7650,51
"Areia Lavada Tipo Fina para aplicações na construção civil",4364230,200,PERDEU,M3,9120,45.6
"Areia Lavada Tipo Grossa para aplicação em contra-piso",4364231,400,PERDEU,M3,19600,49
"AREIA MASSA FINA",4364232,50,PERDEU,M3,2600,52
"argamassa ACI interna 20kg",4364233,100,VENCEU,UND,470,4.7
"ARGAMASSA ACII EXTERNA 20KG",4364234,300,VENCEU,UND,3000,10
"aro s/ pneu c/ rolete ferro 350 x 8",4364235,4,PERDEU,UND,100,25
"Assento para Vaso Sanitário de plástico com formato oval",4364236,300,PERDEU,UND,4050,13.5
"Assoalho eucalipto 1°",4364237,100,PERDEU,M2,3120,31.2
"bacio sanitário(oval)em porcelana cores bege,branco ou cinza",4364238,20,PERDEU,UND,1836,91.8
"Balde de ferro galvanizado 10 litros",4364239,30,PERDEU,UND,285,9.5
"bandeja pvc p/ pintura 23cm,nas dimensões 5x20,5x25cm preta",4364240,12,PERDEU,UND,67.2,5.6
"bardela eucalipto 3,5 x 5 cm",4364241,1250,PERDEU,M,1562.5,1.25
"basculante galvanizada s/ vidro",4364242,6,VENCEU,M2,1271.94,211.99
"Base para Fixação de Relê Foto-Elétrico para lâmpadas 1000w.",4364243,7,PERDEU,UND,42,6
"Bloco construção maciço 50x16x20",4364244,1250,PERDEU,UND,3750,3
"Bloco construção vazado 14x19x39",4364245,600,PERDEU,UND,1500,2.5
"Bloco de concreto (tipo paver e=6cm)",4364246,500,PERDEU,M2,20250,40.5
"Bloco de concreto sextavado (tipo lajota e=8cm)",4364247,500,PERDEU,M2,16500,33
"Bloco iluminação autonomo emergencia Led 2 farois 2000 Lumen",4364248,50,VENCEU,UND,9000,180
"bocal baquelite teto reto preto",4364249,12,VENCEU,UND,22.8,1.9
"bocal porcelana E-27 reto simples",4364250,25,VENCEU,UND,52.5,2.1
