descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Lixeira 50 litros com tampa e pedal em plastico resistente",1292498,32,8,ATIVO,UNIDADE,478.96,59.87
"Lixeira 08 litros produzida em polietileno, vazada.",1292500,34,30,ATIVO,UNIDADE,147,4.9
