descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Braçadeira de Nylon com Velcro adulto com manguito em pvc",1260246,9,140,ATIVO,UNIDADE,2800,20
"MANOMETRO PARA APARELHO DE PRESSAO",1260247,14,40,ATIVO,UNIDADE,1190.4,29.76
"Lâmpada com rosca fina para Otoscópio TK / MIKATOS",1260248,8,10,ATIVO,UNIDADE,670,67
"Válvula de Segurança 1/4 BSP Calibrada em 43 PSI ( para Auto",1260249,7,10,ATIVO,UNIDADE,700,70
"Sensor tipo Soft adulto compativel com Oximetro de Pulso Dix",1260250,6,2,ATIVO,UNIDADE,1050,525
"Lâmpada dicróica E27 50W - 220V",1260251,4,20,ATIVO,UNIDADE,280,14
"Válvula de Segurança Termostática para Autoclave Sercon",1260252,2,10,ATIVO,UNIDADE,139,13.9
"Filtro Bronze Sinteriado para Autoclave Servcon",1260253,1,10,ATIVO,UNIDADE,180,18
"Cabo flexivel 2 x 0,20mm RCA emborrachado",1260254,10,15,ATIVO,MT,105,7
"Pêra de Látex para Esfigmomanômetro comum",1260255,11,39,ATIVO,UNIDADE,269.1,6.9
"Resistência tipo W AISI 304 - 220 V para autoclave AHMC-5",1260256,15,5,ATIVO,UNIDADE,600,120
"Eletrodo para bisturi elétrico EMAI",1260257,22,10,ATIVO,UNIDADE,270,27
"Sensor de temperatura tipo PT-100 bulbo liso para Autoclave",1260258,18,4,ATIVO,UNIDADE,520,130
"kit com 06 Eletrodos tipo Pera de silicone adulto para ECG",1260259,23,1,ATIVO,kit,195,195
"kit de Eletrodos tipo Clip adulto com 4 un. para ECG",1260260,24,1,ATIVO,kit,147,147
"Membrana Osmose Reversa TW30-1812-100 DOW FILMTEC",1260261,25,1,ATIVO,UNIDADE,395,395
"Elemento Filtrante Polipropileno Liso 10x2.1/2x5",1260262,26,6,ATIVO,UNIDADE,102,17
"Elemento Filtrante Carvão ativado 10x2.1/2x5",1260263,27,6,ATIVO,UNIDADE,282,47
"Transdutor para detector fetal Medpej",1260264,28,5,ATIVO,UNIDADE,1725,345
"Célula de Carga para balança digital até 250Kg",1260265,29,3,ATIVO,UNIDADE,1740,580
"Guarnição Silicone 9,0x11MM para autoclave",1260266,30,6,ATIVO,UNIDADE,150,25
"Reservatório completo em co-polimero para autoclave AHMC-5/",1260267,31,3,ATIVO,UNIDADE,1095,365
"Cabo com bateria recarregável de NICAD 3,5V - 220V para otos",1260268,32,1,ATIVO,UNIDADE,1517.76,1517.76
"Cabo de ECG 5 vias compatível com monitor Dixtal",1260269,33,1,ATIVO,UNIDADE,565.72,565.72
"Cabo modelo Pocket Junior 72740 para Otoscópio marca Welch A",1260270,34,4,ATIVO,UNIDADE,1450.8,362.7
"Bateria 303 440 30 para Cardioversor modelo Cardio Serv da G",1260271,36,1,ATIVO,UNIDADE,1651.68,1651.68
"Célula de Carga SLP-30 Kg, para balança pediátrica",1260272,37,2,ATIVO,UNIDADE,660,330
"Placa Eletronica para Detector Fetal DF 4000",1260273,38,3,ATIVO,UNIDADE,1170,390
"Caneta autoclavavel com comando manual para bisturi elétrico",1260279,21,2,ATIVO,UNIDADE,650,325
"Placa de comando p/autoclave AHMC-5 - 127/230V-SORENSEN-SERC",1260280,20,4,ATIVO,UNIDADE,3680,920
"Cabo de ECG 10 Vias com conector DB-15, compatível com apare",1260281,19,2,ATIVO,UNIDADE,2000,1000
"Guarnição de silicone p/ Autoclave AHMC - 5 , 21 L - SERCON",1260282,16,20,ATIVO,UNIDADE,1280,64
"Valvula de deflacao c/ regulador p/ esfignomanometro",1260283,12,40,ATIVO,UNIDADE,320,8
