descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Copo descartável - 180 ml.",1293704,10,50,ATIVO,CAIXA,2350,47
"Alvejante a base de hipoclorito de sódio 5 litros",1293705,12,30,ATIVO,GALAO,285,9.5
"Cera alto-brilho 5 litros",1293708,9,15,ATIVO,GALAO,570,38
