descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Água sanitária 1lt",4357523,425,DESCLASSIFICADO,UND,850,2
"Agua Sanitária 5 Litros",4357524,1800,DESCLASSIFICADO,UND,10134,5.63
"Álcool etílico em gel 70% (70 INPM) 500 gramas",4357525,2400,INABILITADO,UND,11496,4.79
"Álcool etílico hidratado 96% (92,8º INPM) 1 litro",4357526,800,PERDEU,LT,4800,6
"Amaciante para tecidos 5 litros",4357527,50,DESCLASSIFICADO,GAL,423.5,8.47
"Balde Plástico Resistente.",4357528,100,DESCLASSIFICADO,UND,1690,16.9
"Cabo de aluminio.",4357529,40,VENCEU,UND,630,15.75
"Cera auto-brilho 750 mL",4357530,370,PERDEU,CX,32726.5,88.45
"Cera em pasta 13 quilos",4357531,50,PERDEU,UND,9900,198
"Conjunto Balde/Espremedor em polipropileno",4357532,8,VENCEU,UND,1791.6,223.95
"DESINCRUSTANTE 1 litro",4357533,160,VENCEU,UND,6000,37.5
"Desinfetante de uso geral 500mL",4357534,900,PERDEU,UND,1503,1.67
"Desinfetante de uso geral 5 Litros",4357535,1300,PERDEU,GAL,9035,6.95
"DESINFETANTE CONCENTRADO 5 lItros",4357536,80,PERDEU,UND,13356,166.95
"Desodorizador de ambientes 360 mL",4357537,320,DESCLASSIFICADO,UND,2265.6,7.08
"DETERGENTE DESENGRAXANTE 5 Litros",4357538,160,VENCEU,UND,21472,134.2
"Detergente Líquido Neutro de uso geral 500 mL",4357539,2000,DESCLASSIFICADO,UND,2840,1.42
"Detergente Líquido de uso geral 5 litros.",4357540,2400,PERDEU,UND,19896,8.29
"Dispensador em plástico rígido duplo",4357541,8,VENCEU,UND,199.6,24.95
"Escova para higienização de mãos e unhas em plastico",4357542,100,VENCEU,UND,250,2.5
"Escova para limpeza em vaso sanitário, cabo longo.",4357543,100,PERDEU,UND,657,6.57
"Escovão para Limpeza de chão,base em plástico",4357544,50,PERDEU,UND,528.5,10.57
"Esfregão de Aço, estilo palha de aço.",4357545,2700,VENCEU,UND,972,0.36
"Esponja de fibra sintética em poliuretano",4357546,160,PERDEU,UND,238.4,1.49
"Esponja de fibra sintética em poliuretano ,dupla face.",4357547,4200,VENCEU,UND,2100,0.5
"Esponja de lã de Aço",4357548,1600,VENCEU,PCT,1104,0.69
"Flanela para limpeza na cor laranja medindo aproximadamente",4357549,700,DESCLASSIFICADO,UND,777,1.11
"Alvejante a base de hipoclorito de sódio 5 litros",4357550,420,PERDEU,GAL,3843,9.15
"LIMPADOR BACTERICIDA CONCENTRADO",4357551,300,VENCEU,UND,40140,133.8
"LIMPADOR E DESINFETANTE DE USO GERAL A BASE DE QUARTENARIO",4357552,480,VENCEU,UND,16272,33.9
"Lixeira 15 litros com tampa e pedal em plastico resistente",4357553,10,VENCEU,UND,178,17.8
"Lixeira 50 litros com tampa e pedal em plastico resistente",4357554,8,PERDEU,UND,820,102.5
"Lixeira 100 litros com tampa e pedal em plastico resistente",4357555,5,VENCEU,UND,834.5,166.9
"Lixeira 08 litros produzida em polietileno, vazada.",4357556,30,PERDEU,UND,214.2,7.14
"Lustra móveis 200mL a base de cera natural e sintética",4357557,20,PERDEU,UND,64,3.2
"Luva para Limpeza,de borracha de latéx 100%",4357558,370,INABILITADO,UND,762.2,2.06
"Luva para Limpeza,de borracha de latéx 100% natural,resisten",4357559,500,PERDEU,UND,1030,2.06
"Luva para Limpeza,de borracha de latéx 100% :",4357560,270,PERDEU,UND,556.2,2.06
"Luva para Limpeza,de borracha de latéx 100% natural",4357561,100,VENCEU,UND,239,2.39
"Luva para Limpeza,de borracha",4357562,270,VENCEU,UND,645.3,2.39
"Luva para Limpeza de borracha de latéx 100% natural,",4357563,320,VENCEU,PAR,764.8,2.39
"Mopi úmido (refil) 70% algodão 30% poliester",4357564,530,PERDEU,UND,6678,12.6
"NEUTRALIZADOR DE ODORES 300 mL:",4357565,100,VENCEU,UND,2680,26.8
"Pá coletora plástica com tampa e cabo de alumínio 75cm,",4357566,16,VENCEU,UND,461.6,28.85
"Pá de lixo plástica,com cabo em plástico rígido:",4357567,70,VENCEU,UND,133,1.9
"Pano de copa e cozinha,em algodão 0,43x0,70cm,100%",4357568,1000,PERDEU,UND,2400,2.4
"Rodo, base em alumínio , 55 cm,duas lâminas de borracha e ca",4357569,210,VENCEU,UND,4410,21
"Rodo, base em alumínio 30cm",4357570,80,VENCEU,UND,1296,16.2
"Sabão em barra, glicerinado",4357571,270,DESCLASSIFICADO,UND,1582.2,5.86
"Sabão em pó com amaciante atomizado (granulado) 1kg:",4357572,2600,VENCEU,UND,7514,2.89
"Sabonete líquido, perfumado galão contendo 5 litros",4357573,800,INABILITADO,UND,11120,13.9
"Saca de tecido 100 % alvejado, para limpeza, medindo aproxim",4357574,2600,VENCEU,UND,6708,2.58
"Saca de tecido crua:",4357575,1600,VENCEU,UND,3904,2.44
"Saco para coleta de resíduos sólidos infectantes100 Litros",4357576,40,VENCEU,PCT,1496,37.4
"Saco para coleta de resíduos sólidos infectantes30 Litros:",4357577,50,VENCEU,UND,745,14.9
"Saco para coleta de resíduos sólidos infectantes50 Litros:",4357578,100,PERDEU,UND,1990,19.9
"Saco plástico de lixo domestico de polietileno",4357579,500,PERDEU,UND,13485,26.97
"Saco plástico :",4357580,500,VENCEU,UND,3445,6.89
"Saco plástico de lixo",4357581,500,VENCEU,UND,3995,7.99
"Sapolio cremoso,",4357582,1000,DESCLASSIFICADO,UND,2800,2.8
"Tela Desodorizadora para Mictório fragâncias diversas:",4357583,50,PERDEU,UND,285,5.7
"Touca descartável:",4357584,100,VENCEU,UND,690,6.9
"Vassoura com cerdas :",4357585,1000,VENCEU,UND,4340,4.34
"Vassoura de Palha:",4357586,1000,VENCEU,UND,9900,9.9
"Desinfetante Desengordurante",4357587,50,PERDEU,UND,6705,134.1
