descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Acrilico autopolimerizavel po",1260688,71,6,ATIVO,POTE,101.64,16.94
"Acrilico autopolimerizavel liquido",1260689,70,6,ATIVO,FRASCO,186.6,31.1
"Régua milimetrada",1260690,60,6,ATIVO,UNIDADE,47.4,7.9
"Compasso Wiliis- Jon",1260691,12,4,ATIVO,UNIDADE,114.8,28.7
"CANETA DE ALTA ROTACAO",1260692,10,20,ATIVO,UNIDADE,9268,463.4
"Anestésico Lidocaína 2% com epinefrina 1:100.000",1260712,83,600,ATIVO,CAIXA,29820,49.7
"Anestésico mepivacaína a 2% com epinefrina",1260764,84,700,ATIVO,CAIXA,47600,68
"Anestésico tópico gel. Pote 12g",1260766,86,400,ATIVO,POTE,2240,5.6
"Anestésico mepivacaína a 3% sem vasoconstritor Caixa com 50",1260771,85,60,ATIVO,CAIXA,4320,72
"Ponta Irrigadora",1260772,282,15,ATIVO,PACOTE,343.5,22.9
"Ponta Capillary tips - Caixa com 5 unidades",1260773,281,6,ATIVO,CAIXA,113.4,18.9
"Pedra de afiar Arkansas fina",1260774,274,40,ATIVO,UNIDADE,800,20
"Pasta para polimento de resina composta",1260775,270,200,ATIVO,SERINGA,3140,15.7
"Mandril odotológico para contra-ângulo MINI em aço inox",1260776,255,160,ATIVO,UNIDADE,179.2,1.12
"Lima tipo K 2ª série nº 45 a 80 de 21 mm",1260777,237,36,ATIVO,CAIXA,554.4,15.4
"Lima Rotatoria ProTaper. Universal 25 mm - Caixa com 6 instr",1260778,236,10,ATIVO,CAIXA,1430,143
"Lima Rotatória ProTaper. Universal 21 mm - Caixa com 06 unid",1260779,235,2,ATIVO,CAIXA,296,148
"Lençol de borracha puro látex, p/ isolamento 13,5x13,5",1260780,225,70,ATIVO,CAIXA,852.6,12.18
"Kit posicionador para RX",1260781,222,3,ATIVO,kit,117.9,39.3
"Haste flexível de algodão.",1260782,210,130,ATIVO,CXA,200.2,1.54
"Espaçador Digital nº30 de 21 mm. Caixa com 04 unidades",1260783,182,2,ATIVO,CAIXA,155.52,77.76
"Escova de aco para limpar brocas",1260784,173,80,ATIVO,UNIDADE,308,3.85
"Disco de feltro 8mm",1260785,169,6,ATIVO,EMBALAGEM,108,18
"Condensador de Guta percha tipo McSpadden nº40 25 mm",1260786,149,12,ATIVO,CAIXA,1488,124
"Stop de silicone cursos, embalagem com 100 unidades",1260787,298,10,ATIVO,CAIXA,125.9,12.59
"Clorhexidina 2% - frasco com 100 ml",1260788,145,100,ATIVO,FRASCO,504,5.04
"Broca haste-longa LL carbide - n° 2",1260789,116,5,ATIVO,UNIDADE,35,7
"Broca de baixa rotação haste longo nº 8",1260790,110,30,ATIVO,UNIDADE,108.3,3.61
"Broca de baixa rotação haste longa n° 6",1260791,109,30,ATIVO,UNIDADE,108.3,3.61
"Broca de baixa rotação haste longa n° 4",1260792,108,30,ATIVO,UNIDADE,108.3,3.61
"Broca de baixa rotação haste longa n° 2",1260793,107,10,ATIVO,UNIDADE,36.1,3.61
"Broca de alta rotação carbide esférica n° 6.",1260794,93,120,ATIVO,UNIDADE,504,4.2
"Broca de alta rotação carbide esférica n° 4",1260795,92,120,ATIVO,UNIDADE,504,4.2
"Broca de alta rotação carbide esférica n° ½",1260796,91,20,ATIVO,UNIDADE,84,4.2
"Broca de alta rotação carbide esférica n° ¼.",1260797,90,20,ATIVO,UNIDADE,84,4.2
"Branco de Espanha.",1260798,89,4,ATIVO,POTE,11.76,2.94
"Condensador de Guta percha tipo McSpadden nº40 21 mm",1260799,148,12,ATIVO,CAIXA,1488,124
"Broca de alta rotação carbide esférica n° 8",1260800,94,120,ATIVO,UNIDADE,504,4.2
"Broca haste-longa LL carbide - n° 6",1260801,118,5,ATIVO,UNIDADE,35,7
"Cimento de zinco pó. Frasco com 28g",1260802,143,5,ATIVO,UNIDADE,45.5,9.1
"Cimento de Zinco líquido",1260803,142,5,ATIVO,UNIDADE,45.5,9.1
"Cimento de hid. de cálcio radiopaco kit base/catalisadora e",1260804,141,140,ATIVO,kit,2618,18.7
"Broca Lentulo nº40,caixa com 4 unidades",1260805,123,10,ATIVO,CAIXA,467,46.7
"Broca Lentulo nº35 caixa com 4 unidades",1260806,122,5,ATIVO,CAIXA,233.5,46.7
"Broca Lentulo nº25,caixa com 4 unidades",1260807,121,5,ATIVO,CAIXA,233.5,46.7
"Broca haste-longa LL carbide - n° 4",1260808,117,5,ATIVO,UNIDADE,35,7
"Broca haste longa carbide - nº701",1328298,119,30,ATIVO,UNIDADE,210,7
"Broca haste longa carbide - nº702",1328311,120,30,ATIVO,UNIDADE,210,7
