ano,data,dataVencimento,itens,numero,ocorrencias
2022,2022-02-14,2023-02-14,"itens_07062807-d0d5-4724-a512-41a56691a1c4.csv",3,"ocorrencias_5aa115ef-42e4-4ca8-a1a3-63dcdd3ec972.csv"
2022,2022-02-14,2023-02-14,"itens_fef7f87c-97a2-47dd-825d-ebc8232309d3.csv",4,"ocorrencias_0850aef7-7cca-4f25-98d1-fdf1c80d05c3.csv"
2022,2022-02-14,2023-02-14,"itens_ee2c3d06-cd53-4549-8cba-29d9164c900a.csv",5,"ocorrencias_90782a67-2588-47df-ba35-310b8cc6a1d6.csv"
2022,2022-02-14,2023-02-14,"itens_aa5e50b5-088e-4696-8b0f-8d1f9e743bcf.csv",6,"ocorrencias_ad6c3f06-d960-4825-bbf5-a5908ca1a59c.csv"
2022,2022-02-14,2023-02-14,"itens_22e38df8-57d5-4e2b-b4f5-edbf71017b79.csv",7,"ocorrencias_461f8d5f-ad74-4e6a-9565-f17619a251a6.csv"
2022,2022-02-14,2023-02-14,"itens_37692afa-bb95-40e2-a01d-c934014de5c2.csv",8,"ocorrencias_00a640e6-d97c-4a4a-9dd1-2ff1ff1af077.csv"
2022,2022-02-14,2023-02-14,"itens_1306bdb9-6c26-4978-a2d8-e809f95addb8.csv",9,"ocorrencias_692c25dd-c4c8-43a8-9772-d038d078ffa8.csv"
2022,2022-02-14,2023-02-14,"itens_edc6191a-116b-4da2-a47c-adaeb4f3de14.csv",10,"ocorrencias_769a7bd9-01a9-4b21-9cd0-09b8a7fad4ce.csv"
2022,2022-02-14,2023-02-14,"itens_0fe3980a-8a3d-4e18-9bd5-1e34b0e360b0.csv",11,"ocorrencias_d156defc-0314-4ba4-bd20-4ad7088721f5.csv"
2022,2022-02-14,2023-02-14,"itens_e59143d1-1ca6-47f0-a579-3fe9f1cc8dfe.csv",12," "
2022,2022-02-14,2023-02-14,"itens_ec170739-b6c0-4083-96b7-8fc0beec0410.csv",13," "
2022,2022-02-14,2023-02-14,"itens_7a9aa620-8c4a-427e-81aa-d2c1b0dc8e58.csv",14,"ocorrencias_6a8203f5-5529-4920-a33c-21675bf7b679.csv"
2022,2022-02-15,2023-02-15,"itens_88426f50-dcfc-4d17-b519-3c89a98e9044.csv",15," "
2022,2022-02-15,2023-02-15,"itens_6c9a3aad-dad3-4637-9f7a-1ceacce8e52b.csv",16,"ocorrencias_a429c082-a9db-42d1-8d98-4b850e44271c.csv"
2022,2022-02-15,2023-02-15,"itens_6e5ae651-0641-4b56-a3e7-a57dee86b8ed.csv",17," "
2022,2022-02-15,2023-02-15,"itens_dea6ebcd-468d-435f-9609-b695b365ef15.csv",18,"ocorrencias_0afdadf3-8016-425a-9b5f-86c4962b046f.csv"
2022,2022-02-15,2023-02-15,"itens_a4bd9955-0e4d-4607-b081-bd970080ad48.csv",19," "
2022,2022-02-15,2023-02-15,"itens_5a52f004-b97a-4489-ba16-528229ceef58.csv",20,"ocorrencias_94383d50-ef91-4943-a21a-e85777f07ac4.csv"
2022,2022-02-15,2023-02-15,"itens_95547777-00bc-4f1a-80d7-e5ccf9baaed0.csv",21,"ocorrencias_865f19df-65c1-43db-b452-61f732fd97e5.csv"
2022,2022-02-15,2023-02-15,"itens_95a47cfe-4865-4e52-8912-fbc471595276.csv",22,"ocorrencias_d1d5b465-bdbe-4416-b43f-6a86adb05fc5.csv"
2022,2022-02-15,2023-02-15,"itens_0a2a45d6-0431-4913-82f5-3cbe3daefc7a.csv",23,"ocorrencias_d4b1873b-350a-4df0-9bb5-ab2ccacf7350.csv"
2022,2022-02-15,2023-02-15,"itens_0cbe49f6-6589-4634-8bba-b4f2a09a61b3.csv",24,"ocorrencias_719752ea-45da-48ac-a39b-ec17e9e801c8.csv"
2022,2022-02-15,2023-02-15,"itens_c81bda3e-f765-4512-a61a-4651db3d5408.csv",25,"ocorrencias_a1912bb2-0e64-440f-bc30-08cab6f775ae.csv"
2022,2022-07-11,2023-02-14,"itens_82fe3cf9-b7d3-4890-aafa-735095fe1f4f.csv",81," "
