descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Lâmina de Preventivo (Ponta Fosca).",1353754,118,500,ATIVO,CXA,3165,6.33
"Solução de Manitol a 20%, sistema fechado 250ml",1353755,148,200,ATIVO,FRASCO,970,4.85
"Agulhas hipodérmicas 20mmX5,5mm",1353767,6,200,ATIVO,CAIXA,1750,8.75
"Agulhas hipodérmicas 40 X 12",1353769,11,2500,ATIVO,CAIXA,23400,9.36
"Ataduras de Crepom 15cm",1353770,23,40000,ATIVO,UNIDADE,43600,1.09
"Cateter Intravenoso n°22 G",1353771,44,5000,ATIVO,UNIDADE,10150,2.03
"Cateter para oxigênio tipo óculos nº 12",1353772,46,4000,ATIVO,UNIDADE,3200,0.8
"Coletor para materiais perfuro cortante (capacidade 7 Litros",1353773,51,5000,ATIVO,UNIDADE,22000,4.4
"Curativo redondo pós-coleta de sangue (Stopper ou bandagem)",1353774,57,2000,ATIVO,CAIXA,24500,12.25
"Dispositivo para infusão endovenosa, n°27 (apelido scalp).",1353775,67,2000,ATIVO,UNIDADE,500,0.25
"Fita Cirúrgica Microporosa Hipoalergênica largura 2,5cm x 4,",1353776,95,8000,ATIVO,UNIDADE,16800,2.1
"Fita Cirúrgica Microporosa Hipoalergênica largura 5,0cm x 4,",1353777,96,14000,ATIVO,UNIDADE,46760,3.34
"Fixador Citológico, 100ml",1353778,97,500,ATIVO,FRASCO,3000,6
"Gel condutor para exames de Ultra-sonografia/Eletrocardiogra",1353779,102,1200,ATIVO,UNIDADE,1728,1.44
"Repelente de insetos loção citronela, frasco 200ml.",1353781,143,500,ATIVO,UNIDADE,4375,8.75
"Ataduras de Crepom 10cm",1353782,21,40000,ATIVO,UNIDADE,29000,0.725
"Ataduras de Crepom 12cm",2566888,22,29200,ATIVO,UNIDADE,25958.8,0.889
