ano,numero,dataEmissao,tipo,nomeCredor,valor
2021,653,2021-11-11,Empenhar,"COMERCIAL DE GAS SANRAVI LTDA",5400
2021,7383,2021-11-17,Empenhar,"COMERCIAL DE GAS SANRAVI LTDA",35600
2022,418,2022-01-18,Empenhar,"COMERCIAL DE GAS SANRAVI LTDA",4330
2022,125,2022-02-04,Empenhar,"COMERCIAL DE GAS SANRAVI LTDA",900
2022,126,2022-02-04,Empenhar,"COMERCIAL DE GAS SANRAVI LTDA",1780
2022,1810,2022-03-14,Empenhar,"COMERCIAL DE GAS SANRAVI LTDA",20720
