descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Sonda nasal para alimentação enteral nº 12",1353726,183,500,ATIVO,UNIDADE,3990,7.98
"Sonda nasal para alimentação enteral nº 10",1353727,182,200,ATIVO,UNIDADE,1596,7.98
"Sonda aspiração traqueal nº 06 em PVC, descartável",1353728,150,8000,ATIVO,UNIDADE,3840,0.48
"Seringa 1ml, SEM agulha e SEM ESPAÇO RESIDUAL (espaço morto)",1353729,146,150000,ATIVO,UNIDADE,36000,0.24
"Frasco para nutrição enteral capacidade 300mL",1353730,98,32000,ATIVO,UNIDADE,28480,0.89
"Algodão Hidrófilo, 100%.",1353731,14,1000,ATIVO,ROLO,10200,10.2
"Compressa Cirúrgica 45x50, tipo campo operatório, não descar",1353732,52,2000,ATIVO,PACOTE,178000,89
"Ataduras de Crepom 6cm",1353733,25,24000,ATIVO,UNIDADE,11520,0.48
"Ataduras de Crepom 8cm",1353734,20,30000,ATIVO,UNIDADE,18000,0.6
"Sonda uretral nº 06, descartável",1353735,184,6000,ATIVO,UNIDADE,2700,0.45
"Compressa Cirúrgica, 23x25, tipo campo operatório, não desca",1353737,53,1600,ATIVO,PACOTE,44800,28
"Tubo de silicone tamanho 204",1353738,201,50,ATIVO,PACOTE,6000,120
"Compressa de gaze Hidrófila 7,5 X 7,5 com 9 fios",1353804,55,1500,ATIVO,PACOTE,23685,15.79
"Equipo tipo Macrogotas para solução parental 20 gotas/ml",1353805,76,30000,ATIVO,UNIDADE,32700,1.09
"Sonda aspiração traqueal nº 08 em PVC, descartável",2208045,151,12000,ATIVO,UNIDADE,5868,0.489
"Sonda uretral nº 10 descartável",2208046,186,34000,ATIVO,UNIDADE,16150,0.475
"Sonda uretral nº 12 descartável",2208047,187,126000,ATIVO,UNIDADE,59850,0.475
"Bolsa Coletora de urina sistema fechado  2000mL",2479212,27,2700,ATIVO,UNIDADE,10260,3.8
"Ataduras de Crepom 20cm",2567155,24,10400,ATIVO,UNIDADE,15381.6,1.479
