descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cuba Inox Redonda 13cm",2322666,46,4,ATIVO,UNIDADE,111.6,27.9
"Acrilico autopolimerizavel liquido",2322667,125,15,ATIVO,FRASCO,992.7,66.18
"Acrilico autopolimerizavel pó rosa",2322668,126,10,ATIVO,POTE,439,43.9
"Acrilico autopolimerizavel pó transparente",2322669,127,10,ATIVO,POTE,749,74.9
"Anestésico tópico gel.",2322670,149,300,ATIVO,POTE,2460,8.2
"Antisséptico Bucal Periogard 0,12% - 2l.",2322671,150,100,ATIVO,FRASCO,4706,47.06
"escova de polimento couro chamois - marrom",2322672,296,10,ATIVO,UNIDADE,210,21
"Fita matriz poliéster transparente 10X120X0,05 mm",2322673,328,100,ATIVO,CAIXA,110,1.1
"Moldeira Total Lisa Adulto Aço Inox 10peças. DENTADO",2322674,423,3,ATIVO,kit,730.5,243.5
"Papel de articulação com ESPESSURA MÁX. 0.04mm OU 4 µ",2322675,433,300,ATIVO,BLOCO,1089,3.63
