descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Escovão para Limpeza de chão",1315754,48,1530,ATIVO,UNIDADE,8552.7,5.59
"Reservatório plástico para saboneteira",1317792,112,240,ATIVO,UNIDADE,1800,7.5
"Esfregão de Aço",1317809,49,7120,ATIVO,UNIDADE,5126.4,0.72
