descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Espessante a base de amido de milho modificado ou maltodextrina, adicionado de gomas alimentares.",5469111,720,PERDEU,LAT,38880,54
"Módulo de proteína para uso oral ou enteral. 100% proteína do soro do leite apresentando 97% VCT de proteína, o equivalente a 87g de Proteína do Soro do Leite em 100g do produto",5469124,2600,PERDEU,LAT,218140,83.9
