descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"5123466	LUVA ESTRIADA",0,2,VENCEU," ",541.94,270.97
"5123982	ENGRENAGEM MOTORA",0,2,VENCEU," ",2196.3,1098.15
"5160495	ENGRENAGEM INTERMEDIÁRIA",0,2,VENCEU," ",4107.38,2053.69
"5174202	GARFO",0,2,VENCEU," ",3636.74,1818.37
"5127387	GARFO",0,2,VENCEU," ",3451.34,1725.67
"73401126	KIT DIFERENCIAL",0,1,VENCEU," ",2559.98,2559.98
"5125065	ENGRENAGEM",0,6,VENCEU," ",1197.96,199.66
"5125064	COROA DENTADA",0,2,VENCEU," ",2153.52,1076.76
"4997203	PINO",0,6,VENCEU," ",556.2,92.7
"5173735	PONTA EIXO",0,2,VENCEU," ",4720.62,2360.31
"20645490	ROLAMENTO",0,4,VENCEU," ",798.64,199.66
"20141040	ROLAMENTO",0,4,VENCEU," ",1055.36,263.84
"5123205	RETENTOR",0,2,VENCEU," ",363.68,181.84
"MAO DE OBRA MECANICA",0,200,VENCEU," ",19254,96.27
"7021502	BÓIA",0,1,PERDEU," ",566.74,566.74
"7202084	JUNTA LATERAL",0,8,PERDEU," ",264.64,33.08
"7003606	JG. REP. CILINDRO HIDRÁULICO",0,4,PERDEU," ",543.96,135.99
"7039127	PINO CENTRAL",0,2,PERDEU," ",558.66,279.33
"7010753	PARAFUSO SEXTAVADO",0,16,PERDEU," ",211.68,13.23
"7022241	BLOCO VÁLVULA VIBRADORA",0,2,PERDEU," ",4763.3,2381.65
"70003421	VÁLVULA DE BLOQUEIO",0,2,PERDEU," ",3807.7,1903.85
"2551147	BOMBA DE ENGRENAGENS",0,1,PERDEU," ",3653.33,3653.33
"2551217	HÉLICE DO MOTOR",0,1,PERDEU," ",1389.29,1389.29
"2590707	TAMPA RADIADOR",0,2,PERDEU," ",95.56,47.78
"2590704	VISOR NÍVEL RADIADOR",0,1,PERDEU," ",426.34,426.34
"2590219	COXIM",0,8,PERDEU," ",723.28,90.41
"2554717	MANGUEIRA DA TURBINA",0,2,PERDEU," ",536.6,268.3
"2554701	SILENCIOSO",0,1,PERDEU," ",507.2,507.2
"7010569	PARAFUSO SEXTAVADO",0,24,PERDEU," ",194.16,8.09
"2554996	MANGUEIRA INF. RADIADOR",0,2,PERDEU," ",263,131.5
"2554980	MANGUEIRA SUP. RADIADOR",0,2,PERDEU," ",249.92,124.96
"7012422	ABRAÇADEIRA",0,8,PERDEU," ",41.2,5.15
"7123903	PINHÃO",0,2,PERDEU," ",2896.2,1448.1
"7123905	PINHÃO",0,2,PERDEU," ",2469.86,1234.93
"7123906	ROLAMENTO",0,8,PERDEU," ",2216.96,277.12
"7123909	ANEL O",0,20,PERDEU," ",103,5.15
"7123910	ANEL O",0,20,PERDEU," ",88.2,4.41
"7055903	FAROL CONJUNTO",0,6,PERDEU," ",776.22,129.37
"7202773	RODA MOTRIZ",0,2,PERDEU," ",4234.04,2117.02
"7016606	ROLETE",0,12,PERDEU," ",11820,985
"7011854	ROLETE",0,2,PERDEU," ",2484.56,1242.28
"7098178	CORRENTE",0,4,PERDEU," ",2822.68,705.67
"7098179	CORRENTE",0,4,PERDEU," ",2763.88,690.97
"7098162	ENGRENAGEM",0,4,PERDEU," ",3645.96,911.49
"7098419	BUCHA",0,6,PERDEU," ",732.12,122.02
"12413	COXIM DE BORRACHA",0,8,PERDEU," ",752.72,94.09
"MAO DE OBRA MECANICA",0,200,PERDEU," ",19848,99.24
"VA32E0102100	JUNTA CABEÇOTE",0,2,PERDEU," ",1252.4,626.2
"VA32E0102100	PARAFUSO",0,20,PERDEU," ",157.6,7.88
"VA3430102200	GUIA DE VÁLVULA ADMISSÃO",0,4,PERDEU," ",656.28,164.07
"VA3430102300	GUIA DE VÁLVULA ESCAPE",0,4,PERDEU," ",567.44,141.86
"VA3430101600	VÁLVULA ESCAPE",0,4,PERDEU," ",510.12,127.53
"VA32G0102100	VÁLVULA ADMISSÃO",0,4,PERDEU," ",475.76,118.94
"VA3430511100	TUCHO DE VÁLVULA",0,8,PERDEU," ",1243.84,155.48
"VA3430909051	JG DE BRONZINA",0,5,PERDEU," ",924.25,184.85
"VA34311200080	RETENTOR",0,2,PERDEU," ",439.92,219.96
"VA32G1200100	CARCAÇA",0,1,PERDEU," ",1798.36,1798.36
"VA32G1311200	INDICADOR PRESSÃO ÓLEO",0,2,PERDEU," ",448.52,224.26
"VA3421304100	JUNTA CÁRTER",0,2,PERDEU," ",227.84,113.92
"VA32G1302010	CÁRTER MOTOR",0,1,PERDEU," ",687.1,687.1
"VA32F1720100	PISTÃO DO MOTOR",0,4,PERDEU," ",3350.24,837.56
"VA3431707020	JG DE ANÉIS ,025MM",0,4,PERDEU," ",968.68,242.17
"VA32F1902200	JG DE BRONZINA",0,4,PERDEU," ",756.6,189.15
"VA32G2000010	VIRABREQUIM",0,1,PERDEU," ",2856.59,2856.59
"VA32G2100010	VOLANTE MOTOR",0,1,PERDEU," ",1985.36,1985.36
"VA3432101201	CREMALHEIRA",0,1,PERDEU," ",1166.42,1166.42
"VA9223321600	PARAFUSO",0,12,PERDEU," ",163.32,13.61
"VA32G2302010	ENGRENAGEM INTERMEDIÁRIA",0,1,PERDEU," ",1876.45,1876.45
"VA32G300300	ENGRENAGEM GUIA",0,1,PERDEU," ",955.78,955.78
"VA32G2304300	ROLAMENTO",0,1,PERDEU," ",206.35,206.35
"VA32G304100	EIXO GUIA",0,1,PERDEU," ",392.63,392.63
"VA32G010100	COLETOR ADMISSÃO",0,1,PERDEU," ",1007.37,1007.37
"VA3423221600	COLETOR ESCAPE",0,1,PERDEU," ",674.92,674.92
"VA32E3201700	JUNTA COLETOR",0,4,PERDEU," ",83.12,20.78
"VA3423203502	TUBO ESCAPE",0,2,PERDEU," ",660.6,330.3
"VA4918902750	TURBINA",0,1,PERDEU," ",5721.78,5721.78
"VA4918314000	ABRAÇADEIRA",0,4,PERDEU," ",63.04,15.76
"VA32A3610010	VALVULA DE SEGURANÇA",0,2,PERDEU," ",523.02,261.51
"VA3423902101	RADIADOR DE ÓLEO",0,1,PERDEU," ",3424.76,3424.76
"YY30P01006P1	SUPORTE BOMBA HIDRÁULICA",0,1,PERDEU," ",1342.68,1342.68
"VA3434021070	CABEÇOTE DO FILTRO",0,1,PERDEU," ",558.14,558.14
"VA3444302500	RESPIRO DO MOTOR",0,2,PERDEU," ",600.4,300.2
"VAF430003201	ABRAÇADEIRA",0,6,PERDEU," ",64.5,10.75
"VA32G4301100	TUBO",0,2,PERDEU," ",508.7,254.35
"VA32G450100	POLIA BOMBA DÁGUA",0,1,PERDEU," ",428.45,428.45
"VA3434611500	SENSOR",0,1,PERDEU," ",624.77,624.77
"VA3434904400	CORREIA BOMBA DÁGUA",0,4,PERDEU," ",441.36,110.34
"VA3434801900	ESPAÇADOR",0,1,PERDEU," ",426.3,426.3
"VA32G4800200	HELICE",0,1,PERDEU," ",1511.77,1511.77
"VA32G103400	TUBO INJETOR",0,2,PERDEU," ",279.42,139.71
"VA32G103500	TUBO INJETOR",0,2,PERDEU," ",279.42,139.71
"VA32G103600	TUBO INJETOR",0,2,PERDEU," ",279.42,139.71
"VA32G6103700	TUBO INJETOR",0,2,PERDEU," ",279.42,139.71
"VA32G6100300	BOMBA INJETORA",0,1,PERDEU," ",9844.39,9844.39
"VA0556370258	ANEL ORING",0,1,PERDEU," ",136.85,136.85
"VA32G6600100	MOTOR DE ARRANQUE",0,1,PERDEU," ",3505.72,3505.72
"VA32G6800100	ALTERNADOR",0,1,PERDEU," ",1698.05,1698.05
"VA32G9000400	SENSOR PRESSÃO",0,1,PERDEU," ",753.02,753.02
"VA32G9000600	SENSOR",0,2,PERDEU," ",1093.34,546.67
"VA32G9000700	SENSOR",0,1,PERDEU," ",336.74,336.74
"VA32G9000200	SENSOR TEMPERATURA DÁGUA",0,1,PERDEU," ",633.37,633.37
"YN35V00050F1	VALVULA SOLENÓIDE",0,1,PERDEU," ",1407.88,1407.88
"YY01V00055R500	JG REP. CILINDRO CAÇAMBA",0,2,PERDEU," ",3698.46,1849.23
"YY01V00054R500	JG REP. CILINDRO PROFUNDIDADE",0,2,PERDEU," ",3330.18,1665.09
"YY01V00053R500	JG RE. CILINDRO LEVANTE",0,4,PERDEU," ",5376.44,1344.11
"YY10V00009F1	BOMBA HIDRAÚLICA",0,1,PERDEU," ",17747.13,17747.13
"YN42H02349P1	ABRAÇADEIRA",0,10,PERDEU," ",114.6,11.46
"YY42H01477P1	ABRAÇADEIRA",0,10,PERDEU," ",100.3,10.03
"YY01V00055F1	CILINDRO DA CONCHA",0,1,PERDEU," ",4965.18,4965.18
"2418T23986D1	ANEL",0,8,PERDEU," ",63.04,7.88
"2419T6002D7	PINO TRAVA",0,8,PERDEU," ",120.4,15.05
"2445Z869	ANEL ORING",0,8,PERDEU," ",137.6,17.2
"YY12B01436P1	PINO",0,1,PERDEU," ",1228.76,1228.76
"YY12B01448P1	BUCHA",0,4,PERDEU," ",1739.6,434.9
"YY12B01449P1	BUCHA",0,4,PERDEU," ",1461.6,365.4
"YY12B01446P1	BUCHA",0,4,PERDEU," ",2057.72,514.43
"YY12B01447P1	BUCHA",0,4,PERDEU," ",1418.64,354.66
"YY01V00053F1	CILINDRO LEVANTE",0,2,PERDEU," ",8440.1,4220.05
"YY12B01428P1	PINO",0,2,PERDEU," ",1670.82,835.41
"YY12B01429P1	PINO",0,2,PERDEU," ",1705.22,852.61
"YM12B01120P1	BUCHA",0,4,PERDEU," ",1117.72,279.43
"YB12B01101P1	BUCHA",0,4,PERDEU," ",1690.88,422.72
"YY12B01432P1	PINO",0,2,PERDEU," ",2092.12,1046.06
"YY12B01427P1	PINO",0,4,PERDEU," ",3668.36,917.09
"YY12B01435P1	PINO",0,2,PERDEU," ",1590.58,795.29
"YM80S00001F1	FAROL CONJUNTO",0,4,PERDEU," ",1071.84,267.96
"YY02B01174P1	PINO",0,4,PERDEU," ",2679.64,669.91
"YY60D01004P1	PARAFUSO",0,368,PERDEU," ",1847.36,5.02
"LP60D01002P1	PORCA",0,368,PERDEU," ",1317.44,3.58
"2424J113C1	SAPATA",0,92,PERDEU," ",17204,187
"YY62D01027P1	ELO",0,92,PERDEU," ",4152.88,45.14
"YY62D01029P1	BUCHA",0,90,PERDEU," ",3482.1,38.69
"YY62D01031P1	PINO",0,90,PERDEU," ",5094,56.6
"YY64D01002F1	ROLETE SUPERIOR",0,4,PERDEU," ",3046.44,761.61
"YY64D00027F1	ROLETE INFERIOR",0,14,PERDEU," ",7874.02,562.43
"YY54D01004P1	MOLA TENSORA",0,2,PERDEU," ",3977.88,1988.94
"YY52D00006P1	RODA GUIA",0,2,PERDEU," ",3252.8,1626.4
"LP52D01009P1	MANCAL RODA GUIA",0,4,PERDEU," ",1255.28,313.82
"2445R441F1	DUOCONE",0,4,PERDEU," ",831.12,207.78
"YY51D01006P1	RODA MOTRIZ",0,2,PERDEU," ",4230.08,2115.04
"LP53D01001P1	PARAFUSO",0,36,PERDEU," ",670.68,18.63
"YY30V00058P1	VALVULA DE CONTROLE",0,1,PERDEU," ",6813.69,6813.69
"ZS18C16045	PARAFUSO",0,14,PERDEU," ",80.22,5.73
"YN20M01675P1	CONDENSADOR",0,1,PERDEU," ",3570.92,3570.92
"YW21C01302P1	AMORTECEDOR",0,2,PERDEU," ",862.64,431.32
"YB02C01066F1	VIDRO",0,1,PERDEU," ",1168.57,1168.57
"YB51C01001P1	VIDRO",0,1,PERDEU," ",1324.05,1324.05
"YY01V00055S005	TAMPA CILINDRO CONCHA",0,1,PERDEU," ",255.07,255.07
"YY01V00055S016	EMBOLO CILINDRO CONCHA",0,1,PERDEU," ",389.76,389.76
"YN50C01173P1	VIDRO",0,1,PERDEU," ",1061.1,1061.1
"YN53C01003F1	MOTOR ELÉTRICO",0,1,PERDEU," ",2046.26,2046.26
"YN40F01019DD	ANEL VEDAÇÃO",0,2,PERDEU," ",494.36,247.18
"YN53C01003S002	PALHETA LIMPADOR",0,2,PERDEU," ",444.22,222.11
"2444P803	VÁLVULA ESTEIRA",0,4,PERDEU," ",257.92,64.48
"LP52D01003P1	EIXO RODA GUIA",0,2,PERDEU," ",730.8,365.4
"LP52D01004P1	BUCHA RODA GUIA",0,4,PERDEU," ",541.64,135.41
"YN02C01787P1	VIDRO",0,1,PERDEU," ",1544.72,1544.72
"2427U900	RESERVATÓRIO",0,1,PERDEU," ",277.99,277.99
"YN03M01695P1	COXIM MOTOR",0,4,PERDEU," ",914.24,228.56
"ZM22C10035	COXIM MOTOR",0,4,PERDEU," ",1071.84,267.96
"YY01V00054S016	EMBOLO CILINDRO PROFUNDIDADE",0,1,PERDEU," ",293.76,293.76
"YY01V00054S005	TAMPA CILINDRO PROFUNDIDADE",0,1,PERDEU," ",454.96,454.96
"YX22V00007F1	EIXO MOTOR DE GIRO",0,1,PERDEU," ",2086.38,2086.38
"YX32W0002S210	ENGRENAGEM",0,3,PERDEU," ",2360.07,786.69
"YX15V00004S742	PLACA FRICÇÃO",0,3,PERDEU," ",2377.26,792.42
"YX15V00004S743	PLACA FRICÇÃO",0,4,PERDEU," ",3545.12,886.28
"YM30P01007F1	ACOPLAMENTO",0,1,PERDEU," ",2221.08,2221.08
"45Z91D104	ANEL ORING",0,8,PERDEU," ",45.84,5.73
"YN20P01034P2	TAMPA TANQUE DIESEL",0,2,PERDEU," ",276.56,138.28
"YY12P00012P1	SILENCIOSO",0,1,PERDEU," ",1103.37,1103.37
"YB12P01013P1	TUBO",0,1,PERDEU," ",461.41,461.41
"YY11P01028P1	MANGUEIRA FILTRO DE AR",0,1,PERDEU," ",361.82,361.82
"YY05P00031S001	RADIADOR DÁGUA",0,1,PERDEU," ",4112.58,4112.58
"YN02P01095P1	COXIM",0,8,PERDEU," ",1375.6,171.95
"YY02P01027P1	SUPORTE DE FERRO",0,1,PERDEU," ",414.12,414.12
"YY02P01028P1	SUPORTE DE FERRO",0,1,PERDEU," ",497.95,497.95
"YY01V00054F1	CILINDRO DE PROFUNDIDADE",0,1,PERDEU," ",5256.07,5256.07
"YF30V00013F1	DISTRIBUIDOR",0,1,PERDEU," ",4576.85,4576.85
"YN30V00105F1	VÁLVULA PILOTO",0,1,PERDEU," ",2698.25,2698.25
"YN12B01602D1	ARRUELA DE AJUSTE",0,8,PERDEU," ",108.88,13.61
"YY01V00053S016	EMBOLO CILINDRO LEVANTE",0,2,PERDEU," ",551.68,275.84
"YY01V00053S005	TAMPA DO CILINDRO LEVANTE",0,2,PERDEU," ",881.26,440.63
"YN52S00032P1	POTENCIONADOR",0,1,PERDEU," ",1806.95,1806.95
"YY05P01238P1	TUBO FLEXIVEL",0,1,PERDEU," ",1655.06,1655.06
"YN53C01003S001	BRAÇO LIMPADOR",0,2,PERDEU," ",1326.92,663.46
"MAO DE OBRA MECANICA",0,300,PERDEU," ",29016,96.72
"YN52D01008P1	PINO TRAVA",0,4,PERDEU," ",51.64,12.91
"2830445	JUNTA",0,8,PERDEU," ",252.4,31.55
"2445R220D4	ANEL VEDAÇÃO",0,8,PERDEU," ",97.52,12.19
"YM12B01039P1	ELO",0,1,PERDEU," ",478.28,478.28
"2444P803	VÁLVULA ESTICADOR",0,2,PERDEU," ",64.54,32.27
"YN50C01189P1	FECHADURA",0,1,PERDEU," ",354.23,354.23
"YN20M00107S020	EVAPORADOR",0,1,PERDEU," ",4459.44,4459.44
"YM12P00010P1	SILENCIOSO",0,1,PERDEU," ",685.52,685.52
"YM12P01009P1	TUBO ESCAPE",0,1,PERDEU," ",233.76,233.76
"YN64D01068F1	ROLETE SUPERIOR",0,8,PERDEU," ",6424.88,803.11
"2445R361F1	DUOCONE",0,8,PERDEU," ",654,81.75
"YN64D01069P1	EIXO",0,4,PERDEU," ",949.4,237.35
"YN03M01695P1	COXIM MOTOR",0,8,PERDEU," ",401.52,50.19
"YN50C01173P1	VIDRO FRONTAL",0,1,PERDEU," ",1632.76,1632.76
"YM54D01003P2	MOLA ESTEIRA",0,2,PERDEU," ",2710.52,1355.26
"YF64D00001F1	ROLETE INFERIOR",0,14,PERDEU," ",7669.76,547.84
"YM51D01001P1	RODA MOTRIZ",0,2,PERDEU," ",2799.42,1399.71
"ZS13C16045	PARAFUSO",0,120,PERDEU," ",602.4,5.02
"YN40F01019D7	ANEL VEDAÇÃO",0,4,PERDEU," ",17.2,4.3
"YM12B01052P1	PINO",0,2,PERDEU," ",1617.7,808.85
"2445R138D8	RETENTOR",0,8,PERDEU," ",149.12,18.64
"YM43H01013P1	TUBO HIDRÁULICO",0,2,PERDEU," ",511.98,255.99
"YM60D00004P1	SAPATA",0,60,PERDEU," ",11229,187.15
"YN52D01011P1	MANCAL RODA GUIA",0,4,PERDEU," ",1405.44,351.36
"2445R152D1	ANEL ORING",0,8,PERDEU," ",45.92,5.74
"YB10V00004S019	VEDADOR",0,2,PERDEU," ",44.46,22.23
"YM01V00017R300	JG. REP. CILINDRO PROFUNDIDADE",0,1,PERDEU," ",1132.96,1132.96
"YN52D01001P1	EIXO RODA GUIA",0,2,PERDEU," ",494.78,247.39
"ZD11G07000	ANEL",0,8,PERDEU," ",40.16,5.02
"2439P177	PISTÃO ESTICADOR",0,2,PERDEU," ",989.56,494.78
"YN40F01019D8	ANEL VEDAÇÃO",0,4,PERDEU," ",20.08,5.02
"YN52D01006P1	RODA GUIA",0,2,PERDEU," ",2265.92,1132.96
"2420P1580D4	PARAFUSO",0,56,PERDEU," ",321.44,5.74
"2445R451F1	DUOCONE",0,8,PERDEU," ",854.72,106.84
"YM01V00017F1	CILINDRO PROFUNDIDADE",0,1,PERDEU," ",4582.05,4582.05
"2438U999S4	BUCHA METÁLICA",0,2,PERDEU," ",114.74,57.37
"LQ01V00003S014	EMBÔLO",0,1,PERDEU," ",337.11,337.11
"YN02C02136P1	VIDRO LATERAL",0,1,PERDEU," ",803.11,803.11
"YM12B01070P1	PINO",0,2,PERDEU," ",1257.74,628.87
"YN12B01596P1	BUCHA",0,4,PERDEU," ",846.12,211.53
"YM01V00019F1	CILINDRO LEVANTE",0,2,PERDEU," ",6912.52,3456.26
"2438U1109S14	BUCHA METÁLICA",0,2,PERDEU," ",107.56,53.78
"YM01V00019S015	EMBÔLO",0,1,PERDEU," ",315.51,315.51
"2438U1109S14	BUCHA",0,2,PERDEU," ",329.86,164.93
"YM12B01040P1	ELO",0,1,PERDEU," ",478.28,478.28
"YB12B01072P1	BUCHA",0,4,PERDEU," ",923.96,230.99
"YM02B01036P1	BUCHA",0,4,PERDEU," ",487.6,121.9
"B16T0442D52	CALÇO 0.50MM",0,10,PERDEU," ",21.5,2.15
"B16T0442D39	CALÇO 0.90MM",0,10,PERDEU," ",21.5,2.15
"B16T0442D4	CALÇO 1.6MM",0,10,PERDEU," ",21.5,2.15
"2419P210	PINO",0,50,PERDEU," ",2079.5,41.59
"2424J376	ELO L.D.",0,40,PERDEU," ",2438,60.95
"YN30V00080F1	VÁLVULA",0,1,PERDEU," ",2387.83,2387.83
"LC52S00019P1	SENSOR PRESSÃO DO COMANDO",0,1,PERDEU," ",921.43,921.43
"YN03M01573P1	COXIM MOTOR",0,8,PERDEU," ",384.32,48.04
"YM05P00019S006	RADIADOR DE ÓLEO",0,1,PERDEU," ",2248.72,2248.72
"YN30V00105R150	JG. REPARO JOY STICK",0,1,PERDEU," ",652.53,652.53
"YB12B01838P1	BUCHA",0,4,PERDEU," ",1078.48,269.62
"YM12B01066P1	PINO",0,2,PERDEU," ",1877.28,938.64
"YN64D01069P1	EIXO ROLETE",0,4,PERDEU," ",949.4,237.35
"ZD12P02900	ANEL ORING",0,20,PERDEU," ",114.8,5.74
"2405P415	BUCHA MESTRE",0,8,PERDEU," ",315.52,39.44
"YM01V00018F1	CILINDRO DA CONCHA",0,1,PERDEU," ",3276.99,3276.99
"2438U1949S4	BUCHA METÁLICA",0,2,PERDEU," ",100.38,50.19
"YM01V00018S015	EMBÔLO",0,1,PERDEU," ",294,294
"YM12B01092P1	BUCHA",0,4,PERDEU," ",613.8,153.45
"YM10V00006S123	ROLAMENTO",0,2,PERDEU," ",351.36,175.68
"YM10V00006S124	ROLAMENTO",0,2,PERDEU," ",388.64,194.32
"YM12B01135P1	BUCHA",0,4,PERDEU," ",633.88,158.47
"YM12B01136P1	BUCHA",0,4,PERDEU," ",553.56,138.39
"YN32W01072P1	ROLAMENTO",0,4,PERDEU," ",335.6,83.9
"ZR16X04000	ANEL ORING",0,9,PERDEU," ",58.05,6.45
"4895347	RETENTOR",0,8,PERDEU," ",355.68,44.46
"4895183	BUCHA",0,16,PERDEU," ",275.36,17.21
"YN32W01066P1	PINO GUIA",0,3,PERDEU," ",47.34,15.78
"YN32W01030P1	ROLAMENTO",0,2,PERDEU," ",157.76,78.88
"YN02C01787P1	VIDRO",0,1,PERDEU," ",1520.18,1520.18
"YN02C03160P1	VIDRO",0,1,PERDEU," ",1173.12,1173.12
"YM01V00019R300	JG. REP. CILINDRO LEVANTE",0,4,PERDEU," ",3700.08,925.02
"YM02B01069P1	PINO",0,2,PERDEU," ",2165.54,1082.77
"2420T6976	PARAFUSO",0,360,PERDEU," ",1807.2,5.02
"2420P1552	PORCA",0,360,PERDEU," ",1292.4,3.59
"2445Z1449	VEDAÇÃO",0,176,PERDEU," ",353.76,2.01
"2405P416	BUCHA",0,50,PERDEU," ",1721,34.42
"2853120	TUBO ENCHIMENTO",0,1,PERDEU," ",498.36,498.36
"YN32W01073P1	ROLAMENTO",0,6,PERDEU," ",1066.98,177.83
"4897877	JUNTA CÁRTER",0,2,PERDEU," ",167.8,83.9
"ZD12P02000	ANEL ORING",0,36,PERDEU," ",284.04,7.89
"YN35V00050F1	VALVULA SOLENÓIDE",0,1,PERDEU," ",1656.42,1656.42
"YM10V01002F1	VÁLVULA REGULADORA",0,1,PERDEU," ",2817.35,2817.35
"YN32W01053P1	ENGRENAGEM",0,3,PERDEU," ",3205.29,1068.43
"YN32W01056P1	ANEL ORING",0,12,PERDEU," ",68.88,5.74
"2852684	RESPIRO",0,2,PERDEU," ",187.88,93.94
"4899632	VÁLVULA ADMISSÃO",0,4,PERDEU," ",392.96,98.24
"YN32W01029P1	ROLAMENTO",0,2,PERDEU," ",183.56,91.78
"71469389	CARRIER",0,1,PERDEU," ",1144.44,1144.44
"2445R442F1	DUOCONE",0,4,PERDEU," ",596.6,149.15
"2405P482	BUCHA",0,4,PERDEU," ",344.2,86.05
"YM32W01002P1	PINHÃO GIRO",0,1,PERDEU," ",2230.08,2230.08
"2437U213S157	MOLA",0,24,PERDEU," ",309.84,12.91
"2424J377	ELO L.E.",0,40,PERDEU," ",2438,60.95
"2419P4211	PINO MESTRE",0,8,PERDEU," ",654,81.75
"4895393	ANEL ORING",0,8,PERDEU," ",34.4,4.3
"2853443	BOMBA DÁGUA",0,2,PERDEU," ",702.72,351.36
"YX10V00003S015	ANEL ORING",0,15,PERDEU," ",118.35,7.89
"YN02B01417D1	ARRUELA",0,16,PERDEU," ",206.56,12.91
"YM01V00018R300	JG. REP. CILINDRO CONCHA",0,2,PERDEU," ",2179.88,1089.94
"YN55V01057P1	VEDADOR",0,10,PERDEU," ",344.2,34.42
"YM10V00006S535	RETENTOR",0,8,PERDEU," ",126.24,15.78
"YM10V00003S702	ANEL ORING",0,16,PERDEU," ",68.8,4.3
"2456R442F1	FAROL CONJUNTO",0,6,PERDEU," ",477.54,79.59
"2852205	CÁRTER",0,1,PERDEU," ",853.31,853.31
"4899091	PARAFUSO",0,24,PERDEU," ",275.28,11.47
"YN10V00033R100	EIXO DA PLANETÁRIA",0,1,PERDEU," ",918.56,918.56
"4890833	RETENTOR",0,2,PERDEU," ",169.22,84.61
"4899039	PARAFUSO",0,12,PERDEU," ",94.68,7.89
"2853095	COLETOR ESCAPE",0,1,PERDEU," ",1263.47,1263.47
"YN05P0058S013	COXIM RADIADOR",0,8,PERDEU," ",659.68,82.46
"2452U202S5	PARAFUSO",0,8,PERDEU," ",68.8,8.6
"4895187	VÁLVULA ESCAPE",0,4,PERDEU," ",352.8,88.2
"YN35V00004S361	ANEL O",0,10,PERDEU," ",64.5,6.45
"YN35V00004S362	ANEL O",0,10,PERDEU," ",78.9,7.89
"YN35V00004S363	ANEL O",0,10,PERDEU," ",78.9,7.89
"2852037	JOGO DE ANÉIS",0,2,PERDEU," ",375.74,187.87
"2853375	VOLANTE DO MOTOR",0,1,PERDEU," ",1229.05,1229.05
"4897178	VEDADOR",0,8,PERDEU," ",206.48,25.81
"2852221	CREMALHEIRA",0,2,PERDEU," ",622.42,311.21
"2852364	PARAFUSO",0,16,PERDEU," ",57.44,3.59
