acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1031,2021,"Aplicacoes Diretas","Receitas de Impostos e de Transf. de Impostos-Educação",12,1004005,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1005,365,
1032,2021,"Aplicacoes Diretas","Receitas de Impostos e de Transf. de Impostos-Educação",12,1004173,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
1031,2021,"Aplicacoes Diretas","Emendas Parlamentares Impositivas - Transf. do Estado / Superávit Exercício Anterior",12,1005473,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1005,365,
1032,2021,"Aplicacoes Diretas","Emendas Parlamentares Impositivas - Transf. do Estado / Superávit Exercício Anterior",12,1005479,4697776,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
