descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Apagador para Quadro Branco.",1341809,3,200,ATIVO,UNIDADE,678,3.39
"Bastão de Cola Quente Grosso",1341810,4,100,ATIVO,UNIDADE,100,1
"Caneta esferografica azul ponta fina",1341811,8,400,ATIVO,CAIXA,8200,20.5
"Caneta esferografica vermelha ponta fina",1341812,9,70,ATIVO,CAIXA,1435,20.5
"Cola Branca - cola extra",1341813,10,70,ATIVO,UNIDADE,519.4,7.42
"Caderno quadriculado com arame. 1,0x1,0Cm",1341814,19,100,ATIVO,UNIDADE,204,2.04
"ESQUADROS DE 28 CM",1341815,26,50,ATIVO,UNIDADE,183.5,3.67
"Fita adesiva colorida 12x30mt",1341816,34,200,ATIVO,PACOTE,436,2.18
"Grafite - Mina 2.0mm",1341817,35,250,ATIVO,CAIXA,1987.5,7.95
"Guache Cores básicas",1341818,44,1000,ATIVO,UNIDADE,2540,2.54
"Plástico autoadesivo de fácil aplicação",1341819,54,65,ATIVO,UNIDADE,3250,50
"Papel Almaço quadriculado 20x27,5 A4 (1x1cm).",1341820,57,30,ATIVO,PACOTE,264.3,8.81
"Régua escritório.",1341821,67,7000,ATIVO,UNIDADE,8400,1.2
"Massa de modelar macia",1341868,50,5000,ATIVO,CAIXA,11350,2.27
