descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Abraçadeira de Nylon 4,8mm x 300mm",1299252,101,5,ATIVO,PACOTE,83,16.6
"Timer industrial para trilho digital 16A 220v",1299253,99,2,ATIVO,UNIDADE,219.8,109.9
"Filtro de Linha bivolt com 6 Tomadas",1299259,82,20,ATIVO,UNIDADE,539.8,26.99
"Torneira Parede 1/4 de volta",1301345,194,5,ATIVO,UNIDADE,114.5,22.9
"Lixa Amarela a seco folha G-220",1301349,23,10,ATIVO,METRO,22,2.2
"Limpa contato eletrônico aerosol 300ml",1303410,141,2,ATIVO,EMBALAGEM,17.6,8.8
"Cola Adesiva tipo Fixa Tudo",1303411,123,10,ATIVO,UNIDADE,65,6.5
"Adesivo Instantâneo",1303413,110,10,ATIVO,UNIDADE,49,4.9
"SELADOR ACRILICO",1303419,12,10,ATIVO,LATA,535,53.5
"ALICATE UNIVERSAL",1305430,183,2,ATIVO,UNIDADE,37,18.5
"Selante poliuretano PU branco 400 Gr",1305431,164,4,ATIVO,EMBALAGEM,49.6,12.4
"Óleo anti-desingripante spray",1305432,151,35,ATIVO,EMBALAGEM,206.5,5.9
"TINTA SPRAY",1305436,10,30,ATIVO,TUBO,285,9.5
"Alicate de Bico",1307495,182,2,ATIVO,UNIDADE,34.4,17.2
"Tinta Fundo Zarcão",1307497,11,2,ATIVO,GALAO,101,50.5
"Mangueira Jardim",1307499,196,50,ATIVO,METRO,174,3.48
"Lâmpada pera LED 50W bivolt branca",1307500,87,20,ATIVO,UNIDADE,858,42.9
"DUCHA ELETRÔNICA 7700W",1307501,79,10,ATIVO,UNIDADE,749,74.9
"Estopa Desfiada Para Polimento",1309491,131,10,ATIVO,PACOTE,32,3.2
"Painel Plafon Quadrado Luminária Sobrepor Led 12w Frio",1309502,92,10,ATIVO,UNIDADE,199,19.9
"Esmerilhadeira 4 1/2 850W",1311544,208,1,ATIVO,UNIDADE,269.9,269.9
"Fita Dupla Face 12 mm transparente 20 mt",1311545,133,2,ATIVO,ROLO,63,31.5
"Abraçadeira de Nylon 2,5mm x 100mm Branca",1311547,100,5,ATIVO,PACOTE,17.25,3.45
"Plug macho para extensão 10A",1311555,67,20,ATIVO,UNIDADE,50,2.5
"Plug fêmea para extensão 10A",1311557,68,20,ATIVO,UNIDADE,50,2.5
"Vaso Sanitário c/ caixa acoplada",1311558,197,3,ATIVO,UNIDADE,734.7,244.9
"Broca Madeira 6mm",1313529,170,4,ATIVO,UNIDADE,15.6,3.9
"Alicate Bomba DÁgua",1313532,190,2,ATIVO,UNIDADE,53.8,26.9
"Broca Madeira 8mm",1313534,171,4,ATIVO,UNIDADE,21,5.25
"Grafite Spray",1313536,153,10,ATIVO,EMBALAGEM,96,9.6
"Fita isolante preta 20 metros",1313542,83,40,ATIVO,UNIDADE,156,3.9
"Broca Madeira 10mm",1315680,172,4,ATIVO,UNIDADE,27.6,6.9
"Tanque Lavação plástico com válvula",1317735,195,2,ATIVO,UNIDADE,117,58.5
"broca aço rápido 10mm",1317738,175,4,ATIVO,UNIDADE,52.8,13.2
"Lixa Amarela a seco folha G-80",1317740,24,30,ATIVO,METRO,78,2.6
"Varal chão ferro branco com abas pequeno",1319756,168,2,ATIVO,UNIDADE,145.8,72.9
"MASSA CORRIDA",1319760,8,6,ATIVO,LATA,255,42.5
"Plug macho para extensão 20A",1319763,69,10,ATIVO,UNIDADE,32,3.2
