descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Caixa de arquivo morto polionda",1424852,23,1482,ATIVO,UNIDADE,7410,5
"Caixa em papelão para arquivo morto 360x135x250mm",1424853,24,12000,ATIVO,UNIDADE,29880,2.49
"Cartolina tamanho ofício   cores variadas.",1424854,39,20760,ATIVO,UNIDADE,3321.6,0.16
"Cola Bastão não tóxica contendo no mínimo 40 gr.",1424855,51,900,ATIVO,UNIDADE,1593,1.77
"envelope papel pardo tamanho 29 x 20 cm",1424856,61,26700,ATIVO,UNIDADE,3471,0.13
"envelope papel pardo tamanho 34 x 24 cm",1424857,62,27700,ATIVO,UNIDADE,4709,0.17
"ENVELOPE pardo - 310 mm x 410 mm - 80 gr",1424858,63,6000,ATIVO,UNIDADE,1860,0.31
"Etiqueta carta para impressoras disk Jet e Laser, PAPEL A 4",1424859,66,115,ATIVO,CAIXA,2990,26
"Livro de protocolo capa dura.",1424860,92,640,ATIVO,UNIDADE,4064,6.35
"Papel Sulfite Colorido",1424861,103,660,ATIVO,PACOTE,2508,3.8
"Pasta L em polipropileno",1424862,112,380,ATIVO,PACOTE,2660,7
"Pasta sanfonada em polipropileno.",1424863,113,440,ATIVO,UNIDADE,6556,14.9
"Pilha grande: pilha alcalinas",1424864,122,90,ATIVO,CARTELA,1464.3,16.27
"Pilha Palito alcalinas  (AAA)",1424865,124,3620,ATIVO,CARTELA,19729,5.45
