descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"AÇAFRÃO EM PÓ, 50 G",2314894,1,50,ATIVO,kg,3850,77
"AVEIA EM FLOCOS FINOS, 500 G - NAS ESCOLAS",2314895,5,2360,ATIVO,kg,44391.6,18.81
"BISCOITO MARIA, SEM LEITE, 400 G - NAS ESCOLAS",2314896,8,2592,ATIVO,kg,54432,21
"BISCOITO MARIA, SEM LEITE, 400 G - NAS ESCOLAS",2314897,9,7777,ATIVO,kg,163317,21
"BISCOITO CREAM CRACKER, SEM LEITE, 400 G - NAS ESCOLAS",2314898,10,2683,ATIVO,kg,57147.9,21.3
"BISCOITO CREAM CRACKER, SEM LEITE, 400 G - NAS ESCOLAS",2314899,11,8049,ATIVO,kg,171443.7,21.3
"BISCOITO CREAM CRACKER INTEGRAL, SEM LEITE, 400 G - NAS ESCOLASge",2314900,14,2091,ATIVO,kg,48929.4,23.4
"BISCOITO CREAM CRACKER INTEGRAL, SEM LEITE, 400 G - NAS ESCOLASge",2314901,15,6276,ATIVO,kg,146858.4,23.4
"CANELA, EM PÓ, 50 G - NAS ESCOLAS",2314902,22,50,ATIVO,kg,5249.5,104.99
"COLORÍFICO, 500 G - NAS ESCOLAS",2314903,25,3138,ATIVO,kg,66776.64,21.28
"FARINHA DE AVEIA, 500 G - NA CENTRAL",2314904,32,50,ATIVO,kg,1283,25.66
"FLOCOS DE MILHO, PRÉ-COZIDO (POLENTA INSTANTÂNEA), 500 G - NAS ESCOLAS",2314905,33,1378,ATIVO,kg,22737,16.5
"FLOCOS DE MILHO, PRÉ-COZIDO (POLENTA INSTANTÂNEA), 500 G - NAS ESCOLAS",2314906,34,4135,ATIVO,kg,68227.5,16.5
"FARINHA DE TRIGO, 5 KG - NAS ESCOLAS",2314907,35,4098,ATIVO,kg,19875.3,4.85
"FARINHA DE TRIGO, 5 KG - NAS ESCOLAS",2314908,36,12297,ATIVO,kg,59640.45,4.85
"FARINHA DE TRIGO, 25 KG - NA CENTRAL",2314909,37,25854,ATIVO,kg,106001.4,4.1
"FARINHA DE TRIGO, 25 KG - NA CENTRAL",2314910,38,77563,ATIVO,kg,318008.3,4.1
"FERMENTO BIOLÓGICO SECO, 500 G - NA CENTRAL",2314911,40,1469,ATIVO,kg,66075.62,44.98
"Fórmula infantil para lactentes de 6 a 12 meses, 800 G - NAS ESCOLAS",2314912,42,728,ATIVO,UNIDADE,48848.8,67.1
"LOURO, EM PÓ, 20 G - NAS ESCOLAS",2314913,43,11,ATIVO,kg,1608.2,146.2
"MILHO PARA PIPOCA, 500 G - NAS ESCOLAS",2314914,47,2750,ATIVO,kg,31075,11.3
"ORÉGANO, 100 G - NAS ESCOLAS",2314915,51,556,ATIVO,kg,40632.48,73.08
"PIMENTA DO REINO, MOÍDA, 30 G - NAS ESCOLAS",2314916,53,29,ATIVO,kg,3232.92,111.48
"REFORÇADOR DE MASSA, 4 KG - NA CENTRAL",2314917,54,968,ATIVO,kg,28023.6,28.95
"UNTA FORMAS - NA CENTRAL",2314918,57,199,ATIVO,UNIDADE,22586.5,113.5
"UNTA FORMAS - NA CENTRAL",2314919,58,597,ATIVO,UNIDADE,67759.5,113.5
"VINAGRE DE ALCOOL, 900 ML - NAS ESCOLAS",2314920,59,5896,ATIVO,UNIDADE,20636,3.5
"ACHOCOLATADO EM PÓ, ZERO AÇÚCAR E ZERO LACTOSE, 200 OU 210 G - NA CENTRAL",2314921,67,18,ATIVO,UNIDADE,540.9,30.05
"ADOÇANTE LÍQUIDO NATURAL DE STEVIA, 60 A 80 ML - NA CENTRAL",2314922,68,20,ATIVO,UNIDADE,473.6,23.68
"BEBIDA A BASE DE SOJA SABOR ORIGINAL, ZERO - NA CENTRAL",2314923,69,2799,ATIVO,LITROS,25470.9,9.1
"BISCOITO TIPO COOKIES DIET, SABORES DIVERSOS, 150 G - NA CENTRAL",2314924,70,58,ATIVO,kg,4355.8,75.1
"BISCOITO TIPO BROA DE POLVILHO, SABORES DIVERSOS, 200 G - NA CENTRAL",2314925,71,89,ATIVO,kg,2643.3,29.7
"BISCOITO TIPO ROSQUINHA DE POLVILHO TRADICIONAL, 50 OU 80 G - NA CENTRAL",2314926,72,42,ATIVO,kg,1747.2,41.6
"GELÉIA DIET, SABORES DIVERSOS, BLISTER 15 G - NA CENTRAL",2314927,73,21,ATIVO,kg,3162.18,150.58
"MASSA ALIMENTÍCIA DE ARROZ, FORMATO FUSILLI OU PARAFUSO, 500 G – NA CENTRAL",2314928,77,36,ATIVO,kg,367.2,10.2
"MASSA DE PIZZA SEM GLÚTEN, 200 G - NA CENTRAL",2314929,78,90,ATIVO,UNIDADE,1476,16.4
"PÃO DE FORMA TRADICIONAL SEM GLÚTEN, 200 G - NA CENTRAL",2314930,79,15,ATIVO,kg,2016,134.4
"SAL IODADO - NAS ESCOLAS",2356342,56,10112,ATIVO,kg,29324.8,2.9
"MACARRÃO DE SÊMOLA, FORMATO CABELINHO DE ANJO OU NINHO, 500 G - NAS ESCOLAS",2748920,46,713,ATIVO,kg,6317.18,8.86
