ano,data,dataVencimento,itens,numero,ocorrencias
2022,2022-03-01,2023-03-01,"itens_c43d1fdd-b288-4b4e-b285-21f479e3f181.csv",26,"ocorrencias_113fa253-2090-4463-b09a-0fd493d7e796.csv"
2022,2022-03-01,2023-03-01,"itens_fa7ccfd2-2831-4879-a1ac-8251c0fe1e05.csv",27," "
2022,2022-03-01,2023-03-01,"itens_c0b0c350-436a-414c-b619-e52e29cff96a.csv",28," "
2022,2022-03-01,2023-03-01,"itens_15436c03-8b97-433b-b870-d940d8638903.csv",29," "
2022,2022-03-01,2023-03-01,"itens_d37b519b-6c56-4623-a272-ec340939c0f3.csv",30," "
2022,2022-03-01,2023-03-01,"itens_ec207a68-e7f8-4d63-b925-c99b264d43f9.csv",31," "
2022,2022-03-01,2023-03-01,"itens_1712f423-14d0-467e-84a7-8a1b470bed2e.csv",32," "
2022,2022-03-01,2023-03-01,"itens_1a5e9ba7-a3e6-4272-98bb-c0e13ad14c45.csv",33," "
2022,2022-03-01,2023-03-01,"itens_6b0838bd-84ad-4917-af5f-2a2cd312716e.csv",34,"ocorrencias_3abe2dae-e6b8-4390-a504-6385584d43cb.csv"
2022,2022-03-01,2023-03-01,"itens_dcbb13e9-cfe3-450b-a22d-73a0ea9461b6.csv",35," "
2022,2022-03-01,2023-03-01,"itens_d3a83e9c-e24b-4ded-a05f-79015a3ca113.csv",36," "
2022,2022-03-01,2023-03-01,"itens_f235c385-d018-4106-971f-4fcad7ad69b0.csv",37," "
2022,2022-03-01,2023-03-01,"itens_951f8edb-fb3b-4d71-9a35-0b0bafbaf29e.csv",38," "
