descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"VA3430101600	VÁLVULA ESCAPE",0,4,PERDEU," ",510.92,127.73
"VA32G0102100	VÁLVULA ADMISSÃO",0,4,PERDEU," ",475.96,118.99
"VA3430511100	TUCHO DE VÁLVULA",0,8,PERDEU," ",1245.76,155.72
"VA3430909051	JG DE BRONZINA",0,5,PERDEU," ",922,184.4
"VA34311200080	RETENTOR",0,2,PERDEU," ",439.64,219.82
"VA32G1200100	CARCAÇA",0,1,PERDEU," ",1725.88,1725.88
"VA32G1311200	INDICADOR PRESSÃO ÓLEO",0,2,PERDEU," ",449.1,224.55
"VA3421304100	JUNTA CÁRTER",0,2,PERDEU," ",227.08,113.54
"VA32G1302010	CÁRTER MOTOR",0,1,PERDEU," ",687.63,687.63
"VA32F1720100	PISTÃO DO MOTOR",0,4,PERDEU," ",3353.64,838.41
"VA3431707020	JG DE ANÉIS ,025MM",0,4,PERDEU," ",944.68,236.17
"VA32F1902200	JG DE BRONZINA",0,4,PERDEU," ",755.76,188.94
"VA32G2000010	VIRABREQUIM",0,1,PERDEU," ",2860.41,2860.41
"VA32G2100010	VOLANTE MOTOR",0,1,PERDEU," ",1988.39,1988.39
"VA3432101201	CREMALHEIRA",0,1,PERDEU," ",1168.15,1168.15
"VA9223321600	PARAFUSO",0,12,PERDEU," ",163.56,13.63
"VA32G2302010	ENGRENAGEM INTERMEDIÁRIA",0,1,PERDEU," ",1880.3,1880.3
"VA32G300300	ENGRENAGEM GUIA",0,1,PERDEU," ",964.4,964.4
"VA32G2304300	ROLAMENTO",0,1,PERDEU," ",206.67,206.67
"VA32G304100	EIXO GUIA",0,1,PERDEU," ",390.59,390.59
"VA32G010100	COLETOR ADMISSÃO",0,1,PERDEU," ",1008.28,1008.28
"VA3423221600	COLETOR ESCAPE",0,1,PERDEU," ",675.82,675.82
"VA32E3201700	JUNTA COLETOR",0,4,PERDEU," ",79.92,19.98
"VA3423203502	TUBO ESCAPE",0,2,PERDEU," ",654.02,327.01
"VA4918902750	TURBINA",0,1,PERDEU," ",5722.65,5722.65
"VA4918314000	ABRAÇADEIRA",0,4,PERDEU," ",61.76,15.44
"VA32A3610010	VALVULA DE SEGURANÇA",0,2,PERDEU," ",523.22,261.61
"VA3423902101	RADIADOR DE ÓLEO",0,1,PERDEU," ",3360.92,3360.92
"YY30P01006P1	SUPORTE BOMBA HIDRÁULICA",0,1,PERDEU," ",1344.79,1344.79
"VA3434021070	CABEÇOTE DO FILTRO",0,1,PERDEU," ",559.01,559.01
"VA3444302500	RESPIRO DO MOTOR",0,2,PERDEU," ",599.52,299.76
"VAF430003201	ABRAÇADEIRA",0,6,PERDEU," ",59.94,9.99
"VA32G4301100	TUBO",0,2,PERDEU," ",523.22,261.61
"VA32G450100	POLIA BOMBA DÁGUA",0,1,PERDEU," ",426.93,426.93
"VA3434611500	SENSOR",0,1,PERDEU," ",624.95,624.95
"VA3434904400	CORREIA BOMBA DÁGUA",0,4,PERDEU," ",439.64,109.91
"VA3434801900	ESPAÇADOR",0,1,PERDEU," ",426.93,426.93
"VA32G4800200	HELICE",0,1,PERDEU," ",1513.32,1513.32
"VA32G103400	TUBO INJETOR",0,2,PERDEU," ",279.78,139.89
"VA32G103500	TUBO INJETOR",0,2,PERDEU," ",279.78,139.89
"VA32G103600	TUBO INJETOR",0,2,PERDEU," ",279.78,139.89
"VA32G6103700	TUBO INJETOR",0,2,PERDEU," ",279.78,139.89
"VA32G6100300	BOMBA INJETORA",0,1,PERDEU," ",10234.27,10234.27
"VA0556370258	ANEL ORING",0,1,PERDEU," ",136.25,136.25
"VA32G6600100	MOTOR DE ARRANQUE",0,1,PERDEU," ",3506.26,3506.26
"VA32G6800100	ALTERNADOR",0,1,PERDEU," ",1698.63,1698.63
"VA32G9000400	SENSOR PRESSÃO",0,1,PERDEU," ",753.94,753.94
"VA32G9000600	SENSOR",0,2,PERDEU," ",1093.66,546.83
"VA32G9000700	SENSOR",0,1,PERDEU," ",337.27,337.27
"VA32G9000200	SENSOR TEMPERATURA DÁGUA",0,1,PERDEU," ",634.36,634.36
"YN35V00050F1	VALVULA SOLENÓIDE",0,1,PERDEU," ",1410.09,1410.09
"YY01V00055R500	JG REP. CILINDRO CAÇAMBA",0,2,PERDEU," ",3560.76,1780.38
"YY01V00054R500	JG REP. CILINDRO PROFUNDIDADE",0,2,PERDEU," ",3208.32,1604.16
"YY01V00053R500	JG RE. CILINDRO LEVANTE",0,4,PERDEU," ",5377.48,1344.37
"YY10V00009F1	BOMBA HIDRAÚLICA",0,1,PERDEU," ",17774.72,17774.72
"YN42H02349P1	ABRAÇADEIRA",0,10,PERDEU," ",109,10.9
"YY42H01477P1	ABRAÇADEIRA",0,10,PERDEU," ",99.9,9.99
"YY01V00055F1	CILINDRO DA CONCHA",0,1,PERDEU," ",4968.71,4968.71
"2418T23986D1	ANEL",0,8,PERDEU," ",62.48,7.81
"2419T6002D7	PINO TRAVA",0,8,PERDEU," ",116.24,14.53
"2445Z869	ANEL ORING",0,8,PERDEU," ",130.8,16.35
"YY12B01436P1	PINO",0,1,PERDEU," ",1229.91,1229.91
"YY12B01448P1	BUCHA",0,4,PERDEU," ",1740.4,435.1
"YY12B01449P1	BUCHA",0,4,PERDEU," ",1460.64,365.16
"YY12B01446P1	BUCHA",0,4,PERDEU," ",2060.96,515.24
"YY12B01447P1	BUCHA",0,4,PERDEU," ",1424.32,356.08
"YY01V00053F1	CILINDRO LEVANTE",0,2,PERDEU," ",8453.16,4226.58
"YY12B01428P1	PINO",0,2,PERDEU," ",1673.44,836.72
"YY12B01429P1	PINO",0,2,PERDEU," ",1707.7,853.85
"YM12B01120P1	BUCHA",0,4,PERDEU," ",1119.08,279.77
"YB12B01101P1	BUCHA",0,4,PERDEU," ",1693.16,423.29
"YY12B01432P1	PINO",0,2,PERDEU," ",2095.4,1047.7
"YY12B01427P1	PINO",0,4,PERDEU," ",3673.4,918.35
"YY12B01435P1	PINO",0,2,PERDEU," ",1593.08,796.54
"YM80S00001F1	FAROL CONJUNTO",0,4,PERDEU," ",1071.88,267.97
"YY02B01174P1	PINO",0,4,PERDEU," ",2681.48,670.37
"YY60D01004P1	PARAFUSO",0,368,PERDEU," ",1840,5
"LP60D01002P1	PORCA",0,368,PERDEU," ",1321.12,3.59
"2424J113C1	SAPATA",0,92,PERDEU," ",17230.68,187.29
"YY62D01027P1	ELO",0,92,PERDEU," ",4159.32,45.21
"YY62D01029P1	BUCHA",0,90,PERDEU," ",3487.5,38.75
"YY62D01031P1	PINO",0,90,PERDEU," ",5101.2,56.68
"YY64D01002F1	ROLETE SUPERIOR",0,4,PERDEU," ",3048.44,762.11
"YY64D00027F1	ROLETE INFERIOR",0,14,PERDEU," ",7884.52,563.18
"YY54D01004P1	MOLA TENSORA",0,2,PERDEU," ",3984.06,1992.03
"YY52D00006P1	RODA GUIA",0,2,PERDEU," ",3257.36,1628.68
"LP52D01009P1	MANCAL RODA GUIA",0,4,PERDEU," ",1257.16,314.29
"2445R441F1	DUOCONE",0,4,PERDEU," ",832.04,208.01
"YY51D01006P1	RODA MOTRIZ",0,2,PERDEU," ",4236.58,2118.29
"LP53D01001P1	PARAFUSO",0,36,PERDEU," ",671.76,18.66
"YY30V00058P1	VALVULA DE CONTROLE",0,1,PERDEU," ",6824.39,6824.39
"ZS18C16045	PARAFUSO",0,14,PERDEU," ",80.08,5.72
"YN20M01675P1	CONDENSADOR",0,1,PERDEU," ",3569.84,3569.84
"YW21C01302P1	AMORTECEDOR",0,2,PERDEU," ",853.86,426.93
"YB02C01066F1	VIDRO",0,1,PERDEU," ",1169.96,1169.96
"YB51C01001P1	VIDRO",0,1,PERDEU," ",1317.12,1317.12
"YY01V00055S005	TAMPA CILINDRO CONCHA",0,1,PERDEU," ",255.25,255.25
"YY01V00055S016	EMBOLO CILINDRO CONCHA",0,1,PERDEU," ",389.68,389.68
"YN50C01173P1	VIDRO",0,1,PERDEU," ",1053.69,1053.69
"YN53C01003F1	MOTOR ELÉTRICO",0,1,PERDEU," ",2049.25,2049.25
"YN40F01019DD	ANEL VEDAÇÃO",0,2,PERDEU," ",490.52,245.26
"YN53C01003S002	PALHETA LIMPADOR",0,2,PERDEU," ",436.02,218.01
"2444P803	VÁLVULA ESTEIRA",0,4,PERDEU," ",254.32,63.58
"LP52D01003P1	EIXO RODA GUIA",0,2,PERDEU," ",730.32,365.16
"LP52D01004P1	BUCHA RODA GUIA",0,4,PERDEU," ",541.4,135.35
"YN02C01787P1	VIDRO",0,1,PERDEU," ",1544.21,1544.21
"2427U900	RESERVATÓRIO",0,1,PERDEU," ",277.96,277.96
"YN03M01695P1	COXIM MOTOR",0,4,PERDEU," ",915.64,228.91
"ZM22C10035	COXIM MOTOR",0,4,PERDEU," ",1053.68,263.42
"YY01V00054S016	EMBOLO CILINDRO PROFUNDIDADE",0,1,PERDEU," ",290.67,290.67
"YY01V00054S005	TAMPA CILINDRO PROFUNDIDADE",0,1,PERDEU," ",454.18,454.18
"YX22V00007F1	EIXO MOTOR DE GIRO",0,1,PERDEU," ",2089.22,2089.22
"YX32W0002S210	ENGRENAGEM",0,3,PERDEU," ",2362.62,787.54
"YX15V00004S742	PLACA FRICÇÃO",0,3,PERDEU," ",2370.81,790.27
"YX15V00004S743	PLACA FRICÇÃO",0,4,PERDEU," ",3549.84,887.46
"YM30P01007F1	ACOPLAMENTO",0,1,PERDEU," ",2180.06,2180.06
"45Z91D104	ANEL ORING",0,8,PERDEU," ",46.16,5.77
"YN20P01034P2	TAMPA TANQUE DIESEL",0,2,PERDEU," ",276.14,138.07
"YY12P00012P1	SILENCIOSO",0,1,PERDEU," ",1104.56,1104.56
"YB12P01013P1	TUBO",0,1,PERDEU," ",461.45,461.45
"YY11P01028P1	MANGUEIRA FILTRO DE AR",0,1,PERDEU," ",354.26,354.26
"YY05P00031S001	RADIADOR DÁGUA",0,1,PERDEU," ",4118.49,4118.49
"YN02P01095P1	COXIM",0,8,PERDEU," ",1373.44,171.68
"YY02P01027P1	SUPORTE DE FERRO",0,1,PERDEU," ",408.76,408.76
"YY02P01028P1	SUPORTE DE FERRO",0,1,PERDEU," ",498.69,498.69
"YY01V00054F1	CILINDRO DE PROFUNDIDADE",0,1,PERDEU," ",5259.38,5259.38
"YF30V00013F1	DISTRIBUIDOR",0,1,PERDEU," ",4583.57,4583.57
"YN30V00105F1	VÁLVULA PILOTO",0,1,PERDEU," ",2697.82,2697.82
"YN12B01602D1	ARRUELA DE AJUSTE",0,8,PERDEU," ",109.04,13.63
"YY01V00053S016	EMBOLO CILINDRO LEVANTE",0,2,PERDEU," ",552.28,276.14
"YY01V00053S005	TAMPA DO CILINDRO LEVANTE",0,2,PERDEU," ",881.1,440.55
"YN52S00032P1	POTENCIONADOR",0,1,PERDEU," ",1809.45,1809.45
"YY05P01238P1	TUBO FLEXIVEL",0,1,PERDEU," ",1653.21,1653.21
"YN53C01003S001	BRAÇO LIMPADOR",0,2,PERDEU," ",1326.2,663.1
"MAO DE OBRA MECANICA",0,300,PERDEU," ",29064,96.88
"YN52D01008P1	PINO TRAVA",0,4,PERDEU," ",50.76,12.69
"2830445	JUNTA",0,8,PERDEU," ",246.48,30.81
"2445R220D4	ANEL VEDAÇÃO",0,8,PERDEU," ",97.36,12.17
"YM12B01039P1	ELO",0,1,PERDEU," ",477.52,477.52
"2444P803	VÁLVULA ESTICADOR",0,2,PERDEU," ",63.44,31.72
"YN50C01189P1	FECHADURA",0,1,PERDEU," ",353.43,353.43
"YN20M00107S020	EVAPORADOR",0,1,PERDEU," ",4452.32,4452.32
"YM12P00010P1	SILENCIOSO",0,1,PERDEU," ",679.67,679.67
"YM12P01009P1	TUBO ESCAPE",0,1,PERDEU," ",232.9,232.9
"YN64D01068F1	ROLETE SUPERIOR",0,8,PERDEU," ",6379.84,797.48
"2445R361F1	DUOCONE",0,8,PERDEU," ",652.48,81.56
"YN64D01069P1	EIXO",0,4,PERDEU," ",942.48,235.62
"YN03M01695P1	COXIM MOTOR",0,8,PERDEU," ",398.72,49.84
"YN50C01173P1	VIDRO FRONTAL",0,1,PERDEU," ",1622.16,1622.16
"YM54D01003P2	MOLA ESTEIRA",0,2,PERDEU," ",2700.58,1350.29
"YF64D00001F1	ROLETE INFERIOR",0,14,PERDEU," ",7650.44,546.46
"YM51D01001P1	RODA MOTRIZ",0,2,PERDEU," ",2791.2,1395.6
"ZS13C16045	PARAFUSO",0,120,PERDEU," ",601.2,5.01
"YN40F01019D7	ANEL VEDAÇÃO",0,4,PERDEU," ",17.04,4.26
"YM12B01052P1	PINO",0,2,PERDEU," ",1613.1,806.55
"2445R138D8	RETENTOR",0,8,PERDEU," ",144.96,18.12
"YM43H01013P1	TUBO HIDRÁULICO",0,2,PERDEU," ",507.48,253.74
"YM60D00004P1	SAPATA",0,60,PERDEU," ",11200.8,186.68
"YN52D01011P1	MANCAL RODA GUIA",0,4,PERDEU," ",1377.48,344.37
"2445R152D1	ANEL ORING",0,8,PERDEU," ",45.68,5.71
"YB10V00004S019	VEDADOR",0,2,PERDEU," ",44.22,22.11
"YM01V00017R300	JG. REP. CILINDRO PROFUNDIDADE",0,1,PERDEU," ",1130.98,1130.98
"YN52D01001P1	EIXO RODA GUIA",0,2,PERDEU," ",489.36,244.68
"ZD11G07000	ANEL",0,8,PERDEU," ",39.84,4.98
"2439P177	PISTÃO ESTICADOR",0,2,PERDEU," ",978.74,489.37
"YN40F01019D8	ANEL VEDAÇÃO",0,4,PERDEU," ",20.04,5.01
"YN52D01006P1	RODA GUIA",0,2,PERDEU," ",2261.96,1130.98
"2420P1580D4	PARAFUSO",0,56,PERDEU," ",304.64,5.44
"2445R451F1	DUOCONE",0,8,PERDEU," ",848.24,106.03
"YM01V00017F1	CILINDRO PROFUNDIDADE",0,1,PERDEU," ",4558.35,4558.35
"2438U999S4	BUCHA METÁLICA",0,2,PERDEU," ",114.18,57.09
"LQ01V00003S014	EMBÔLO",0,1,PERDEU," ",335.31,335.31
"YN02C02136P1	VIDRO LATERAL",0,1,PERDEU," ",801.11,801.11
"YM12B01070P1	PINO",0,2,PERDEU," ",1254.22,627.11
"YN12B01596P1	BUCHA",0,4,PERDEU," ",844.6,211.15
"YM01V00019F1	CILINDRO LEVANTE",0,2,PERDEU," ",7032.36,3516.18
"2438U1109S14	BUCHA METÁLICA",0,2,PERDEU," ",106.94,53.47
"YM01V00019S015	EMBÔLO",0,1,PERDEU," ",308.12,308.12
"2438U1109S14	BUCHA",0,2,PERDEU," ",328.06,164.03
"YM12B01040P1	ELO",0,1,PERDEU," ",471.24,471.24
"YB12B01072P1	BUCHA",0,4,PERDEU," ",920.72,230.18
"YM02B01036P1	BUCHA",0,4,PERDEU," ",471.24,117.81
"B16T0442D52	CALÇO 0.50MM",0,10,PERDEU," ",18.1,1.81
"B16T0442D39	CALÇO 0.90MM",0,10,PERDEU," ",18.1,1.81
"B16T0442D4	CALÇO 1.6MM",0,10,PERDEU," ",18.1,1.81
"2419P210	PINO",0,50,PERDEU," ",2039,40.78
"2424J376	ELO L.D.",0,40,PERDEU," ",2356.4,58.91
"YN30V00080F1	VÁLVULA",0,1,PERDEU," ",2383.39,2383.39
"LC52S00019P1	SENSOR PRESSÃO DO COMANDO",0,1,PERDEU," ",951.54,951.54
"YN03M01573P1	COXIM MOTOR",0,8,PERDEU," ",376.96,47.12
"YM05P00019S006	RADIADOR DE ÓLEO",0,1,PERDEU," ",2174.96,2174.96
"YN30V00105R150	JG. REPARO JOY STICK",0,1,PERDEU," ",650.67,650.67
"YB12B01838P1	BUCHA",0,4,PERDEU," ",1076.6,269.15
"YM12B01066P1	PINO",0,2,PERDEU," ",1866.84,933.42
"YN64D01069P1	EIXO ROLETE",0,4,PERDEU," ",942.48,235.62
"ZD12P02900	ANEL ORING",0,20,PERDEU," ",114.2,5.71
"2405P415	BUCHA MESTRE",0,8,PERDEU," ",311.76,38.97
"YM01V00018F1	CILINDRO DA CONCHA",0,1,PERDEU," ",3262.43,3262.43
"2438U1949S4	BUCHA METÁLICA",0,2,PERDEU," ",100.22,50.11
"YM01V00018S015	EMBÔLO",0,1,PERDEU," ",293.53,293.53
"YM12B01092P1	BUCHA",0,4,PERDEU," ",612.84,153.21
"YM10V00006S123	ROLAMENTO",0,2,PERDEU," ",350.8,175.4
"YM10V00006S124	ROLAMENTO",0,2,PERDEU," ",388.04,194.02
"YM12B01135P1	BUCHA",0,4,PERDEU," ",632.88,158.22
"YM12B01136P1	BUCHA",0,4,PERDEU," ",552.68,138.17
"YN32W01072P1	ROLAMENTO",0,4,PERDEU," ",335.04,83.76
"ZR16X04000	ANEL ORING",0,9,PERDEU," ",57.96,6.44
"4895347	RETENTOR",0,8,PERDEU," ",355.12,44.39
"4895183	BUCHA",0,16,PERDEU," ",274.88,17.18
"YN32W01066P1	PINO GUIA",0,3,PERDEU," ",47.25,15.75
"YN32W01030P1	ROLAMENTO",0,2,PERDEU," ",157.5,78.75
"YN02C01787P1	VIDRO",0,1,PERDEU," ",1517.76,1517.76
"YN02C03160P1	VIDRO",0,1,PERDEU," ",1171.25,1171.25
"YM01V00019R300	JG. REP. CILINDRO LEVANTE",0,4,PERDEU," ",3694.16,923.54
"YM02B01069P1	PINO",0,2,PERDEU," ",2162.08,1081.04
"2420T6976	PARAFUSO",0,360,PERDEU," ",1803.6,5.01
"2420P1552	PORCA",0,360,PERDEU," ",1278,3.55
"2445Z1449	VEDAÇÃO",0,176,PERDEU," ",352,2
"2405P416	BUCHA",0,50,PERDEU," ",1718,34.36
"2853120	TUBO ENCHIMENTO",0,1,PERDEU," ",497.57,497.57
"YN32W01073P1	ROLAMENTO",0,6,PERDEU," ",1065.3,177.55
"4897877	JUNTA CÁRTER",0,2,PERDEU," ",167.52,83.76
"ZD12P02000	ANEL ORING",0,36,PERDEU," ",283.68,7.88
"YN35V00050F1	VALVULA SOLENÓIDE",0,1,PERDEU," ",1653.78,1653.78
"YM10V01002F1	VÁLVULA REGULADORA",0,1,PERDEU," ",2812.86,2812.86
"YN32W01053P1	ENGRENAGEM",0,3,PERDEU," ",3200.19,1066.73
"YN32W01056P1	ANEL ORING",0,12,PERDEU," ",68.76,5.73
"2852684	RESPIRO",0,2,PERDEU," ",187.58,93.79
"4899632	VÁLVULA ADMISSÃO",0,4,PERDEU," ",392.32,98.08
"YN32W01029P1	ROLAMENTO",0,2,PERDEU," ",183.28,91.64
"71469389	CARRIER",0,1,PERDEU," ",1142.61,1142.61
"2445R442F1	DUOCONE",0,4,PERDEU," ",738.92,184.73
"2405P482	BUCHA",0,4,PERDEU," ",343.64,85.91
"YM32W01002P1	PINHÃO GIRO",0,1,PERDEU," ",2226.52,2226.52
"2437U213S157	MOLA",0,24,PERDEU," ",309.36,12.89
"2424J377	ELO L.E.",0,40,PERDEU," ",2434,60.85
"2419P4211	PINO MESTRE",0,8,PERDEU," ",652.96,81.62
"4895393	ANEL ORING",0,8,PERDEU," ",34.4,4.3
"2853443	BOMBA DÁGUA",0,2,PERDEU," ",701.6,350.8
"YX10V00003S015	ANEL ORING",0,15,PERDEU," ",118.2,7.88
"YN02B01417D1	ARRUELA",0,16,PERDEU," ",206.24,12.89
"YM01V00018R300	JG. REP. CILINDRO CONCHA",0,2,PERDEU," ",2176.4,1088.2
"YN55V01057P1	VEDADOR",0,10,PERDEU," ",343.6,34.36
"YM10V00006S535	RETENTOR",0,8,PERDEU," ",126,15.75
"YM10V00003S702	ANEL ORING",0,16,PERDEU," ",68.8,4.3
"2456R442F1	FAROL CONJUNTO",0,6,PERDEU," ",476.82,79.47
"2852205	CÁRTER",0,1,PERDEU," ",851.95,851.95
"4899091	PARAFUSO",0,24,PERDEU," ",274.8,11.45
"YN10V00033R100	EIXO DA PLANETÁRIA",0,1,PERDEU," ",917.1,917.1
"4890833	RETENTOR",0,2,PERDEU," ",168.96,84.48
"4899039	PARAFUSO",0,12,PERDEU," ",94.56,7.88
"2853095	COLETOR ESCAPE",0,1,PERDEU," ",1261.4,1261.4
"YN05P0058S013	COXIM RADIADOR",0,8,PERDEU," ",658.64,82.33
"2452U202S5	PARAFUSO",0,8,PERDEU," ",68.72,8.59
"4895187	VÁLVULA ESCAPE",0,4,PERDEU," ",352.24,88.06
"YN35V00004S361	ANEL O",0,10,PERDEU," ",64.4,6.44
"YN35V00004S362	ANEL O",0,10,PERDEU," ",78.8,7.88
"YN35V00004S363	ANEL O",0,10,PERDEU," ",78.8,7.88
"2852037	JOGO DE ANÉIS",0,2,PERDEU," ",375.14,187.57
"2853375	VOLANTE DO MOTOR",0,1,PERDEU," ",1227.09,1227.09
"4897178	VEDADOR",0,8,PERDEU," ",206.16,25.77
"2852221	CREMALHEIRA",0,2,PERDEU," ",621.42,310.71
"2852364	PARAFUSO",0,16,PERDEU," ",56.8,3.55
"4895360	ISOLADOR",0,16,PERDEU," ",240.48,15.03
"2852033	JUNTA DA TAMPA",0,16,PERDEU," ",297.76,18.61
"4895361	HASTE",0,8,PERDEU," ",847.68,105.96
