descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Álcool etílico em gel 70% (70 INPM) 500 gramas;",1299310,5,51499,ATIVO,FRASCO,411992,8
"Sabonete líquido.",1299314,121,8888,ATIVO,GALAO,176871.2,19.9
"Álcool etílico em gel 70% (70 INPM) 500 gramas;",1303476,6,6201,ATIVO,FRASCO,49608,8
"Sabonete líquido.",1319822,122,2962,ATIVO,GALAO,58943.8,19.9
