descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Aparelho telefônico com fio.",1418668,4,228,ATIVO,UNIDADE,9678.6,42.45
"BANDEJA Acrílica dupla fixa",1418669,9,355,ATIVO,UNIDADE,9215.8,25.96
"BARBANTE FIO 8",1418670,10,370,ATIVO,UNIDADE,8473,22.9
"Bateria ALCALINA, 9 volts",1418671,11,437,ATIVO,CARTELA,2613.26,5.98
"Bloco de recado autoadesivo, reposicionava, 38mmx50mm cor Ne",1418672,13,920,ATIVO,PACOTE,2465.6,2.68
"BOBINA DE SENHA NUMERICA",1418673,15,426,ATIVO,UNIDADE,3821.22,8.97
"BOBINA DE SENHA NUMERICA 000 a 999",1418674,16,506,ATIVO,UNIDADE,4538.82,8.97
"Borracha apagadora escritas branca escolar  nº 40",1418675,18,230,ATIVO,CAIXA,1607.7,6.99
"Caixa para correspondência.",1418676,28,240,ATIVO,UNIDADE,9000,37.5
"Calculadora de mesa 12 digitos.",1418677,29,460,ATIVO,UNIDADE,7530.2,16.37
"Extrator de grampo de metal.",1418678,68,125,ATIVO,CAIXA,1482.5,11.86
"grafite de 0,7 MM para lapiseira tipo B",1418679,77,43,ATIVO,CAIXA,262.3,6.1
"Grampo para grampeador galvanizado 23/13 caixas com 1000",1418680,80,340,ATIVO,CAIXA,1356.6,3.99
"Livro fiscal ponto.",1418681,93,408,ATIVO,UNIDADE,3043.68,7.46
"Pasta arquivo de A-Z  tamanho oficio",1418682,106,930,ATIVO,UNIDADE,8435.1,9.07
"Pasta Arquivo polipropileno 335 x 55 x 235 mm.",1418683,107,1930,ATIVO,UNIDADE,8356.9,4.33
"Pasta catalogo para documentos tamanho oficio",1418684,111,805,ATIVO,UNIDADE,10424.75,12.95
"Pen drive 128GB USB 3.0",1418685,115,43,ATIVO,UNIDADE,5559.47,129.29
"Pen drive 64GB, USB 3.0",1418686,116,56,ATIVO,UNIDADE,2582.72,46.12
"Pen drive de 16 Gb, USB 2.0",1418687,117,309,ATIVO,UNIDADE,6708.39,21.71
"Pen drive de 4GB, USB 2.0",1418688,118,334,ATIVO,UNIDADE,6339.32,18.98
"Pen drive de 8 Gb, USB 2.0",1418689,119,234,ATIVO,UNIDADE,4530.24,19.36
"Perfurador 2 furos para ate 20 folhas de papel 75g/m²",1418690,121,296,ATIVO,UNIDADE,4410.4,14.9
"Pilha Média: pilha alcalinas",1418691,123,1735,ATIVO,CARTELA,18443.05,10.63
"Pilha pequena alcalinas",1418692,125,2735,ATIVO,CARTELA,14495.5,5.3
"Quadro de aviso 60x90cm.",1418693,134,70,ATIVO,UNIDADE,3209.5,45.85
