descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"OLEO MINERAL PARA ENGRENAGEM FECHADAS ISO 220",1299291,15,8,ATIVO,BALDE,3656,457
"Oleo lubrificante multifuncional unitactor 10W30 para transm",1301385,4,60,ATIVO,BALDE,23334,388.9
"Óleo lubrificante para sistemas hidráulicos ISO VG 5 a 460-D",1303454,19,100,ATIVO,BALDE,47800,478
"Óleo lubrificante semissintético SAE 15W40, recomendado para",1303455,18,288,ATIVO,LITROS,11433.6,39.7
"Graxa lubrificante a base de sabão de calcio e oleo mineral",1305459,3,8,ATIVO,TUBO,30784,3848
"Óleo lubrificante multiviscoco SAE 15W40.",1307522,6,150,ATIVO,BALDE,62700,418
"Graxa a base de sabão de lítio com aditivação extrema pressã",1309535,2,8,ATIVO,BALDE,3840,480
"Fluído de Freio e Embreagem DOT4 500ml J1703 (20-500 ml) ISS",1309536,1,60,ATIVO,UNIDADE,1725,28.75
"Óleo lubrificante multiviscoco SAE 15W40",1311582,5,3,ATIVO,TUBO,11535,3845
"Oleo Mineral LHM, especifico para sistema hidraulico de frei",1311583,14,100,ATIVO,LITRO,11980,119.8
"Óleo lubrificante para sistema de embreagem e freios SAE 20W",1313573,10,55,ATIVO,BALDE,19470,354
"Óleo lubrificante para caixa de transmissão (EATON) E Motore",1313574,9,10,ATIVO,BALDE,3845,384.5
"OLEO MINERAL PARA ENGRENAGEM FECHADAS ISO 460",1315715,16,8,ATIVO,BALDE,3904,488
"Óleo lubrificante para caixa de marchas SAE 80W90 API GL3.",1315716,8,10,ATIVO,BALDE,3510,351
"Óleo lubrificante para transmissões automotivas SAE 85W140",1319796,13,10,ATIVO,BALDE,4480,448
"Óleo lubrificante para sistemas hidráulicos ISO VG68-DIN 515",1319797,11,300,ATIVO,BALDE,143100,477
