ano,data,dataVencimento,itens,numero,ocorrencias
2021,2021-08-24,2022-08-24,"itens_a9ba83f0-4d9b-4d16-99be-1975dcd23030.csv",46,"ocorrencias_846c90d9-973c-49cb-b690-ff455807922c.csv"
2021,2021-08-24,2022-08-24,"itens_bc1f018c-18cd-4916-9832-c7eaa0c23945.csv",53,"ocorrencias_7f687453-84d6-474c-9b34-f47a8b208ee1.csv"
2021,2021-08-24,2022-08-24,"itens_4a248dbc-07f7-4864-9433-24107ac2819d.csv",40," "
2021,2021-08-24,2022-08-24,"itens_9172f1dd-b580-4819-b9a0-5e4f660f5d48.csv",51," "
2021,2021-08-24,2022-08-24,"itens_6f236026-db16-42ee-8e3e-bc34deb4db73.csv",49,"ocorrencias_9278c28a-600b-492b-b0bd-a891cba3f06a.csv"
2021,2021-08-24,2022-08-24,"itens_23642468-8d1d-4031-be8c-71dca8e2ea92.csv",48,"ocorrencias_7e04f7c5-61cd-4d1b-b263-609816a3e8d6.csv"
2021,2021-08-24,2022-08-24,"itens_68f0cb5d-f2f0-4ba9-95d6-353dc9e619db.csv",50," "
2021,2021-08-24,2022-08-24,"itens_f8ea4cb8-ce15-4819-969d-2ca421cdc404.csv",41," "
2021,2021-08-24,2022-08-24,"itens_90502290-50cb-4f0b-b804-21db9e077331.csv",42," "
2021,2021-08-24,2022-08-24,"itens_9ba0ed1e-0f3e-476f-bc84-111357a7893d.csv",38," "
2021,2021-08-24,2022-08-24,"itens_d50009c7-da72-427f-8216-f1f6f593a0b1.csv",39,"ocorrencias_73cc9400-cff5-4a66-85ff-b14f71a3fe60.csv"
2021,2021-08-24,2022-08-24,"itens_8b3e73d3-0a07-465d-8266-69bc80b8dbcb.csv",36,"ocorrencias_bf4cca14-5de4-4c0e-9b92-fb1a407cb9a6.csv"
2021,2021-08-24,2022-08-24,"itens_e382451f-893b-4e5b-972d-b5472a0c952d.csv",44,"ocorrencias_ac6c893f-0882-40e1-87e6-146acc79a66c.csv"
2021,2021-08-24,2022-08-24,"itens_4ab5aca8-9519-450b-9a41-7a7787f617a1.csv",52,"ocorrencias_d9f2f076-3947-4cdb-b773-652e7f84fdc0.csv"
2021,2021-08-24,2022-08-24,"itens_8fbf81d0-3ff2-4285-9a54-6cf945589655.csv",43," "
2021,2021-08-24,2022-08-24,"itens_b8e92df9-46b5-4724-8cb9-fdd842b82bd5.csv",55,"ocorrencias_c61668ee-ce0a-468a-abd0-cb9af7f46a9f.csv"
2021,2021-08-24,2022-08-24,"itens_ade733c4-ab3d-48b5-a5a3-d1fa5a2c9e3c.csv",47,"ocorrencias_b3768095-ca49-42c8-8d86-1514b1836219.csv"
2021,2021-08-24,2022-08-24,"itens_ee086704-403c-4a3b-832f-c56e6812fbe6.csv",45," "
2021,2021-08-24,2022-08-24,"itens_b1d266bb-4c70-468f-8aef-75922b09b1f4.csv",37," "
