acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1045,2021,"APLICAÇÕES DIRETAS","Receitas de Impostos e de Transferência de Impostos - Saúde",10,6,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1049,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,9,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,304,
1050,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,12,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1050,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,12,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1050,2021,"APLICAÇÕES DIRETAS","Receitas de Impostos e de Transferência de Impostos - Saúde",10,12,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1052,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,18,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,305,
1054,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,22,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1055,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,26,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1056,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,29,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1057,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,32,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1058,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,35,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1060,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,40,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
1206,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/União",10,63,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,305,
1207,2021,"APLICAÇÕES DIRETAS","Receitas de Impostos e de Transferência de Impostos - Saúde",10,66,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,305,
1048,2021,"APLICAÇÕES DIRETAS","Transf. do SUS/Estado",10,71,44900000,"FUNDO MUNICIPAL DE SAÚDE"," ",1013,301,
