descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Suporte para copo 180 ml",1299312,150,720,ATIVO,UNIDADE,19872,27.6
"Saca de tecido crua",1299315,127,4675,ATIVO,PACOTE,19868.75,4.25
"Pano de Prato.",1301417,96,5925,ATIVO,UNIDADE,22041,3.72
"VASSOURA DE PALHA",1303480,156,3007,ATIVO,UNIDADE,53223.9,17.7
"Rodo com propulsor",1303487,113,118,ATIVO,UNIDADE,67260,570
"Pano de Prato.",1305480,95,17775,ATIVO,UNIDADE,66123,3.72
"Dispensador COPO SUJO ÁGUA",1309567,43,170,ATIVO,UNIDADE,4282.3,25.19
"Desodorizador de ambientes 360 ml.",1311608,35,4200,ATIVO,FRASCO,25158,5.99
"Refil Mop seco 60 cm",1313598,108,1430,ATIVO,UNIDADE,32275.1,22.57
"Saca de tecido 100 % alvejado",1315743,124,11850,ATIVO,UNIDADE,50362.5,4.25
"Saca de tecido crua",1315744,126,14025,ATIVO,PACOTE,59606.25,4.25
"Espanador eletrostático",1315753,50,470,ATIVO,UNIDADE,7943,16.9
"Luva Plástica transparente",1317798,85,2050,ATIVO,PACOTE,4018,1.96
"Saca de tecido 100 % alvejado",1319823,125,3950,ATIVO,UNIDADE,16787.5,4.25
"Refil Mop seco 80 cm",1319828,109,1480,ATIVO,UNIDADE,40996,27.7
