descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"1559433	ROLAMENTO",1345454,4286,10,ATIVO,UNIDADE,867.4,86.74
"MAO DE OBRA MECANICA",1345455,4315,200,ATIVO,HORAS,19014,95.07
"2035492	ALTERNADOR",1345486,4285,1,ATIVO,UNIDADE,2037.22,2037.22
"2582515	CILINDRO LEVANTE L.D.",1345487,4283,1,ATIVO,UNIDADE,1488.96,1488.96
"9T2393	CILINDRO DIRECIONAL L.D.",1345488,2442,1,ATIVO,UNIDADE,1131.28,1131.28
"4J5309	RASPADOR",1345489,2441,16,ATIVO,UNIDADE,181.44,11.34
"9T2369	EMBOLO",1345490,2440,2,ATIVO,UNIDADE,308.14,154.07
"9T2456	HASTE CILINDRO DA LÂMINA",1345491,2439,2,ATIVO,UNIDADE,1340.7,670.35
"9T2524	EMBOLO",1345492,2438,2,ATIVO,UNIDADE,300.84,150.42
"9T2525	HASTE",1345493,2437,2,ATIVO,UNIDADE,1292.56,646.28
"8D5377	ENGRENAGEM",1345494,2436,2,ATIVO,UNIDADE,1718.68,859.34
"9D0733	MANCAL",1345495,2435,4,ATIVO,UNIDADE,1641.72,410.43
"8W5092	PINHAO DO GIRO",1345496,2434,2,ATIVO,UNIDADE,1548.22,774.11
"5Y0769	EIXO CARDÃ",1345497,2433,1,ATIVO,UNIDADE,1267.5,1267.5
"9T1711	ESPAÇADOR",1345498,2432,12,ATIVO,UNIDADE,372.84,31.07
"9T1630	JUNTA",1345499,2431,8,ATIVO,UNIDADE,79.28,9.91
"7T8272	CONE ROLAMENTO",1345500,2430,6,ATIVO,UNIDADE,1090.74,181.79
"7T8273	CAPA ROLAMENTO",1345501,2429,6,ATIVO,UNIDADE,715.5,119.25
"5M2894	ARRUELA",1345502,2428,12,ATIVO,UNIDADE,264,22
"5P3863	ANEL ORING",1345503,2427,20,ATIVO,UNIDADE,27.6,1.38
"8W6590	CALÇO",1345504,2426,16,ATIVO,UNIDADE,555.52,34.72
"5T7124	CARCAÇA",1345505,2425,1,ATIVO,UNIDADE,3622,3622
"5R4787	PLACA",1345506,2424,12,ATIVO,UNIDADE,758.16,63.18
"8C3425	PARAFUSO",1345507,2423,16,ATIVO,UNIDADE,146.72,9.17
"5Y0767	CRUZETA",1345508,2422,8,ATIVO,UNIDADE,1005.36,125.67
"2G5675	ARRUELA",1345509,2421,12,ATIVO,UNIDADE,203.64,16.97
"5S7379	PARAFUSO",1345510,2420,10,ATIVO,UNIDADE,63.1,6.31
"8D2811	ARRUELA",1345511,2419,12,ATIVO,UNIDADE,178.68,14.89
"2G8624	ROLAMENTO DE ENCOSTO",1345512,2418,6,ATIVO,UNIDADE,233.76,38.96
"5P8842	RASPADOR",1345513,2417,16,ATIVO,UNIDADE,100.96,6.31
"2G8616	PINO",1345514,2416,4,ATIVO,UNIDADE,235.8,58.95
"9T2395	CILINDRO DIRECIONAL L.E.",1345515,2443,1,ATIVO,UNIDADE,1131.28,1131.28
"1922613	SILENCIOSO",1345516,4284,1,ATIVO,UNIDADE,587.76,587.76
"8D5344	ENGRENAGEM",1345517,2444,2,ATIVO,UNIDADE,1771.14,885.57
"9M1974	ARRUELA",1345518,2446,32,ATIVO,UNIDADE,201.92,6.31
"2582514	CILINDRO LEVANTE L.E.",1345519,4282,1,ATIVO,UNIDADE,1488.96,1488.96
"1429193	JG. REP. CIL.  LEVANTE",1345520,4281,6,ATIVO,UNIDADE,668.64,111.44
"328139	CREMALHEIRA",1345521,4280,2,ATIVO,UNIDADE,527.68,263.84
"1707666	TAMPA",1345522,4279,2,ATIVO,UNIDADE,166.42,83.21
"2584071	PARABRISA",1345523,4278,1,ATIVO,UNIDADE,1360.37,1360.37
"4K8864	ABRAÇADEIRA",1345524,4277,10,ATIVO,UNIDADE,77.4,7.74
"7M7410	BUJÃO",1345525,4276,8,ATIVO,UNIDADE,304.64,38.08
"2298757	SENSOR",1345526,4275,1,ATIVO,UNIDADE,477.7,477.7
"2086176	TERMINAL",1345527,4274,8,ATIVO,UNIDADE,163.12,20.39
"2583457	RADIADOR",1345528,4273,1,ATIVO,UNIDADE,2194.63,2194.63
"2583562	AMORTECEDOR",1345529,4272,4,ATIVO,UNIDADE,1080.84,270.21
"MAO DE OBRA MECANICA",1345530,2462,300,ATIVO,HORAS,28704,95.68
"3S0303	RETENTOR",1345531,2461,16,ATIVO,UNIDADE,1112.64,69.54
"4K7463	RETENTOR",1345532,2460,16,ATIVO,UNIDADE,430.88,26.93
"1W1695	VÁLVULA BOMBA INJETORA",1345533,2459,2,ATIVO,UNIDADE,3653.16,1826.58
"9D1177	PINHÃO DO EIXO",1345534,2458,2,ATIVO,UNIDADE,1021.1,510.55
"5T2925	CALÇO BRONZE",1345535,2457,12,ATIVO,UNIDADE,1351.68,112.64
"6G4524	CALÇO BRONZE",1345536,2456,16,ATIVO,UNIDADE,1010.88,63.18
"8D9296	RÓTULA",1345537,2455,4,ATIVO,UNIDADE,343.64,85.91
"4K8659	BUCHA",1345538,2454,6,ATIVO,UNIDADE,281.1,46.85
"7K0984	BUCHA",1345539,2453,6,ATIVO,UNIDADE,622.02,103.67
"2G4011	BUCHA",1345540,2452,6,ATIVO,UNIDADE,711.36,118.56
"9D0178	BUCHA",1345541,2451,8,ATIVO,UNIDADE,664.4,83.05
"6G1664	ADAPTADOR",1345542,2450,2,ATIVO,UNIDADE,1304.98,652.49
"2G1085	CARCAÇA PONTA DE EIXO",1345543,2449,2,ATIVO,UNIDADE,5480.34,2740.17
"8D8787	ENGRENAGEM TANDEM",1345544,2448,4,ATIVO,UNIDADE,3391.2,847.8
"8D9784	PORCA TRAVANTE",1345545,2447,4,ATIVO,UNIDADE,116.4,29.1
"9S8009	BUJÃO",1345546,2445,8,ATIVO,UNIDADE,248.56,31.07
"6G8425	VÁLVULA DE FREIO",1345547,2415,2,ATIVO,UNIDADE,1972.76,986.38
"1H9696	RETENTOR",1345672,2414,8,ATIVO,UNIDADE,14.96,1.87
"2G6377	ENGRENAGEM  MOTRIZ",1345673,2412,4,ATIVO,UNIDADE,3528.08,882.02
"75208341	TERMOSTATO",1345674,2256,1,ATIVO,UNIDADE,102.2,102.2
"73164370	HÉLICE MOTOR",1345675,2255,1,ATIVO,UNIDADE,952.66,952.66
"75257700	RADIADOR DE ÓLEO",1345676,2254,1,ATIVO,UNIDADE,4191.59,4191.59
"87632361	CILINDRO INCLINAÇÃO",1345677,2253,1,ATIVO,UNIDADE,1750.2,1750.2
"J928161	SOLENÓIDE",1345678,2252,1,ATIVO,UNIDADE,644.82,644.82
"75250656	PORCA",1345679,2251,90,ATIVO,UNIDADE,506.7,5.63
"87625354	PARAFUSO",1345680,2250,90,ATIVO,UNIDADE,702,7.8
"87632371	CILINDRO DIREÇÃO",1345681,2249,1,ATIVO,UNIDADE,1007.36,1007.36
"75287719	ANEL",1345682,2248,12,ATIVO,UNIDADE,66.36,5.53
"75289465	FLANGE",1345683,2247,1,ATIVO,UNIDADE,304.91,304.91
"75266819	BARRA",1345684,2246,2,ATIVO,UNIDADE,2402.98,1201.49
"73125483	CALÇO DE AJUSTE",1345685,2245,64,ATIVO,UNIDADE,347.52,5.43
"73125482	CALÇO DESGASTE",1345686,2244,24,ATIVO,UNIDADE,2064,86
"75248931	SAPATA",1345687,2243,4,ATIVO,UNIDADE,2192.48,548.12
"87616832	CHAPA",1345688,2242,16,ATIVO,UNIDADE,431.36,26.96
"73125891	INTERRUPTOR",1345689,2241,1,ATIVO,UNIDADE,553.74,553.74
"75220797	JG REPARO",1345690,2240,6,ATIVO,UNIDADE,796.86,132.81
"75220700	JG REPARO",1345691,2239,6,ATIVO,UNIDADE,844.26,140.71
"75248807	PLACA",1345692,2238,24,ATIVO,UNIDADE,1173.12,48.88
"75243732	SUPORTE",1345693,2237,12,ATIVO,UNIDADE,1263.12,105.26
"75289439	VÁLVULA",1345694,2236,1,ATIVO,UNIDADE,1950.15,1950.15
"75288512	ROLAMENTO",1345695,2235,4,ATIVO,UNIDADE,363.76,90.94
"75286312	TENSOR DA CORREIA",1345696,2234,2,ATIVO,UNIDADE,874.46,437.23
"J800976	BOMBA DÁGUA",1345697,2233,2,ATIVO,UNIDADE,888.68,444.34
"75287712	PISTÃO",1345698,2232,1,ATIVO,UNIDADE,385.29,385.29
"75286636	ENGRENAGEM",1345699,2231,1,ATIVO,UNIDADE,535.67,535.67
"75289673	ENGRENAGEM",1345700,2230,1,ATIVO,UNIDADE,672.43,672.43
"71103527	ENGRENAGEM ANELAR",1345701,2257,1,ATIVO,UNIDADE,1082.21,1082.21
"75249889	CHICOTE FREIO",1345702,2229,1,ATIVO,UNIDADE,212.49,212.49
"75324054	BOMBA HIDRÁULICA",1345703,2258,1,ATIVO,UNIDADE,2253.68,2253.68
"75288824	CRUZETA",1345704,2260,6,ATIVO,UNIDADE,897.54,149.59
"73163981	SUPORTE FERRO",1345705,2287,2,ATIVO,UNIDADE,474.36,237.18
"87354991	FLANGE",1345706,2286,1,ATIVO,UNIDADE,208.84,208.84
"75324849	TUBO",1345707,2285,2,ATIVO,UNIDADE,184.84,92.42
"75324846	TUBO",1345708,2284,2,ATIVO,UNIDADE,277.26,138.63
"73163866	COXIM",1345709,2283,10,ATIVO,UNIDADE,446.3,44.63
"75286118	CHICOTE",1345710,2282,1,ATIVO,UNIDADE,179.02,179.02
"73125849	ROLAMENTO",1345711,2281,6,ATIVO,UNIDADE,565.8,94.3
"73157027	TIRANTE",1345712,2280,6,ATIVO,UNIDADE,417.66,69.61
"70911040	PORCA",1345713,2279,18,ATIVO,UNIDADE,16.92,0.94
"73121925	ARRUELA",1345714,2278,18,ATIVO,UNIDADE,76.5,4.25
"73125852	ROLAMENTO",1345715,2277,12,ATIVO,UNIDADE,690.84,57.57
"75248810	PLACA",1345716,2276,28,ATIVO,UNIDADE,707.84,25.28
"75248809	CALÇO",1345717,2275,80,ATIVO,UNIDADE,284,3.55
"75248811	CHAPA",1345718,2274,18,ATIVO,UNIDADE,703.8,39.1
"75266792	BARRA",1345719,2273,2,ATIVO,UNIDADE,1692.04,846.02
"519381	ANEL",1345720,2272,30,ATIVO,UNIDADE,189.6,6.32
"76195604	CORREIA",1345721,2271,6,ATIVO,UNIDADE,471.6,78.6
"J935449	ANEL",1345722,2270,18,ATIVO,UNIDADE,63.9,3.55
"75208113	TAMPA DE VÁLVULA",1345723,2269,1,ATIVO,UNIDADE,419.46,419.46
"75289094	MOTOR LIMPADOR",1345724,2268,1,ATIVO,UNIDADE,774.93,774.93
"75289647	VOLANTE MOTOR",1345725,2267,1,ATIVO,UNIDADE,917.11,917.11
"76035007	ROLAMENTO",1345726,2266,6,ATIVO,UNIDADE,622.68,103.78
"87671572	CUBO DE RODA DIANTEIRA",1345727,2265,1,ATIVO,UNIDADE,1399.67,1399.67
"75312848	DISCO SINTERIZADO",1345728,2264,20,ATIVO,UNIDADE,894.6,44.73
"75312847	DISCO DE AÇO",1345729,2263,30,ATIVO,UNIDADE,1087.2,36.24
"70912441	ARRUELA",1345730,2262,36,ATIVO,UNIDADE,37.44,1.04
"70927236	PARAFUSO",1345731,2261,36,ATIVO,UNIDADE,199.08,5.53
"75289697	TUBO",1345732,2259,1,ATIVO,UNIDADE,300.67,300.67
"75206879	JUNTA",1345733,2288,6,ATIVO,UNIDADE,33.18,5.53
"75289699	VALVULA SOLENÓIDE",1345734,2228,1,ATIVO,UNIDADE,663.05,663.05
"87647437	PONTA DE EIXO DIANTEIRA",1345735,2226,2,ATIVO,UNIDADE,2476.44,1238.22
"75289381	ENGRENAGEM",1345736,2194,2,ATIVO,UNIDADE,696.72,348.36
"75289394	EIXO",1345737,2193,1,ATIVO,UNIDADE,552.36,552.36
"87682623	CHICOTE ELÉTRICO TRANSMISSÃO",1345738,2192,1,ATIVO,UNIDADE,329.8,329.8
"75327635	CHICOTE ELÉTRICO MOTOR",1345739,2191,1,ATIVO,UNIDADE,184.55,184.55
"75206828	COLETOR ESCAPE",1345740,2190,1,ATIVO,UNIDADE,553.05,553.05
"75310347	BORRACHA",1345741,2189,2,ATIVO,UNIDADE,268.68,134.34
"75311329	PARABRISA",1345742,2188,1,ATIVO,UNIDADE,626.22,626.22
"75254363	PARABRISA",1345743,2187,1,ATIVO,UNIDADE,1130.4,1130.4
"75323452	TUBO SAÍDA",1345744,2186,1,ATIVO,UNIDADE,192.65,192.65
"73164453	SILENCIOSO",1345745,2185,1,ATIVO,UNIDADE,702.25,702.25
"75206879	JUNTA",1345746,2184,6,ATIVO,UNIDADE,42.66,7.11
"75207848	BICO INJETOR",1345747,2183,6,ATIVO,UNIDADE,3024.48,504.08
"75286906	RESERVATÓRIO",1345748,2182,1,ATIVO,UNIDADE,545.65,545.65
"70913830	PORCA",1345749,2181,24,ATIVO,UNIDADE,187.2,7.8
"73125712	PARAFUSO",1345750,2180,24,ATIVO,UNIDADE,248.88,10.37
"73124672	RASPADOR",1345751,2179,24,ATIVO,UNIDADE,187.2,7.8
"73164343	RADIADOR DÁGUA",1345752,2178,1,ATIVO,UNIDADE,3460.9,3460.9
"73124679	ROLAMENTO",1345753,2177,3,ATIVO,UNIDADE,189.72,63.24
"75284007	BUCHA",1345754,2176,2,ATIVO,UNIDADE,314.2,157.1
"79084753	ABRAÇADEIRA",1345755,2175,24,ATIVO,UNIDADE,187.2,7.8
"75288881	RETENTOR DE ÓLEO",1345756,2174,1,ATIVO,UNIDADE,424.39,424.39
"75289439	VÁLVULA DE ALÍVIO",1345757,2173,1,ATIVO,UNIDADE,1404.11,1404.11
"73124684	ROLAMENTO DE RODA",1345758,2172,4,ATIVO,UNIDADE,834.96,208.74
"75241795	MANOPLA",1345759,2171,4,ATIVO,UNIDADE,227.52,56.88
"73125851	JUNTA ESFÉRICA",1345760,2170,12,ATIVO,UNIDADE,834.12,69.51
"87357574	CABO",1345761,2169,1,ATIVO,UNIDADE,176.85,176.85
"75261090	HASTE NIVELADORA",1345762,2168,1,ATIVO,UNIDADE,504.18,504.18
"75287707	PLACA DE ENCOSTO",1345763,2195,2,ATIVO,UNIDADE,354.08,177.04
"87625339	ENGRENAGEM",1345764,2227,2,ATIVO,UNIDADE,736.42,368.21
"73159101	VALVULA SOLENÓIDE",1345765,2196,1,ATIVO,UNIDADE,636.89,636.89
"75206837	CÁRTER",1345766,2198,1,ATIVO,UNIDADE,647.65,647.65
"75289408	TAMBOR TRANSMISSÃO",1345767,2225,1,ATIVO,UNIDADE,2687.36,2687.36
"87667592	CORRENTE",1345768,2224,4,ATIVO,UNIDADE,2214.96,553.74
"75289655	TURBINA",1345769,2223,1,ATIVO,UNIDADE,2395.48,2395.48
"75287708	DISCO SINTERIZADO",1345770,2222,30,ATIVO,UNIDADE,1439.7,47.99
"75288885	ROLAMENTO",1345771,2221,6,ATIVO,UNIDADE,417.06,69.51
"75288896	RETENTOR",1345772,2220,18,ATIVO,UNIDADE,483.48,26.86
"75289409	ENGRENAGEM",1345773,2219,1,ATIVO,UNIDADE,1604.56,1604.56
"75313634	VARETA",1345774,2218,1,ATIVO,UNIDADE,62.4,62.4
"86977781	ANEL",1345775,2217,30,ATIVO,UNIDADE,149.7,4.99
"75241505	ALTERNADOR",1345776,2216,1,ATIVO,UNIDADE,1305.96,1305.96
"71103549	COROA E PINHÃO",1345777,2215,1,ATIVO,UNIDADE,3215.04,3215.04
"75259844	SENSOR",1345778,2214,1,ATIVO,UNIDADE,631.95,631.95
"75221734	HASTE",1345779,2213,1,ATIVO,UNIDADE,988.21,988.21
"75249866	EIXO",1345780,2212,2,ATIVO,UNIDADE,1056.34,528.17
"73160779	LUVA",1345781,2211,12,ATIVO,UNIDADE,101.88,8.49
"70686384	TERMINAL",1345782,2210,12,ATIVO,UNIDADE,673.08,56.09
"73164400	TROCADOR DE CALOR",1345783,2209,1,ATIVO,UNIDADE,1500.09,1500.09
"75252238	CONEXAO",1345784,2208,1,ATIVO,UNIDADE,46.9,46.9
"70901348	CONTRAPINO",1345785,2207,32,ATIVO,UNIDADE,45.44,1.42
"70684817	ROLAMENTO DE RODA",1345786,2206,4,ATIVO,UNIDADE,759.12,189.78
"75221272	COIFA",1345787,2205,6,ATIVO,UNIDADE,234.6,39.1
"75219488	PONTEIRA",1345788,2204,4,ATIVO,UNIDADE,479.88,119.97
"75221276	TERMINAL",1345789,2203,4,ATIVO,UNIDADE,557.28,139.32
"73162805	MOTOR HIDRÁULICO",1345790,2202,1,ATIVO,UNIDADE,1139.58,1139.58
"75264240	MOTOR DE ARRANQUE",1345791,2201,1,ATIVO,UNIDADE,2097.77,2097.77
"75206819	AMORTECEDOR",1345792,2200,2,ATIVO,UNIDADE,727.72,363.86
"75289675	JUNTA",1345793,2199,1,ATIVO,UNIDADE,63.29,63.29
"75260330	COTOVELO",1345794,2197,2,ATIVO,UNIDADE,554.54,277.27
"2B0947	PARAFUSO",1345795,2413,40,ATIVO,UNIDADE,82.8,2.07
"75254964	CINTA PRESILHA",1345796,2289,1,ATIVO,UNIDADE,96.27,96.27
"75208731	BOMBA ALIMENTADORA",1345797,2291,1,ATIVO,UNIDADE,375.22,375.22
"2G8872	PINHÃO",1345798,2380,2,ATIVO,UNIDADE,2998.6,1499.3
"8D6491	ENGRENAGEM",1345799,2379,2,ATIVO,UNIDADE,2111.84,1055.92
"3P5359	PISTÃO",1345800,2378,2,ATIVO,UNIDADE,1347.8,673.9
"1S8478	MOLA",1345801,2377,16,ATIVO,UNIDADE,146.72,9.17
"4F8965	PARAFUSO",1345802,2376,20,ATIVO,UNIDADE,41.4,2.07
"1P2662	CONE ROLAMENTO",1345803,2375,8,ATIVO,UNIDADE,950.88,118.86
"1P2636	CAPA ROLAMENTO",1345804,2374,8,ATIVO,UNIDADE,505.44,63.18
"2M3934	RETENTOR",1345805,2373,12,ATIVO,UNIDADE,178.68,14.89
"3P0340	DISCO",1345806,2372,30,ATIVO,UNIDADE,2044.8,68.16
"3P0337	PLACA",1345807,2371,30,ATIVO,UNIDADE,1524,50.8
"9W0706	VÁLVULA SOLENÓIDE",1345808,2370,2,ATIVO,UNIDADE,1583.74,791.87
"2P9858	ROLAMENTO",1345809,2369,8,ATIVO,UNIDADE,931.52,116.44
"9D4635	CABO TRANSMISSÃO L.E.",1345810,2368,2,ATIVO,UNIDADE,319.58,159.79
"9D4634	CABO TRANSMISSÃO L.D.",1345811,2367,2,ATIVO,UNIDADE,319.58,159.79
"3P0891	BOMBA TRANSMISSÃO",1345812,2366,1,ATIVO,UNIDADE,3628.9,3628.9
"3P0884	JUNTA",1345813,2365,8,ATIVO,UNIDADE,209.12,26.14
"8P1256	TUBO",1345814,2364,2,ATIVO,UNIDADE,507,253.5
"3P0848	TUBO",1345815,2363,2,ATIVO,UNIDADE,444.46,222.23
"0S1594	PARAFUSO",1345816,2362,40,ATIVO,UNIDADE,55.2,1.38
"1M6052	FAROL",1345817,2361,8,ATIVO,UNIDADE,624.96,78.12
"7N0718	CHAVE IGNIÇÃO",1345818,2360,2,ATIVO,UNIDADE,133.36,66.68
"6T7223	ALTERNADOR",1345819,2359,1,ATIVO,UNIDADE,1200.23,1200.23
"8N2145	MOTOR DE PARTIDA",1345820,2358,1,ATIVO,UNIDADE,1874.13,1874.13
"8N6201	BOMBA ALIMENTADORA",1345821,2357,2,ATIVO,UNIDADE,266.92,133.46
"9D1611	CABO GOVERNOR",1345822,2356,2,ATIVO,UNIDADE,180.32,90.16
"4N7870	SILENCIOSO",1345823,2355,2,ATIVO,UNIDADE,410.54,205.27
"7S8735	ABRAÇADEIRA",1345824,2354,4,ATIVO,UNIDADE,53.64,13.41
"5T0735	CORRENTE",1345825,2381,6,ATIVO,UNIDADE,3356.88,559.48
"2Y8458	TUBO ESCAPE",1345826,2353,2,ATIVO,UNIDADE,204.18,102.09
"5T0731	ELO",1345827,2382,6,ATIVO,UNIDADE,404.82,67.47
"5P2545	RETENTOR",1345828,2384,8,ATIVO,UNIDADE,135.76,16.97
"8D8639	ENGRENAGEM",1345829,2411,2,ATIVO,UNIDADE,5154.44,2577.22
"8D8619	PONTA DE EIXO",1345830,2410,4,ATIVO,UNIDADE,3781,945.25
"7W6248	BOMBA INJETORA",1345831,2409,1,ATIVO,UNIDADE,6064.28,6064.28
"8T6892	JG REP. CIL. ESCARIFICADOR",1345832,2408,6,ATIVO,UNIDADE,651.6,108.6
"8T6390	JG REP. CIL.  DESLOCADOR",1345833,2407,6,ATIVO,UNIDADE,558.12,93.02
"7D9600	EIXO CARDÃ",1345834,2406,1,ATIVO,UNIDADE,1411.51,1411.51
"4T6817	ORBITROL",1345835,2405,1,ATIVO,UNIDADE,2336.54,2336.54
"8D2638	ESPAÇADOR",1345836,2404,16,ATIVO,UNIDADE,192.48,12.03
"8D2429	PINO DIREÇÃO",1345837,2403,8,ATIVO,UNIDADE,385.84,48.23
"9D1142	EIXO SEM FIM",1345838,2402,2,ATIVO,UNIDADE,971.4,485.7
"8W1479	PLACA",1345839,2401,36,ATIVO,UNIDADE,457.92,12.72
"2G3221	CALÇO REGULAGEM",1345840,2400,40,ATIVO,UNIDADE,71.2,1.78
"5T8367	TIRA BRONZE",1345841,2399,12,ATIVO,UNIDADE,927.96,77.33
"5T8366	TIRA BRONZE",1345842,2398,28,ATIVO,UNIDADE,1864.24,66.58
"9D6523	TERMINAL L.E.",1345843,2397,8,ATIVO,UNIDADE,1980.64,247.58
"9D6524	TERMINAL L.D.",1345844,2396,8,ATIVO,UNIDADE,1980.64,247.58
"6K4191	CAPA",1345845,2395,4,ATIVO,UNIDADE,990.32,247.58
"6K4185	ESPAÇADOR",1345846,2394,8,ATIVO,UNIDADE,505.44,63.18
"2G6157	PINO",1345847,2393,2,ATIVO,UNIDADE,558.1,279.05
"6K4186	RASPADOR",1345848,2392,16,ATIVO,UNIDADE,442.72,27.67
"5K0984	ROLAMENTO",1345849,2391,8,ATIVO,UNIDADE,550.8,68.85
"6G0607	PINO",1345850,2390,2,ATIVO,UNIDADE,683.16,341.58
"2M5685	ROLAMENTO",1345851,2389,16,ATIVO,UNIDADE,497.12,31.07
"9D4623	ARRUELA",1345852,2388,32,ATIVO,UNIDADE,362.88,11.34
"300061	CONE ROLAMENTO",1345853,2387,8,ATIVO,UNIDADE,1863.12,232.89
"300060	CAPA ROLAMENTO",1345854,2386,8,ATIVO,UNIDADE,1028.24,128.53
"5T7132	ANEL",1345855,2385,8,ATIVO,UNIDADE,556.32,69.54
"6V8082	RETENTOR",1345856,2383,4,ATIVO,UNIDADE,505.44,126.36
"75289706	BOMBA INJETORA",1345857,2290,1,ATIVO,UNIDADE,8013.5,8013.5
"8S8258	JUNTA",1345858,2352,8,ATIVO,UNIDADE,50.48,6.31
"9L2295	PARAFUSO",1345859,2350,10,ATIVO,UNIDADE,639.2,63.92
"11227721	PARAFUSO",1345860,2318,48,ATIVO,UNIDADE,237.12,4.94
"10902221	PORCA",1345861,2317,48,ATIVO,UNIDADE,66.24,1.38
"75208126	JUNTA TAMPA DE VÁLVULAS",1345862,2316,6,ATIVO,UNIDADE,229.86,38.31
"75286658	JUNTA CABEÇOTE",1345863,2315,1,ATIVO,UNIDADE,288.62,288.62
"75208354	ROLAMENTO",1345864,2314,6,ATIVO,UNIDADE,665.34,110.89
"73163980	SUPORTE FERRO",1345865,2313,1,ATIVO,UNIDADE,237.38,237.38
"87633266	EIXO CARDÃ",1345866,2312,1,ATIVO,UNIDADE,760.71,760.71
"87616831	CHAPA",1345867,2311,16,ATIVO,UNIDADE,431.36,26.96
"73126330	PARAFUSO",1345868,2310,160,ATIVO,UNIDADE,868.8,5.43
"73125480	PLACA",1345869,2309,24,ATIVO,UNIDADE,1329.36,55.39
"73125481	PLACA",1345870,2308,24,ATIVO,UNIDADE,1173.12,48.88
"75254572	INDICADOR DE PRESSÃO",1345871,2307,1,ATIVO,UNIDADE,1029.38,1029.38
"75246450	BUCHA",1345872,2306,3,ATIVO,UNIDADE,354,118
"75326525	RETENTOR",1345873,2305,12,ATIVO,UNIDADE,373.2,31.1
"75288479	ROLAMENTO",1345874,2304,6,ATIVO,UNIDADE,417.66,69.61
"75287702	RETENTOR",1345875,2303,6,ATIVO,UNIDADE,285.54,47.59
"75289383	EIXO",1345876,2302,1,ATIVO,UNIDADE,638.37,638.37
"75287711	ANEL",1345877,2301,12,ATIVO,UNIDADE,67.56,5.63
"75287720	ANEL",1345878,2300,12,ATIVO,UNIDADE,51,4.25
"75208365	CREMALHEIRA",1345879,2299,1,ATIVO,UNIDADE,311.33,311.33
"75325021	VÁLVULA DE ALÍVIO",1345880,2298,1,ATIVO,UNIDADE,1347.93,1347.93
"75312842	ROLAMENTO",1345881,2297,2,ATIVO,UNIDADE,180.5,90.25
"75288502	RETENTOR",1345882,2296,3,ATIVO,UNIDADE,187.5,62.5
"75289443	VÁLVULA",1345883,2295,1,ATIVO,UNIDADE,317.06,317.06
"75288480	ROLAMENTO",1345884,2294,2,ATIVO,UNIDADE,220.4,110.2
"75289382	ENGRENAGEM",1345885,2293,1,ATIVO,UNIDADE,708.77,708.77
