descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Disjuntor 30A monofásico preto",2200593,185,20,ATIVO,PEÇA,233.2,11.66
"Disjuntor 40A monofásico preto",2200594,187,20,ATIVO,PEÇA,391.2,19.56
"LAMPADA FLUORESCENTE TUBULAR T8 DE 18 W, BIVOLT",2200595,232,200,ATIVO,UNIDADE,2272,11.36
"LAMPADA FLUORESCENTE TUBULAR T8 DE 36 W, BIVOLT",2200596,233,200,ATIVO,UNIDADE,10000,50
