descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Pó de pedra - incluso frete",1299305,2,30000,ATIVO,TONELADA,1470000,49
"Macadame (ou brita nº 04) - incluso frete",1301399,3,22000,ATIVO,TONELADA,704000,32
