descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"COMPUTADOR BÁSICO COMPLETO",4447558,15,PERDEU,UND,58260,3884
"RACK PISO 19 44U",4447559,1,PERDEU,UN,2146,2146
"SWITCH 48+4 PORTAS",4447560,2,DESCLASSIFICADO,UN,6686,3343
"ROTEADOR WIRELESS",4447561,3,DESCLASSIFICADO,UN,2187,729
"PATCH PANEL 24 PORTAS",4447562,4,PERDEU,UN,2880,720
Nobreak,4447565,1,PERDEU,UND,1069,1069
