descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
BIM,0,650,VENCEU," ",191750,295
"AutoCad Revit Suite LT",0,24,PERDEU," ",75216.14,3134.0058
AutoCAD,0,14,PERDEU," ",92431.97,6602.2836
"AutoCad LT",0,8,PERDEU," ",12684.84,1585.605
"Architecture, Engineering and Construction Collection (AEC C",0,18,PERDEU," ",174967.05,9720.3917
