arquivo,data,descricao,numero,tipo
"82d78164-048c-4775-9b6e-d19688ed46fa",2025-02-24,EDITAL_29_assinado.pdf," ",Edital
"600fdd47-1ead-4014-9c5e-8d4c8044ca5d",2025-02-24,"FORMALIZACAO_29_assinado.pdf"," ",Outros
"030010e5-9536-4044-8408-8b42c6ec761e",2025-02-24,"Microsoft_Word_-_Termo_de_Referencia_assinado.pdf"," ",Outros
"0063c8d5-7213-4b84-aec4-9d2bccdb84bb",2025-02-24,PUBLICACAO_assinado.pdf," ",Outros
