descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Agua oxigenada 10% (peróxido de hidrogênio)",4448054,250,VENCEU,L,972.5,3.89
"Álcool etílico 70° antisséptico",4448063,18000,PERDEU,FRA,102780,5.71
"Alcool Gel 70% frasco com valvula pump, de 400 a 500",4448064,10000,PERDEU,FR.,72600,7.26
"Clorexidina alcoólica",4448098,1200,VENCEU,L,10788,8.99
"Clorexidina aquosa",4448099,12000,PERDEU,UND,18960,1.58
"Coletor para materiais perfuro cortante (capacidade 13 Litro",4448101,6000,PERDEU,UNI,41880,6.98
"Coletor para materiais perfuro cortante (capacidade 7 Litros",4448102,5000,DESCLASSIFICADO,UNI,25050,5.01
"Detergente enzimático",4448111,250,DESCLASSIFICADO,GL,20542.5,82.17
"HIPOCLORITO DE SÓDIO 1%",4448157,1800,VENCEU,L,4428,2.46
"Lençol hospitalar descartável em papel",4448173,2500,VENCEU,ROLO,24900,9.96
"Protetor Solar, fator 30, frasco com 120mL ou 125mL.",4448192,1500,DESCLASSIFICADO,UN,13650,9.1
"Protetor Solar, fator 60, frasco com 120mL ou 125mL.",4448193,2000,DESCLASSIFICADO,UN,23440,11.72
