descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Álcool Aerossol 70º INPM",4402595,7725,DESCLASSIFICADO,UND,100347.75,12.99
"Álcool Aerossol 70º INPM",4402596,2575,DESCLASSIFICADO,UND,33449.25,12.99
"Álcool etílico 70° antisséptico",4402597,38075,PERDEU,FRA,212458.5,5.58
"Álcool etílico 70° antisséptico",4402598,10025,PERDEU,FRA,55939.5,5.58
"Álcool etílico em gel 70% (70 INPM) 500 gramas;",4402599,51499,DESCLASSIFICADO,FRA,487695.53,9.47
"Álcool etílico em gel 70% (70 INPM) 500 gramas;",4402600,6201,DESCLASSIFICADO,FRA,58723.47,9.47
"Álcool etílico hidratado 96% (92,8º INPM) 1 litro;",4402601,8150,DESCLASSIFICADO,LT,64955.5,7.97
"Agua Sanitária 1 Litro.",4402602,5100,INABILITADO,UND,9129,1.79
"Água Sanitária 5 Litros;",4402603,10665,INABILITADO,GAL,75828.15,7.11
"Água Sanitária 5 Litros;",4402604,3555,INABILITADO,GAL,25276.05,7.11
"Alvejante a base de hipoclorito de sódio 5 litros.",4402605,8903,INABILITADO,GAL,80483.12,9.04
"Alvejante a base de hipoclorito de sódio 5 litros.",4402606,2967,INABILITADO,GAL,26821.68,9.04
"Amaciante para tecidos 5 litros.",4402607,1100,PERDEU,GAL,9757,8.87
"Balde Mop",4402608,210,DESCLASSIFICADO,UND,17430,83
"Balde Plástico com tampa e Alça 10 Litros",4402609,640,INABILITADO,UND,10604.8,16.57
"Balde Plástico Resistente 26.3 x 22,08 cor AZUL",4402610,1505,DESCLASSIFICADO,UND,25886,17.2
"Balde Plástico Resistente 26.3 x 22,08 na cor VERMELHA",4402611,555,PERDEU,UND,9546,17.2
"Cabo de alumínio com extensor de 1,60m.",4402612,1030,PERDEU,UND,71986.7,69.89
"Cera auto brilho, peso liquido minimo 750 ml, máximo 01 litr",4402613,1470,PERDEU,CX,66150,45
