descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"85805996	CRUZETA",1344507,5448,4,ATIVO,UNIDADE,149.08,37.27
"85827070	ARTICULAÇÃO",1344508,5447,2,ATIVO,UNIDADE,423.82,211.91
"87306929	SEMI EIXO CURTO",1344509,5446,2,ATIVO,UNIDADE,409.22,204.61
"87306930	SEMI EIXO LONGO",1344510,5445,2,ATIVO,UNIDADE,847.66,423.83
"85827741	SEMI EIXO COMPLETO",1344511,5444,1,ATIVO,UNIDADE,1147.26,1147.26
"9968083	ANEL TRAVA",1344512,5443,10,ATIVO,UNIDADE,21.9,2.19
"85806016	CHAPA",1344513,5442,4,ATIVO,UNIDADE,81.84,20.46
"85806011	CUBO PLANETÁRIA",1344514,5441,1,ATIVO,UNIDADE,618.94,618.94
"85806014	ENGRENAGEM",1344515,5440,6,ATIVO,UNIDADE,556.8,92.8
"85827067	RETENTOR",1344516,5439,4,ATIVO,UNIDADE,432.6,108.15
"84090373	CUBO DE RODA",1344517,5438,2,ATIVO,UNIDADE,643.06,321.53
"85805711	ANEL",1344518,5437,8,ATIVO,UNIDADE,29.2,3.65
"9967687	ROLAMENTO",1344519,5436,2,ATIVO,UNIDADE,277.68,138.84
"87710172	ENGRENAGEM LATERAL",1344520,5435,2,ATIVO,UNIDADE,379.98,189.99
"87710173	COROA LATERAL DIANTEIRA",1344521,5434,2,ATIVO,UNIDADE,569.98,284.99
"87708436	CILINDRO DE FREIO",1344522,5433,2,ATIVO,UNIDADE,1296.34,648.17
"87708440	PISTÃO",1344523,5432,2,ATIVO,UNIDADE,1593.02,796.51
"87708445	PONTA DE EIXO RODA TRASEIRA",1344524,5431,2,ATIVO,UNIDADE,3069.1,1534.55
"4895393	ANEL O",1344525,5458,20,ATIVO,UNIDADE,29.2,1.46
"800147038	BOMBA DE ÓLEO",1344526,6686,1,ATIVO,UNIDADE,632.88,632.88
"4899078	PARAFUSO",1344527,5459,10,ATIVO,UNIDADE,14.6,1.46
"2852519	ANEL O",1344528,5461,10,ATIVO,UNIDADE,26.8,2.68
"800145712	POLIA DA HÉLICE",1344529,6684,1,ATIVO,UNIDADE,627.83,627.83
"800146099	TERMOSTATO",1344530,6683,1,ATIVO,UNIDADE,94.53,94.53
"800104572	HÉLICE",1344531,6682,1,ATIVO,UNIDADE,1060.81,1060.81
"803166460	ABRAÇADEIRA",1344532,6681,4,ATIVO,UNIDADE,202.04,50.51
"800104551	SILENCIOSO",1344533,6680,1,ATIVO,UNIDADE,609.06,609.06
"802103359	VIDRO TRASEIRO",1344534,6679,1,ATIVO,UNIDADE,555.66,555.66
"802103358	VIDRO DIANTEIRO INFERIOR",1344535,6678,1,ATIVO,UNIDADE,497.93,497.93
"801968378	AMORTECEDOR",1344536,6677,6,ATIVO,UNIDADE,796.68,132.78
"802103356	VIDRO FRONTAL",1344537,6676,1,ATIVO,UNIDADE,1349.47,1349.47
"805006412	PARAFUSO",1344538,6675,10,ATIVO,UNIDADE,57.7,5.77
"MAO DE OBRA MECANICA",1344539,5478,200,ATIVO,HORAS,19730,98.65
"87701320	ANEL O",1344540,5477,10,ATIVO,UNIDADE,109.6,10.96
"87701318	ANEL O",1344541,5476,10,ATIVO,UNIDADE,95,9.5
"85802590	SENSOR DA CAÇAMBA",1344542,5475,1,ATIVO,UNIDADE,421.64,421.64
"2856872	ENGRENAGEM",1344543,5474,1,ATIVO,UNIDADE,872.5,872.5
"2852047	ANEL O",1344544,5473,2,ATIVO,UNIDADE,10.24,5.12
"4895291	PARAFUSO",1344545,5472,8,ATIVO,UNIDADE,8.56,1.07
"4895301	POLIA",1344546,5471,1,ATIVO,UNIDADE,170.99,170.99
"2852012	JUNTA DO CÁRTER",1344547,5470,2,ATIVO,UNIDADE,65.76,32.88
"2852011	CÁRTER",1344548,5469,1,ATIVO,UNIDADE,879.81,879.81
"A170467	ABRAÇADEIRA",1344549,5468,2,ATIVO,UNIDADE,95,47.5
"2852071	JUNTA DA TURBINA",1344550,5467,2,ATIVO,UNIDADE,16.08,8.04
"2852068	TURBINA",1344551,5466,1,ATIVO,UNIDADE,2108.18,2108.18
"4899119	PRISIONEIRO",1344552,5465,10,ATIVO,UNIDADE,25.3,2.53
"2831203	COLETOR DESCARGA",1344553,5464,1,ATIVO,UNIDADE,972.61,972.61
"277377R1	ACRÍLICO PRÉ FILTRO",1344554,5463,2,ATIVO,UNIDADE,81.84,40.92
"228120A1	PRÉ FILTRO",1344555,5462,2,ATIVO,UNIDADE,226.52,113.26
"4899063	PARAFUSO",1344556,5460,10,ATIVO,UNIDADE,14.6,1.46
"87708447	ESPAÇADOR",1344557,5430,2,ATIVO,UNIDADE,460.36,230.18
"9967687	ROLAMENTO",1344682,5429,4,ATIVO,UNIDADE,517.36,129.34
"85805975	TERMINAL",1344683,5427,4,ATIVO,UNIDADE,336.16,84.04
"87474195	SILENCIOSO",1344684,5271,1,ATIVO,UNIDADE,656.2,656.2
"2830445	JUNTA COLETOR",1344685,5270,8,ATIVO,UNIDADE,81.84,10.23
"2852051	CREMALHEIRA",1344686,5269,1,ATIVO,UNIDADE,275.49,275.49
"4895360	ISOLADOR",1344687,5268,12,ATIVO,UNIDADE,96.48,8.04
"2830920	JUNTA CABEÇOTE",1344688,5267,1,ATIVO,UNIDADE,204.61,204.61
"MAO DE OBRA MECANICA",1344689,4271,300,ATIVO,HORAS,30048,100.16
"Z93021004	HASTE DE FREIO",1344690,4270,8,ATIVO,UNIDADE,415.52,51.94
"Z98930059	VÁLVULA REGULADORA PRESSÃO",1344691,4269,2,ATIVO,UNIDADE,431.32,215.66
"Z93410006	JG DE LONA",1344692,4268,8,ATIVO,UNIDADE,534.24,66.78
"Z91391010	CILINDRO DE RODA L.D.",1344693,4267,4,ATIVO,UNIDADE,534.2,133.55
"Z91391009	CILINDRO DE RODA L.E.",1344694,4266,4,ATIVO,UNIDADE,534.2,133.55
"P642004	VÁLVULA PEDAL DE FREIO",1344695,4265,2,ATIVO,UNIDADE,1172.3,586.15
"Z91380002	REFORÇADOR DE FREIO",1344696,4264,2,ATIVO,UNIDADE,1365.2,682.6
"Z91390003	CILINDRO MESTRE",1344697,4263,2,ATIVO,UNIDADE,1699.08,849.54
"P817013	RETENTOR",1344698,4262,4,ATIVO,UNIDADE,222.6,55.65
"P830007	ROLAMENTO",1344699,4261,4,ATIVO,UNIDADE,501.56,125.39
"P211010	ENGRENAGEM",1344700,4260,2,ATIVO,UNIDADE,609.88,304.94
"P211009	ENGRENAGEM",1344701,4259,4,ATIVO,UNIDADE,1415.64,353.91
"P170803	COROA E PINHÃO",1344702,4258,1,ATIVO,UNIDADE,3049.44,3049.44
"C8968	SEMI EIXO DIFERENCIAL",1344703,4257,2,ATIVO,UNIDADE,3699.9,1849.95
"C30004729	ENGRENAGEM",1344704,4256,2,ATIVO,UNIDADE,2443.52,1221.76
"Z91732002	CORRENTE",1344705,4255,4,ATIVO,UNIDADE,2512.76,628.19
"Z98171080	RETENTOR",1344706,4254,8,ATIVO,UNIDADE,207.76,25.97
"Z98654006	SAPATA DE FREIO",1344707,4253,4,ATIVO,UNIDADE,860.68,215.17
"Z50280097	PISTÃO",1344708,4252,2,ATIVO,UNIDADE,707.82,353.91
"Z50280096	CUBO",1344709,4251,2,ATIVO,UNIDADE,1276.16,638.08
"Z92030013	PLACA",1344710,4250,36,ATIVO,UNIDADE,1281.96,35.61
"87309656	TUBO SAÍDA",1344711,5272,1,ATIVO,UNIDADE,105.96,105.96
"Z92030014	PLACA",1344712,4249,36,ATIVO,UNIDADE,1576.08,43.78
"2852102	TUBO",1344713,5273,1,ATIVO,UNIDADE,380.72,380.72
"8650689	ABRAÇADEIRA",1344714,5275,8,ATIVO,UNIDADE,87.68,10.96
"84221399	CABO ACELERADOR",1344715,5302,2,ATIVO,UNIDADE,454.52,227.26
"87701310	ANEL O",1344716,5301,12,ATIVO,UNIDADE,96.48,8.04
"85802847	COIFA DO COMANDO",1344717,5300,2,ATIVO,UNIDADE,109.62,54.81
"87601345	VARETA NÍVEL DE ÓLEO",1344718,5299,1,ATIVO,UNIDADE,267.45,267.45
"87488319	COXIM",1344719,5298,4,ATIVO,UNIDADE,96.44,24.11
"85808390	JG VEDAÇÃO",1344720,5297,1,ATIVO,UNIDADE,504.21,504.21
"85801938	ALAVANCA DE CONTROLE",1344721,5296,1,ATIVO,UNIDADE,942.65,942.65
"85802478	ISOLADOR",1344722,5295,16,ATIVO,UNIDADE,280.64,17.54
"85819200	FAROL",1344723,5294,4,ATIVO,UNIDADE,277.68,69.42
"85804675	CHAVE",1344724,5293,2,ATIVO,UNIDADE,160.76,80.38
"86992395	MOTOR DE PARTIDA",1344725,5292,1,ATIVO,UNIDADE,1951.08,1951.08
"84268475	BOMBA ALIMENTADORA",1344726,5291,2,ATIVO,UNIDADE,534.9,267.45
"4899003	PORCA",1344727,5290,12,ATIVO,UNIDADE,70.2,5.85
"2852294	PRISIONEIRO",1344728,5289,12,ATIVO,UNIDADE,87.72,7.31
"84402249	BOMBA INJETORA",1344729,5288,1,ATIVO,UNIDADE,5093.26,5093.26
"2852889	INTERRUPTOR PRESSÃO",1344730,5287,1,ATIVO,UNIDADE,154.19,154.19
"2852157	SENSOR TEMPERATURA",1344731,5286,1,ATIVO,UNIDADE,120.57,120.57
"2858050	TESMOSTATO",1344732,5285,1,ATIVO,UNIDADE,248.45,248.45
"2856893	BOMBA DÁGUA",1344733,5284,2,ATIVO,UNIDADE,569.98,284.99
"87673346	RESERVATORIO DÁGUA RADIADOR",1344734,5283,1,ATIVO,UNIDADE,445.75,445.75
"87670083	RADIADOR DÁGUA",1344735,5282,1,ATIVO,UNIDADE,2879.85,2879.85
"185377A1	HÉLICE",1344736,5281,1,ATIVO,UNIDADE,348.56,348.56
"2852161	TENSOR DA CORREIA",1344737,5280,1,ATIVO,UNIDADE,267.45,267.45
"85826230	CORREIA",1344738,5279,4,ATIVO,UNIDADE,263.08,65.77
"4896409	JUNTA",1344739,5278,4,ATIVO,UNIDADE,131.52,32.88
"2830559	JUNTA",1344740,5277,4,ATIVO,UNIDADE,131.52,32.88
"2852027	RESPIRO",1344741,5276,2,ATIVO,UNIDADE,277.68,138.84
"4899467	JUNTA",1344742,5274,4,ATIVO,UNIDADE,35.08,8.77
"87701313	SENSOR TRANSMISSÃO",1344743,5303,1,ATIVO,UNIDADE,356.6,356.6
"Z91150020	ANEL",1344744,4248,20,ATIVO,UNIDADE,282,14.1
"Z50440244	ENGRENAGEM",1344745,4246,1,ATIVO,UNIDADE,1246.49,1246.49
"P320077	JUNTA",1344746,4214,4,ATIVO,UNIDADE,44.52,11.13
"P140105	COLETOR ESCAPE",1344747,4213,1,ATIVO,UNIDADE,756.8,756.8
"98871099	TUBO",1344748,4212,2,ATIVO,UNIDADE,133.56,66.78
"98871098	TUBO",1344749,4211,2,ATIVO,UNIDADE,133.56,66.78
"98871097	TUBO",1344750,4210,2,ATIVO,UNIDADE,133.56,66.78
"98871096	TUBO",1344751,4209,2,ATIVO,UNIDADE,133.56,66.78
"P887141	TUBO",1344752,4208,2,ATIVO,UNIDADE,133.56,66.78
"P887140	TUBO",1344753,4207,2,ATIVO,UNIDADE,133.56,66.78
"P124104	BOMBA ALIMENTADORA",1344754,4206,2,ATIVO,UNIDADE,494.14,247.07
"P124207	BOMBA INJETORA",1344755,4205,1,ATIVO,UNIDADE,6551.48,6551.48
"Z96261046	PARAFUSO",1344756,4204,20,ATIVO,UNIDADE,163.2,8.16
"Z91711005	CREMALHEIRA",1344757,4203,1,ATIVO,UNIDADE,403.62,403.62
"Z92290001	CABO ESTRANGULADOR",1344758,4202,2,ATIVO,UNIDADE,206.26,103.13
"Z91642001	CRUZETA",1344759,4201,8,ATIVO,UNIDADE,658.88,82.36
"Z91102001	ALTERNADOR",1344760,4200,1,ATIVO,UNIDADE,1104.03,1104.03
"Z94210003	MOTOR PARTIDA",1344761,4199,1,ATIVO,UNIDADE,1502.46,1502.46
"C10008742	MANGUEIRA RADIADOR SUP.",1344762,4198,2,ATIVO,UNIDADE,155.82,77.91
"Z98720003	TAMPA RADIADOR",1344763,4197,4,ATIVO,UNIDADE,89.04,22.26
"C20011050	RADIADOR DÁGUA",1344764,4196,1,ATIVO,UNIDADE,3318.03,3318.03
"C30011383	RADIADOR DE ÓLEO",1344765,4195,1,ATIVO,UNIDADE,1387.46,1387.46
"C30007244	SILENCIOSO",1344766,4194,1,ATIVO,UNIDADE,469.91,469.91
"C10008743	MANGUEIRA RADIADOR INF.",1344767,4193,2,ATIVO,UNIDADE,163.24,81.62
"Z91250013	ABRAÇADEIRA",1344768,4192,10,ATIVO,UNIDADE,66.8,6.68
"Z53101011	PLACA DO CONVERSOR",1344769,4191,1,ATIVO,UNIDADE,250.78,250.78
"C30008970	EIXO CARDÃ",1344770,4190,1,ATIVO,UNIDADE,1253.91,1253.91
"C30009137	EIXO CARDÃ",1344771,4189,1,ATIVO,UNIDADE,1172.29,1172.29
"P341002	JG LONA",1344772,4188,4,ATIVO,UNIDADE,267.12,66.78
"P123522	BOMBA DE ÓLEO",1344773,4215,1,ATIVO,UNIDADE,618.05,618.05
"Z60170064	EIXO PILOTO",1344774,4247,1,ATIVO,UNIDADE,932.64,932.64
"P310021	INTERRRUPTOR PRESSÃO ÓLEO",1344775,4216,2,ATIVO,UNIDADE,170.66,85.33
"Z96898012	POLIA",1344776,4218,1,ATIVO,UNIDADE,207.75,207.75
"Z98620013	ROLAMENTO",1344777,4245,4,ATIVO,UNIDADE,468.92,117.23
"Z91135005	ARRUELA",1344778,4244,10,ATIVO,UNIDADE,89,8.9
"Z92120051	EIXO",1344779,4243,2,ATIVO,UNIDADE,682.6,341.3
"Z98400083	CONE",1344780,4242,4,ATIVO,UNIDADE,237.44,59.36
"Z98300070	CAPA",1344781,4241,4,ATIVO,UNIDADE,148.4,37.1
"Z92110065	ENGRENAGEM TRANSMISSÃO",1344782,4240,2,ATIVO,UNIDADE,1558.1,779.05
"Z60170059	EIXO",1344783,4239,4,ATIVO,UNIDADE,267.12,66.78
"Z50050627	ROLAMENTO",1344784,4238,4,ATIVO,UNIDADE,264.12,66.03
"Z50440298	ENGRENAGEM",1344785,4237,2,ATIVO,UNIDADE,1201.98,600.99
"Z98170028	RETENTOR",1344786,4236,4,ATIVO,UNIDADE,163.44,40.86
"Z98500090	ROLAMENTO",1344787,4235,4,ATIVO,UNIDADE,328.44,82.11
"C20009713	ENGRENAGEM DE ACIONAMENTO",1344788,4234,2,ATIVO,UNIDADE,831,415.5
"C10014659	ROLAMENTO DE ACIONAMENTO",1344789,4233,4,ATIVO,UNIDADE,638.08,159.52
"Z98900006	VÁLVULA DIRECIONAL",1344790,4232,1,ATIVO,UNIDADE,2103.45,2103.45
"A15137	REPARO HIDRÁULICO",1344791,4231,2,ATIVO,UNIDADE,133.56,66.78
"P213016	EMBOLO",1344792,4230,2,ATIVO,UNIDADE,215.16,107.58
"P302022	HASTE",1344793,4229,1,ATIVO,UNIDADE,430.34,430.34
"Z50840297	ENGRENAGEM",1344794,4228,1,ATIVO,UNIDADE,623.24,623.24
"Z91280001	BUCHA",1344795,4227,4,ATIVO,UNIDADE,104.08,26.02
"C10005173	PINO",1344796,4226,4,ATIVO,UNIDADE,133.56,33.39
"C10006220	JUNTA",1344797,4225,4,ATIVO,UNIDADE,29.68,7.42
"Z91235017	BOMBA HIDRÁULICA",1344798,4224,1,ATIVO,UNIDADE,1402.3,1402.3
"C40005217	RESERVATÓRIO",1344799,4223,1,ATIVO,UNIDADE,283.43,283.43
"P311101	INTERRRUPTOR TEMP. DÁGUA",1344800,4222,2,ATIVO,UNIDADE,278.98,139.49
"Z98910006	TERMOSTATO",1344801,4221,2,ATIVO,UNIDADE,179.56,89.78
"Z91713011	CORREIA",1344802,4220,4,ATIVO,UNIDADE,326.48,81.62
"Z93040004	HÉLICE",1344803,4219,1,ATIVO,UNIDADE,808.73,808.73
"Z91235021	BOMBA DÁGUA",1344804,4217,2,ATIVO,UNIDADE,654.4,327.2
"85827067	RETENTOR",1344805,5428,8,ATIVO,UNIDADE,830.16,103.77
"181128A1	ROLAMENTO",1344806,5304,2,ATIVO,UNIDADE,526.14,263.07
"190427A1	SINCRONIZADOR",1344807,5306,1,ATIVO,UNIDADE,1377.44,1377.44
"83910634	PINO",1344808,5395,8,ATIVO,UNIDADE,319.6,39.95
"85813469	PINO",1344809,5394,4,ATIVO,UNIDADE,374.12,93.53
"85815517	PINO",1344810,5393,4,ATIVO,UNIDADE,441.36,110.34
"83931289	RASPADOR",1344811,5392,16,ATIVO,UNIDADE,116.96,7.31
"83910548	BUCHA",1344812,5391,8,ATIVO,UNIDADE,415.04,51.88
"85803005	PINO",1344813,5390,4,ATIVO,UNIDADE,494,123.5
"87577359	PINO",1344814,5389,4,ATIVO,UNIDADE,277.68,69.42
"84330306	PINO",1344815,5388,4,ATIVO,UNIDADE,380,95
"83910546	BUCHA",1344816,5387,8,ATIVO,UNIDADE,496.88,62.11
"83931281	RASPADOR",1344817,5386,24,ATIVO,UNIDADE,140.4,5.85
"85805296	ARRUELA",1344818,5385,24,ATIVO,UNIDADE,315.6,13.15
"85815607	PINO",1344819,5384,2,ATIVO,UNIDADE,422.36,211.18
"87496051	PINO",1344820,5383,2,ATIVO,UNIDADE,550.98,275.49
"85804375	TERMINAL",1344821,5382,8,ATIVO,UNIDADE,210.48,26.31
"81901896	BUCHA",1344822,5381,8,ATIVO,UNIDADE,163.68,20.46
"81901809	BUCHA",1344823,5380,8,ATIVO,UNIDADE,169.52,21.19
"87315521	CILINDRO CAÇAMBA CONJUNTO",1344824,5379,2,ATIVO,UNIDADE,2644.3,1322.15
"87487859	HASTE CILINDRO LEVANTE",1344825,5378,1,ATIVO,UNIDADE,569.98,569.98
"1542879C1	JG REP. CLINDRO LEVANTE",1344826,5377,4,ATIVO,UNIDADE,219.24,54.81
"85803008	ABRAÇADEIRA",1344827,5376,10,ATIVO,UNIDADE,65.8,6.58
"85802744	ABRAÇADEIRA",1344828,5375,10,ATIVO,UNIDADE,80.4,8.04
"87424935	PARAFUSO CILINDRO GIRO",1344829,5374,2,ATIVO,UNIDADE,334.68,167.34
"87433032	HASTE DO CILINDRO GIRO",1344830,5373,2,ATIVO,UNIDADE,862.28,431.14
"83910601	RASPADOR",1344831,5372,24,ATIVO,UNIDADE,87.6,3.65
"85800303	BUCHA",1344832,5371,4,ATIVO,UNIDADE,219.24,54.81
"83912378	BUCHA",1344833,5370,8,ATIVO,UNIDADE,228,28.5
"87428631	JG REP. CILINDRO GIRO",1344834,5369,4,ATIVO,UNIDADE,353.68,88.42
"84166301	CABO",1344835,5396,2,ATIVO,UNIDADE,420.9,210.45
"85801153	CALÇO",1344836,5368,16,ATIVO,UNIDADE,210.4,13.15
"87302967	CABO TRAVA",1344837,5397,2,ATIVO,UNIDADE,306.92,153.46
"85700728	BUCHA",1344838,5399,4,ATIVO,UNIDADE,277.68,69.42
"349295A1	VÁLVULA SOLENÓIDE",1344839,5426,1,ATIVO,UNIDADE,595.55,595.55
"358283A1	ENGRENAGEM",1344840,5425,1,ATIVO,UNIDADE,840.35,840.35
"87360424	ORBITROL DIREÇÃO",1344841,5424,1,ATIVO,UNIDADE,2754.89,2754.89
"87422777	ALTERNADOR",1344842,5423,1,ATIVO,UNIDADE,1299.26,1299.26
"4890832	VEDADOR",1344843,5422,1,ATIVO,UNIDADE,105.23,105.23
"4890833	VEDADOR",1344844,5421,1,ATIVO,UNIDADE,137.38,137.38
"2856809	JUNTA TAMPA VÁLVULA",1344845,5420,8,ATIVO,UNIDADE,87.68,10.96
"87488318	COXIM",1344846,5419,4,ATIVO,UNIDADE,219.24,54.81
"87564072	RESERVATÓRIO DÁGUA",1344847,5418,2,ATIVO,UNIDADE,352.22,176.11
"4896773	POLIA",1344848,5417,2,ATIVO,UNIDADE,356.6,178.3
"87407272	MANGUEIRA INFERIOR RADIADOR",1344849,5416,2,ATIVO,UNIDADE,160.76,80.38
"87413237	MANGUEIRA SUPERIOR RADIADOR",1344850,5415,2,ATIVO,UNIDADE,168.08,84.04
"4897480	BOMBA DE ÓLEO",1344851,5414,1,ATIVO,UNIDADE,599.21,599.21
"87639183	TUBO FILTRO AR",1344852,5413,2,ATIVO,UNIDADE,569.98,284.99
"87406934	PLACA DO TORQUE",1344853,5412,2,ATIVO,UNIDADE,233.84,116.92
"87403241	TAMPA RESERVATÓRIO",1344854,5411,2,ATIVO,UNIDADE,248.46,124.23
"87665407	ESPELHO RETROVISOR",1344855,5410,2,ATIVO,UNIDADE,242.6,121.3
"85803197	BUCHA",1344856,5409,4,ATIVO,UNIDADE,152,38
"85803193	BUCHA GIRO",1344857,5408,8,ATIVO,UNIDADE,286.48,35.81
"85803192	PINO GIRO",1344858,5407,4,ATIVO,UNIDADE,248.44,62.11
"85801029	BUCHA",1344859,5406,4,ATIVO,UNIDADE,96.44,24.11
"85803196	BUCHA",1344860,5405,4,ATIVO,UNIDADE,131.52,32.88
"87372563	PINO DA TORRE",1344861,5404,2,ATIVO,UNIDADE,350.76,175.38
"83999466	PINO",1344862,5403,2,ATIVO,UNIDADE,112.54,56.27
"85801262	PINO",1344863,5402,2,ATIVO,UNIDADE,211.92,105.96
"83911000	PINO",1344864,5401,2,ATIVO,UNIDADE,306.92,153.46
"85801110	BUCHA",1344865,5400,4,ATIVO,UNIDADE,175.36,43.84
"85803141	PINO SAPATA",1344866,5398,4,ATIVO,UNIDADE,321.52,80.38
"ST205A	ROLAMENTO",1344867,5305,4,ATIVO,UNIDADE,190,47.5
"83910645	BUCHA",1344868,5367,8,ATIVO,UNIDADE,409.2,51.15
"87631462	SUPORTE DA MANGUEIRA",1344869,5365,10,ATIVO,UNIDADE,153.5,15.35
"87708466	CUBO DE RODA TRASEIRO",1344870,5333,1,ATIVO,UNIDADE,2148.38,2148.38
"87711038	ANEL",1344871,5332,8,ATIVO,UNIDADE,81.84,10.23
"K395101	ROLAMENTO",1344872,5331,4,ATIVO,UNIDADE,1005.48,251.37
"87708454	PORCA",1344873,5330,2,ATIVO,UNIDADE,314.22,157.11
"9968071	PORCA",1344874,5329,48,ATIVO,UNIDADE,210.24,4.38
"9968070	PRISIONEIRO",1344875,5328,48,ATIVO,UNIDADE,315.84,6.58
"85805711	ANEL",1344876,5327,12,ATIVO,UNIDADE,43.8,3.65
"85805983	PINO",1344877,5326,4,ATIVO,UNIDADE,555.36,138.84
"85805980	PINO",1344878,5325,4,ATIVO,UNIDADE,496.92,124.23
"85805977	TIRANTE",1344879,5324,4,ATIVO,UNIDADE,423.84,105.96
"85805974	BARRA DIREÇÃO",1344880,5323,4,ATIVO,UNIDADE,958.72,239.68
"9967679	BUCHA",1344881,5322,8,ATIVO,UNIDADE,87.68,10.96
"9967678	BUCHA",1344882,5321,4,ATIVO,UNIDADE,263.08,65.77
"85824469	BUCHA",1344883,5320,8,ATIVO,UNIDADE,321.52,40.19
"9967673	ARRUELA",1344884,5319,8,ATIVO,UNIDADE,146.16,18.27
"9967990	BUCHA",1344885,5318,8,ATIVO,UNIDADE,222.16,27.77
"9968008	ANEL",1344886,5317,16,ATIVO,UNIDADE,70.08,4.38
"9968007	BUCHA",1344887,5316,4,ATIVO,UNIDADE,374.12,93.53
"9968010	BUCHA",1344888,5315,4,ATIVO,UNIDADE,336.16,84.04
"9968006	ANEL",1344889,5314,4,ATIVO,UNIDADE,248.44,62.11
"9967994	ANEL",1344890,5313,4,ATIVO,UNIDADE,263.08,65.77
"9967993	BUCHA",1344891,5312,4,ATIVO,UNIDADE,304,76
"9967992	BUCHA",1344892,5311,4,ATIVO,UNIDADE,306.92,76.73
