descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"BASE C/ CAPA PARA RODIZIO CINZA MOCHO",1268812,7,3,ATIVO,UNIDADE,473.7,157.9
"S/C PEDAL CAD SYNCRUS G1/G2 NEW",1268813,180,2,ATIVO,UNIDADE,891.78,445.89
"CJ. EIXO PRINCIPAL CONTRA ANGULO DABI",1268814,52,5,ATIVO,UNIDADE,819.3,163.86
"CJ. FECHO DO MANIPULO STERMAX",1268815,53,4,ATIVO,UNIDADE,460.8,115.2
"CJ. HIDRAULICO 220V AUTOCLAVE AHMC5 SERCON",1268816,54,2,ATIVO,UNIDADE,754.74,377.37
"COLUNA GAS 200MM C9241 PRETO SAEVO",1268817,55,3,ATIVO,UNIDADE,458.79,152.93
"CONECTOR FCL C/ CAPACITOR SOLDADO CRISTOFOLI",1268818,56,5,ATIVO,UNIDADE,148.95,29.79
"CONJUNTO DE MANIPULO TRAPEZOIDAL STERMAX - TR 14",1268819,57,4,ATIVO,UNIDADE,564.08,141.02
"CONTROLADOR DIGITAL INV. 32107 (40L) STERMAX",1268820,58,1,ATIVO,UNIDADE,665.36,665.36
"COPO DA VALVULA DE ESCAPE STERMAX",1268821,59,5,ATIVO,UNIDADE,223.45,44.69
"COPO FILTRO DE AR JET SONIC GNATUS",1268822,60,2,ATIVO,UNIDADE,141.02,70.51
"CORPO FILTRO SUCTOR GNATUS",1268823,61,5,ATIVO,UNIDADE,116.7,23.34
"CORPO INFERIOR FOTO LD MAX GNATUS",1268824,62,2,ATIVO,UNIDADE,74.48,37.24
"CORPO SUPERIOR FOTO LD MAX GNATUS",1268825,63,2,ATIVO,UNIDADE,74.48,37.24
"COTOVELO INTEGRAL SAIDA AR MOTOR S45/S50/S60 SCHUSTER",1268826,64,2,ATIVO,UNIDADE,41.7,20.85
"Cuba removivel de porcelana gnatus",1268827,65,3,ATIVO,UNIDADE,452.85,150.95
"EIXO DE TRANSMISSAO C.A KAVO (RECENTE)",1268828,66,5,ATIVO,UNIDADE,794.45,158.89
"EIXO DIANTEIRO CONTRA-ANGULO DABI ATLANTE",1268829,67,5,ATIVO,PEÇA,715,143
"EIXO DO BRACO DE SELAGEM DA SELADORA CRISTOFOLI",1268830,68,3,ATIVO,UNIDADE,275.58,91.86
"EIXO INTERMEDIARIO DO CONTRA ANGULO DABI",1268831,69,5,ATIVO,UNIDADE,918.6,183.72
"EIXO TRANSMISSAO DIANT. C.A INTRA DENTFLEX",1268832,70,3,ATIVO,UNIDADE,283.02,94.34
"CJ. EIXO PINÇA COM ROTOR KAVO 605 PB",1268833,51,5,ATIVO,UNIDADE,863.95,172.79
"ESTATOR (BOBINA) DO MOTOR 60 HZ 220V CRISTOFOLI",1268834,71,1,ATIVO,UNIDADE,258.2,258.2
"FECHO QUADRA 21 BRANCO SERCON",1268835,73,3,ATIVO,UNIDADE,321.75,107.25
"FILTRO BRONZE SINTERIZADO MOEDA AHMC 5 / 6 /10 C/ RESERVATOR",1268836,74,10,ATIVO,UNIDADE,437,43.7
"FILTRO DE AGUA PARA TANQUE OLSEN",1268837,75,5,ATIVO,UNIDADE,44.7,8.94
"FONTE CHAVEADA ORTUS VDC 24 / 1,5A (P005)  ORTUS",1268838,76,2,ATIVO,UNIDADE,415.1,207.55
"GUARNIÇÃO DE SILICONE AHMC5 SERCON",1268839,77,15,ATIVO,UNIDADE,2636.55,175.77
"GUIA DO TERMINAL BORDEN M.M DABI",1268840,78,5,ATIVO,UNIDADE,119.15,23.83
"GUILHOTINA SELADORA PLUS CRISTOFOLI",1268841,79,5,ATIVO,UNIDADE,278.05,55.61
"INTERRUPTOR DE TECLA REDONDO C/ LAMPADA OLSEN",1268842,80,3,ATIVO,UNIDADE,50.64,16.88
"INTERRUPTOR TECLA RETA VERDE",1268843,81,3,ATIVO,UNIDADE,89.07,29.69
"JAQUETA INTEGRAL CILINDRO S45/S55 SCHUSTER",1268844,82,4,ATIVO,UNIDADE,576,144
"JUNTA INFERIOR PLACA DE VALVULA  COMP SCHULZ",1268845,83,5,ATIVO,PEÇA,68.5,13.7
"JUNTA SUPERIOR PLACA DE VALVULA  COMP PRESSURE SCHULZ",1268846,84,5,ATIVO,UNIDADE,68.5,13.7
"KIT BANDEJA AUXILIAR PLASTICA GNATUS",1268847,85,10,ATIVO,UNIDADE,2472.8,247.28
"KIT CIRCUITO POTENCIA VCF/ CLASS COM RELE ESTADO SOLIDO E FI",1268848,86,2,ATIVO,UNIDADE,1684.26,842.13
"KIT II BOMBA VACUO BIO VAC II CZ GNATUS",1268849,87,30,ATIVO,PEÇA,19960.8,665.36
"KIT MANUTENÇÃO DE TAMPA VT 21 L AZUL CRISTOFOLI",1268850,88,2,ATIVO,UNIDADE,1827.26,913.63
"KIT SENSOR TEMPERATURA NOVA VITALE NV",1268851,89,3,ATIVO,UNIDADE,506.46,168.82
"LAMPADA 12V X 50W",1268852,90,5,ATIVO,UNIDADE,273.1,54.62
